date,team_id,planned_agents,active_agents,absence_count,shift_hours,backlog_start,backlog_end,incoming_tickets,resolved_tickets,avg_handle_time_min,overtime_hours,load_ts
2026-03-03,T028,6,6,0,48.0,11,9,1,3,54.0,0.0,2026-03-03 03:32:00
2025-09-23,T003,11,10,1,80.0,6,0,4,13,23.3,0.1,2025-09-23 02:33:00
2025-09-07,T012,8,7,1,52.5,5,1,2,6,75.3,0.0,2025-09-07 02:18:00
2025-07-20,T021,18,16,2,120.0,4,3,4,5,22.9,0.0,2025-07-20 02:22:00
2026-04-30,T007,10,7,3,56.0,8,1,8,15,22.5,0.0,2026-04-30 02:26:00
2026-06-10,T011,8,7,1,56.0,3,0,8,11,26.8,0.0,2026-06-10 03:02:00
2026-04-14,T031,15,13,2,104.0,5,0,5,13,52.4,0.5,2026-04-14 03:32:00
2026-06-20,T027,6,4,2,30.0,7,6,3,4,52.9,0.7,2026-06-20 02:55:00
2025-08-04,T031,15,15,0,120.0,8,0,10,23,39.0,0.1,2025-08-04 03:46:00
2026-02-08,T006,15,13,2,97.5,9,7,9,11,48.0,0.7,2026-02-08 02:23:00
2025-12-03,T029,20,20,0,160.0,12,8,11,15,24.0,0.5,2025-12-03 02:30:00
2025-12-09,T007,10,9,1,72.0,12,9,10,13,46.3,0.1,2025-12-09 03:40:00
2025-12-26,T015,18,17,1,136.0,8,1,2,9,50.1,0.0,2025-12-26 03:12:00
2026-05-19,T030,10,9,1,72.0,10,8,5,7,40.3,1.1,2026-05-19 03:10:00
2026-02-01,T004,8,7,1,52.5,6,2,1,5,79.3,0.1,2026-02-01 02:07:00
2025-04-09,T012,10,10,0,80.0,10,7,2,5,58.8,0.0,2025-04-09 02:55:00
2025-07-10,T008,7,7,0,56.0,9,4,4,9,87.1,0.5,2025-07-10 03:18:00
2025-02-14,T018,13,12,1,96.0,11,5,7,13,52.6,0.6,2025-02-14 03:00:00
2026-04-15,T017,12,11,1,88.0,6,4,12,14,34.5,0.2,2026-04-15 03:15:00
2025-07-15,T002,15,13,2,104.0,5,0,7,12,60.5,0.7,2025-07-15 03:01:00
2025-03-11,T025,15,15,0,120.0,6,4,1,3,30.7,0.0,2025-03-11 02:20:00
2025-07-16,T025,15,13,2,104.0,8,8,7,7,30.1,0.0,2025-07-16 02:55:00
2025-10-29,T006,17,15,2,120.0,8,0,8,18,67.3,0.1,2025-10-29 03:50:00
2025-06-30,T002,15,15,0,120.0,7,0,11,20,57.2,0.0,2025-06-30 03:51:00
2026-04-19,T005,15,15,0,112.5,3,0,4,7,38.9,0.0,2026-04-19 03:58:00
2026-03-06,T001,20,19,1,152.0,6,3,7,10,27.4,0.3,2026-03-06 03:52:00
2025-05-02,T021,20,20,0,160.0,4,0,10,18,40.7,0.4,2025-05-02 03:31:00
2025-05-15,T017,12,12,0,96.0,7,2,6,11,28.2,0.3,2025-05-15 02:05:00
2025-07-19,T011,6,6,0,45.0,11,6,3,8,50.0,0.0,2025-07-19 02:09:00
2026-05-01,T020,16,14,2,112.0,9,6,3,6,97.1,0.1,2026-05-01 02:28:00
2026-05-10,T024,14,14,0,105.0,5,3,3,5,96.7,0.2,2026-05-10 02:57:00
2025-08-23,T025,13,13,0,97.5,8,7,6,7,32.8,0.4,2025-08-23 03:21:00
2025-03-12,T017,12,10,2,80.0,5,0,14,20,30.0,0.2,2025-03-12 02:45:00
2025-10-02,T003,11,9,2,72.0,10,6,4,8,35.3,0.0,2025-10-02 03:28:00
2025-07-27,T032,9,8,1,60.0,6,0,3,11,96.3,0.0,2025-07-27 03:47:00
2025-07-22,T021,20,18,2,144.0,9,0,12,22,31.7,0.1,2025-07-22 03:27:00
2026-02-26,T015,18,17,1,136.0,9,2,6,13,26.3,0.0,2026-02-26 02:00:00
2025-05-23,T004,10,10,0,80.0,10,4,4,10,62.0,0.0,2025-05-23 02:46:00
2025-10-14,T001,20,19,1,152.0,4,6,7,5,21.4,0.0,2025-10-14 02:13:00
2025-04-16,T018,13,13,0,104.0,11,6,3,8,64.8,0.5,2025-04-16 03:39:00
2026-05-12,T024,16,16,0,128.0,7,2,5,10,54.9,0.2,2026-05-12 02:03:00
2026-01-18,T001,18,17,1,127.5,8,0,7,18,31.5,0.3,2026-01-18 02:22:00
2026-04-06,T010,14,13,1,104.0,4,0,4,12,49.3,0.0,2026-04-06 02:25:00
2025-02-24,T016,14,14,0,112.0,6,7,5,4,88.4,0.7,2025-02-24 02:47:00
2025-02-27,T016,14,14,0,112.0,9,3,4,10,55.8,0.4,2025-02-27 03:03:00
2025-12-28,T013,15,15,0,112.5,5,4,3,4,27.3,1.5,2025-12-28 03:19:00
2025-05-03,T009,11,11,0,82.5,7,5,8,10,36.1,0.0,2025-05-03 03:18:00
2025-04-03,T006,17,17,0,136.0,6,0,2,9,42.8,0.2,2025-04-03 03:33:00
2025-01-16,T013,17,17,0,136.0,8,4,11,15,20.2,0.0,2025-01-16 03:13:00
2026-01-26,T005,17,17,0,136.0,13,12,17,18,41.9,1.5,2026-01-26 03:07:00
2026-06-10,T027,8,7,1,56.0,7,0,0,8,33.1,0.0,2026-06-10 03:13:00
2025-08-19,T007,10,10,0,80.0,4,0,7,13,25.7,0.0,2025-08-19 03:16:00
2026-04-23,T028,6,4,2,32.0,11,8,7,10,58.8,0.0,2026-04-23 02:09:00
2025-09-17,T012,10,8,2,64.0,5,5,4,4,79.8,0.0,2025-09-17 03:26:00
2026-01-31,T029,18,17,1,127.5,6,7,3,2,25.1,0.1,2026-01-31 02:05:00
2026-01-18,T011,6,6,0,45.0,3,0,2,7,27.6,0.4,2026-01-18 02:38:00
2025-01-24,T028,6,5,1,40.0,5,0,2,8,78.2,0.6,2025-01-24 03:00:00
2026-06-14,T025,13,11,2,82.5,5,9,6,2,43.8,0.2,2026-06-14 03:02:00
2025-12-08,T032,11,9,2,72.0,9,5,2,6,58.9,0.0,2025-12-08 02:48:00
2026-01-06,T013,17,15,2,120.0,9,9,10,10,29.4,0.0,2026-01-06 03:50:00
2026-01-21,T015,18,18,0,144.0,7,6,5,6,24.5,0.0,2026-01-21 02:52:00
2026-05-28,T003,11,9,2,72.0,4,0,4,8,48.3,0.0,2026-05-28 02:03:00
2025-04-16,T022,16,15,1,120.0,3,0,4,9,62.9,0.0,2025-04-16 02:43:00
2025-09-10,T029,20,20,0,160.0,4,0,11,20,19.3,0.0,2025-09-10 02:45:00
2025-04-28,T026,10,9,1,72.0,11,4,13,20,57.1,0.0,2025-04-28 02:57:00
2026-04-30,T032,11,10,1,80.0,6,2,3,7,74.5,0.0,2026-04-30 02:23:00
2025-07-02,T023,18,18,0,144.0,8,9,8,7,53.7,0.0,2025-07-02 03:42:00
2025-07-08,T011,8,7,1,56.0,6,4,6,8,31.0,0.5,2025-07-08 03:11:00
2025-08-11,T001,20,19,1,152.0,3,1,12,14,32.0,0.3,2025-08-11 03:05:00
2025-04-12,T027,6,4,2,30.0,9,4,5,10,29.7,0.7,2025-04-12 03:29:00
2026-02-10,T018,13,11,2,88.0,4,0,7,15,61.4,0.2,2026-02-10 02:26:00
2026-05-06,T015,18,16,2,128.0,12,5,3,10,23.2,0.2,2026-05-06 02:18:00
2025-06-23,T014,17,16,1,128.0,14,7,7,14,73.5,0.0,2025-06-23 03:11:00
2026-03-17,T024,16,15,1,120.0,7,4,4,7,81.4,0.9,2026-03-17 03:59:00
2025-04-15,T018,13,13,0,104.0,12,6,7,13,59.2,0.5,2025-04-15 03:59:00
2025-06-03,T026,10,10,0,80.0,12,11,5,6,44.2,0.3,2025-06-03 03:00:00
2025-03-26,T032,11,11,0,88.0,11,8,3,6,58.7,0.5,2025-03-26 03:22:00
2026-04-03,T026,10,9,1,72.0,8,3,5,10,35.4,0.0,2026-04-03 03:41:00
2025-06-07,T004,8,5,3,37.5,10,9,2,3,84.9,0.0,2025-06-07 02:39:00
2025-01-12,T020,14,14,0,105.0,6,4,0,2,81.4,0.0,2025-01-12 02:25:00
2025-06-10,T025,15,15,0,120.0,12,6,11,17,41.2,0.3,2025-06-10 02:06:00
2025-11-13,T020,16,15,1,120.0,6,4,1,3,62.4,0.0,2025-11-13 03:17:00
2026-01-12,T029,20,19,1,152.0,4,0,4,9,25.2,0.6,2026-01-12 03:49:00
2025-07-30,T006,17,17,0,136.0,4,2,5,7,57.9,0.0,2025-07-30 02:56:00
2025-10-08,T032,11,9,2,72.0,7,0,6,13,78.9,0.0,2025-10-08 02:08:00
2025-06-14,T010,12,12,0,90.0,5,2,6,9,75.0,0.4,2025-06-14 02:23:00
2025-12-24,T024,16,16,0,128.0,3,0,2,5,69.0,0.6,2025-12-24 02:40:00
2026-01-21,T017,12,9,3,72.0,5,5,8,8,27.5,0.1,2026-01-21 02:19:00
2025-07-10,T013,17,17,0,136.0,7,1,6,12,19.7,0.0,2025-07-10 03:09:00
2026-02-17,T016,14,14,0,112.0,5,3,0,2,96.9,0.7,2026-02-17 02:17:00
2025-05-08,T021,20,19,1,152.0,8,0,4,13,40.0,0.6,2025-05-08 02:30:00
2025-05-18,T017,10,10,0,75.0,6,4,3,5,39.2,0.6,2025-05-18 02:39:00
2025-02-20,T026,10,9,1,72.0,5,5,4,4,67.3,0.4,2025-02-20 02:27:00
2025-03-17,T020,16,16,0,128.0,8,3,4,9,81.5,0.9,2025-03-17 03:09:00
2025-07-15,T016,14,14,0,112.0,13,4,4,13,72.2,0.1,2025-07-15 02:13:00
2026-02-24,T030,10,9,1,72.0,7,0,10,19,52.7,0.4,2026-02-24 02:03:00
2025-11-11,T027,8,5,3,40.0,8,4,9,13,29.9,0.8,2025-11-11 03:25:00
2025-03-03,T015,18,18,0,144.0,7,6,5,6,23.2,0.5,2025-03-03 03:18:00
2026-04-20,T004,10,9,1,72.0,7,3,6,10,91.8,0.3,2026-04-20 03:29:00
2025-11-16,T007,8,7,1,52.5,4,2,5,7,54.1,0.4,2025-11-16 03:54:00
2025-03-11,T018,13,13,0,104.0,10,5,7,12,71.8,0.2,2025-03-11 02:39:00
2025-09-08,T014,17,17,0,136.0,14,10,7,11,44.8,0.0,2025-09-08 02:16:00
2025-05-26,T017,12,11,1,88.0,7,6,11,12,20.2,0.0,2025-05-26 02:40:00
2026-03-25,T021,20,19,1,152.0,8,0,10,19,18.1,0.1,2026-03-25 02:04:00
2025-06-18,T010,14,13,1,104.0,7,0,3,14,50.8,0.0,2025-06-18 03:42:00
2025-05-23,T030,10,9,1,72.0,14,8,9,15,67.6,0.4,2025-05-23 03:32:00
2025-06-05,T019,12,12,0,96.0,7,4,4,7,25.4,1.0,2025-06-05 02:04:00
2026-05-17,T013,15,15,0,112.5,1,0,5,6,21.9,0.5,2026-05-17 03:13:00
2025-10-28,T025,15,15,0,120.0,10,11,13,12,26.5,0.8,2025-10-28 03:20:00
2025-04-30,T027,8,6,2,48.0,7,0,5,12,23.6,0.0,2025-04-30 02:16:00
2025-07-01,T019,12,12,0,96.0,11,13,6,4,55.8,0.3,2025-07-01 02:00:00
2025-10-03,T021,20,19,1,152.0,9,3,8,14,29.1,0.7,2025-10-03 03:34:00
2025-10-12,T015,16,16,0,120.0,5,0,4,10,47.2,0.2,2025-10-12 03:27:00
2025-10-30,T013,17,16,1,128.0,11,7,8,12,29.4,0.0,2025-10-30 02:42:00
2025-10-19,T026,8,8,0,60.0,6,6,7,7,72.5,0.2,2025-10-19 02:37:00
2025-11-28,T006,17,16,1,128.0,10,10,4,4,49.7,0.9,2025-11-28 02:10:00
2025-04-10,T005,17,17,0,136.0,3,1,8,10,28.5,0.4,2025-04-10 02:08:00
2025-10-29,T002,15,15,0,120.0,5,0,4,11,40.2,0.0,2025-10-29 03:30:00
2026-03-19,T024,16,13,3,104.0,13,11,6,8,60.3,0.3,2026-03-19 03:50:00
2025-01-24,T032,11,11,0,88.0,7,5,3,5,66.0,0.3,2025-01-24 03:57:00
2026-01-21,T012,10,10,0,80.0,11,7,2,6,65.4,0.6,2026-01-21 03:39:00
2026-02-04,T023,18,16,2,128.0,4,3,3,4,50.8,0.0,2026-02-04 02:44:00
2025-06-10,T026,10,10,0,80.0,6,1,7,12,70.3,0.0,2025-06-10 02:10:00
2026-04-08,T004,10,10,0,80.0,10,7,6,9,54.7,0.5,2026-04-08 02:56:00
2025-10-11,T017,10,10,0,75.0,4,0,7,14,29.0,0.0,2025-10-11 02:35:00
2025-01-25,T014,15,15,0,112.5,3,0,2,9,55.9,1.1,2025-01-25 02:32:00
2026-05-13,T016,14,14,0,112.0,6,4,3,5,69.9,0.1,2026-05-13 03:48:00
2025-02-12,T024,16,13,3,104.0,7,4,6,9,88.1,0.0,2025-02-12 03:17:00
2026-01-08,T003,11,9,2,72.0,7,2,6,11,26.8,0.0,2026-01-08 02:58:00
2025-09-06,T013,15,14,1,105.0,3,0,10,23,34.4,0.4,2025-09-06 02:32:00
2026-04-18,T002,13,11,2,82.5,8,3,6,11,66.2,0.5,2026-04-18 02:16:00
2025-02-04,T031,15,14,1,112.0,3,0,3,8,24.5,0.3,2025-02-04 02:57:00
2025-06-30,T019,12,11,1,88.0,11,6,7,12,35.7,0.2,2025-06-30 03:18:00
2026-03-11,T011,8,7,1,56.0,8,0,8,16,29.9,0.3,2026-03-11 03:55:00
2026-04-22,T023,18,17,1,136.0,3,0,4,7,33.1,0.6,2026-04-22 03:43:00
2026-03-27,T001,20,19,1,152.0,8,3,10,15,23.8,0.4,2026-03-27 02:45:00
2025-11-14,T017,12,10,2,80.0,9,2,9,16,28.7,0.0,2025-11-14 02:58:00
2026-03-16,T002,15,15,0,120.0,8,8,8,8,59.6,0.0,2026-03-16 02:47:00
2025-05-18,T025,13,10,3,75.0,13,5,7,15,29.8,0.2,2025-05-18 03:47:00
2025-10-30,T031,15,14,1,112.0,5,1,2,6,29.5,0.0,2025-10-30 02:16:00
2025-11-21,T014,17,17,0,136.0,6,2,5,9,49.2,0.0,2025-11-21 03:46:00
2025-08-05,T014,17,15,2,120.0,5,0,6,15,34.1,0.1,2025-08-05 03:56:00
2026-03-04,T032,11,9,2,72.0,11,9,1,3,82.7,0.3,2026-03-04 02:37:00
2025-07-27,T025,13,13,0,97.5,8,4,7,11,21.5,0.0,2025-07-27 03:43:00
2025-01-23,T015,18,17,1,136.0,8,8,5,5,39.6,0.1,2025-01-23 02:59:00
2026-02-24,T018,13,13,0,104.0,9,5,9,13,43.3,0.0,2026-02-24 03:01:00
2026-04-28,T032,11,10,1,80.0,7,0,5,13,63.3,0.2,2026-04-28 02:31:00
2026-01-23,T032,11,11,0,88.0,13,13,8,8,72.3,1.8,2026-01-23 02:47:00
2026-04-10,T025,15,15,0,120.0,9,5,8,12,33.5,0.5,2026-04-10 02:53:00
2025-11-02,T022,14,13,1,97.5,5,0,3,10,62.2,0.1,2025-11-02 02:15:00
2025-05-31,T008,5,4,1,30.0,7,3,2,6,52.2,0.8,2025-05-31 03:15:00
2025-09-22,T025,15,15,0,120.0,5,5,16,16,26.2,0.2,2025-09-22 03:34:00
2025-04-28,T014,17,16,1,128.0,5,2,10,13,72.2,0.0,2025-04-28 03:07:00
2025-04-01,T030,10,10,0,80.0,4,0,5,9,55.0,0.3,2025-04-01 02:00:00
2025-06-29,T009,11,11,0,82.5,7,5,8,10,41.6,0.6,2025-06-29 03:14:00
2025-08-25,T017,12,12,0,96.0,5,2,6,9,29.2,0.0,2025-08-25 02:11:00
2025-09-11,T008,7,6,1,48.0,5,4,0,1,63.0,0.6,2025-09-11 03:37:00
2026-06-28,T019,10,10,0,75.0,3,0,4,9,54.2,0.0,2026-06-28 03:03:00
2025-12-16,T005,17,17,0,136.0,6,8,11,9,27.9,0.0,2025-12-16 03:04:00
2025-01-02,T010,14,13,1,104.0,6,1,9,14,43.5,0.4,2025-01-02 02:16:00
2025-06-13,T013,17,15,2,120.0,11,7,7,11,19.3,0.7,2025-06-13 02:10:00
2025-03-24,T022,16,15,1,120.0,11,11,8,8,49.2,0.7,2025-03-24 02:11:00
2025-03-22,T032,9,9,0,67.5,6,2,2,6,69.1,0.4,2025-03-22 03:33:00
2025-01-30,T020,16,16,0,128.0,8,3,2,7,82.7,0.5,2025-01-30 03:11:00
2026-05-22,T016,14,13,1,104.0,9,0,4,14,67.5,1.1,2026-05-22 03:56:00
2025-09-13,T017,10,9,1,67.5,6,0,5,16,19.4,0.4,2025-09-13 03:08:00
2025-07-06,T021,18,17,1,127.5,3,1,10,12,18.8,0.0,2025-07-06 02:48:00
2025-03-26,T003,11,11,0,88.0,7,6,6,7,44.3,0.0,2025-03-26 02:51:00
2025-11-23,T005,15,14,1,105.0,8,2,5,11,22.6,0.9,2025-11-23 03:26:00
2025-03-19,T007,10,9,1,72.0,12,6,3,9,29.8,0.0,2025-03-19 03:13:00
2025-07-18,T023,18,18,0,144.0,12,9,3,6,22.4,0.2,2025-07-18 03:38:00
2025-03-12,T015,18,17,1,136.0,4,2,1,3,54.9,0.0,2025-03-12 02:09:00
2025-02-24,T011,8,7,1,56.0,6,8,6,4,35.1,0.0,2025-02-24 03:14:00
2025-03-04,T003,11,11,0,88.0,7,1,6,12,43.9,0.9,2025-03-04 03:35:00
2025-03-24,T019,12,11,1,88.0,5,6,6,5,34.9,0.4,2025-03-24 03:08:00
2026-03-21,T031,13,13,0,97.5,4,0,2,8,53.6,0.3,2026-03-21 03:21:00
2025-02-09,T013,15,12,3,90.0,7,7,9,9,19.1,0.2,2025-02-09 03:49:00
2025-05-12,T014,17,17,0,136.0,5,0,11,20,65.2,0.6,2025-05-12 02:28:00
2025-10-15,T015,18,17,1,136.0,8,8,2,2,28.5,0.5,2025-10-15 02:04:00
2025-01-30,T031,15,15,0,120.0,3,0,6,9,22.5,0.0,2025-01-30 02:08:00
2026-02-17,T001,20,19,1,152.0,10,7,10,13,33.9,0.0,2026-02-17 03:35:00
2026-02-16,T005,17,17,0,136.0,4,0,12,17,18.4,0.6,2026-02-16 03:57:00
2025-04-15,T032,11,11,0,88.0,3,0,3,7,56.9,0.1,2025-04-15 02:13:00
2026-02-25,T022,16,15,1,120.0,8,3,14,19,48.6,0.3,2026-02-25 02:00:00
2026-03-20,T025,15,15,0,120.0,5,0,8,17,24.8,0.0,2026-03-20 03:23:00
2025-05-31,T001,18,17,1,127.5,7,3,5,9,35.9,0.0,2025-05-31 02:04:00
2025-04-16,T019,12,11,1,88.0,10,9,4,5,25.9,0.0,2025-04-16 03:51:00
2025-12-27,T003,9,8,1,60.0,4,0,4,11,38.8,0.3,2025-12-27 02:57:00
2025-10-14,T014,17,16,1,128.0,7,5,7,9,37.5,0.9,2025-10-14 03:00:00
2025-04-06,T001,18,17,1,127.5,13,13,14,14,39.9,0.3,2025-04-06 02:53:00
2025-12-27,T012,8,8,0,60.0,5,0,0,6,63.2,0.2,2025-12-27 02:43:00
2025-02-16,T006,15,15,0,112.5,8,4,7,11,56.5,0.2,2025-02-16 03:40:00
2025-05-22,T024,16,16,0,128.0,6,7,6,5,64.9,0.0,2025-05-22 03:34:00
2026-03-02,T032,11,11,0,88.0,1,0,1,2,74.0,0.1,2026-03-02 02:00:00
2025-12-07,T004,8,7,1,52.5,8,4,5,9,70.9,0.1,2025-12-07 02:20:00
2025-03-04,T020,16,15,1,120.0,16,11,6,11,64.2,0.9,2025-03-04 02:20:00
2026-03-17,T031,15,13,2,104.0,6,7,2,1,37.7,0.1,2026-03-17 03:05:00
2025-06-06,T010,14,13,1,104.0,8,4,5,9,36.7,0.0,2025-06-06 02:54:00
2025-02-27,T001,20,19,1,152.0,5,0,3,8,43.6,0.3,2025-02-27 03:06:00
2025-12-23,T027,8,7,1,56.0,5,0,1,6,37.6,0.0,2025-12-23 03:25:00
2026-05-28,T010,14,12,2,96.0,0,0,5,5,49.6,0.3,2026-05-28 02:44:00
2025-11-22,T007,8,8,0,60.0,3,1,0,2,48.1,0.0,2025-11-22 02:28:00
2025-09-06,T027,6,6,0,45.0,6,5,1,2,49.0,0.0,2025-09-06 02:48:00
2026-04-02,T012,10,8,2,64.0,9,6,3,6,66.3,0.0,2026-04-02 02:44:00
2026-01-11,T003,9,7,2,52.5,7,2,7,12,28.2,0.0,2026-01-11 03:47:00
2025-06-30,T008,7,7,0,56.0,12,6,7,13,88.9,0.3,2025-06-30 02:52:00
2025-01-24,T017,12,10,2,80.0,15,4,9,20,31.4,0.5,2025-01-24 02:56:00
2025-07-11,T029,20,19,1,152.0,9,0,6,15,18.6,0.0,2025-07-11 03:31:00
2026-06-11,T021,20,18,2,144.0,6,1,9,14,23.4,0.0,2026-06-11 03:46:00
2025-05-01,T025,15,14,1,112.0,6,0,7,13,23.2,0.8,2025-05-01 02:40:00
2025-06-16,T021,20,20,0,160.0,5,0,9,24,25.6,0.0,2025-06-16 03:33:00
2026-03-19,T011,8,8,0,64.0,3,0,3,8,27.7,0.9,2026-03-19 03:48:00
2026-04-06,T019,12,12,0,96.0,11,12,10,9,42.8,1.3,2026-04-06 02:59:00
2026-01-10,T005,15,15,0,112.5,8,4,2,6,42.3,0.0,2026-01-10 02:12:00
2026-01-13,T021,20,20,0,160.0,9,8,8,9,39.8,0.0,2026-01-13 02:03:00
2025-10-22,T032,11,10,1,80.0,9,5,4,8,63.3,1.1,2025-10-22 03:17:00
2025-06-27,T012,10,10,0,80.0,4,4,1,1,91.0,0.0,2025-06-27 02:42:00
2025-10-28,T028,6,6,0,48.0,9,5,6,10,86.8,0.5,2025-10-28 02:46:00
2025-06-27,T027,8,8,0,64.0,8,3,5,10,42.4,0.0,2025-06-27 02:39:00
2025-05-31,T029,18,17,1,127.5,6,3,5,8,34.3,0.3,2025-05-31 02:57:00
2026-04-04,T017,10,9,1,67.5,3,0,3,8,39.8,0.0,2026-04-04 03:48:00
2026-01-20,T027,8,8,0,64.0,8,3,4,9,48.5,0.4,2026-01-20 03:47:00
2025-07-01,T006,17,17,0,136.0,9,4,11,16,52.1,0.0,2025-07-01 02:11:00
2025-03-25,T004,10,9,1,72.0,8,7,8,9,75.9,0.8,2025-03-25 03:18:00
2025-03-26,T023,18,18,0,144.0,2,0,5,8,22.7,0.0,2025-03-26 03:00:00
2025-10-29,T031,15,15,0,120.0,6,4,3,5,25.0,0.7,2025-10-29 03:58:00
2026-04-23,T023,18,17,1,136.0,7,3,2,6,49.5,0.2,2026-04-23 03:26:00
2026-01-01,T006,17,17,0,136.0,6,2,7,11,34.4,0.2,2026-01-01 02:53:00
2025-11-25,T021,20,17,3,136.0,5,2,7,10,29.6,0.0,2025-11-25 03:07:00
2025-02-20,T019,12,11,1,88.0,8,5,4,7,40.0,0.0,2025-02-20 02:29:00
2025-04-08,T010,14,13,1,104.0,8,4,9,13,52.0,0.1,2025-04-08 02:08:00
2025-04-14,T001,20,19,1,152.0,10,0,12,24,21.3,0.1,2025-04-14 02:27:00
2025-02-25,T023,18,17,1,136.0,5,2,3,6,46.1,0.8,2025-02-25 02:50:00
2025-12-25,T021,20,18,2,144.0,9,10,11,10,27.6,0.2,2025-12-25 02:12:00
2026-01-13,T020,16,16,0,128.0,13,6,6,13,94.0,0.7,2026-01-13 02:15:00
2026-05-30,T023,16,15,1,112.5,5,0,3,10,51.6,0.3,2026-05-30 02:11:00
2025-01-27,T014,17,17,0,136.0,9,6,2,5,46.4,0.2,2025-01-27 02:23:00
2026-04-28,T021,20,20,0,160.0,7,5,5,7,21.3,0.8,2026-04-28 02:05:00
2026-03-19,T017,12,10,2,80.0,6,2,6,10,21.6,0.4,2026-03-19 02:42:00
2026-02-02,T014,17,17,0,136.0,9,4,8,13,64.6,0.3,2026-02-02 03:39:00
2025-03-01,T012,8,8,0,60.0,3,0,1,6,64.5,0.0,2025-03-01 03:30:00
2026-01-17,T011,6,6,0,45.0,5,0,0,5,39.8,0.5,2026-01-17 03:47:00
2026-01-13,T004,10,10,0,80.0,6,5,2,3,93.0,1.6,2026-01-13 02:05:00
2025-05-06,T026,10,9,1,72.0,3,2,5,6,67.7,0.0,2025-05-06 03:56:00
2025-05-06,T022,16,16,0,128.0,7,2,10,15,58.0,0.0,2025-05-06 02:40:00
2025-01-05,T031,13,12,1,90.0,5,4,6,7,24.7,0.0,2025-01-05 02:32:00
2025-07-14,T007,10,7,3,56.0,13,11,8,10,55.1,0.7,2025-07-14 02:10:00
2025-12-14,T028,4,4,0,30.0,9,6,5,8,55.3,0.3,2025-12-14 02:31:00
2025-04-11,T002,15,14,1,112.0,5,0,6,13,39.8,0.3,2025-04-11 02:41:00
2025-12-07,T019,10,9,1,67.5,7,0,7,14,31.5,0.6,2025-12-07 03:38:00
2026-01-05,T022,16,15,1,120.0,12,6,6,12,69.6,0.4,2026-01-05 02:08:00
2025-11-13,T005,17,17,0,136.0,4,0,9,16,32.9,0.0,2025-11-13 03:43:00
2026-05-25,T006,17,17,0,136.0,11,5,10,16,46.4,0.0,2026-05-25 03:44:00
2025-07-28,T016,14,13,1,104.0,17,15,10,12,78.2,0.5,2025-07-28 02:51:00
2025-06-21,T009,11,11,0,82.5,3,1,8,10,39.9,0.9,2025-06-21 03:43:00
2026-02-25,T032,11,11,0,88.0,9,6,6,9,64.1,0.9,2026-02-25 02:00:00
2025-05-27,T016,14,13,1,104.0,9,10,3,2,62.8,0.3,2025-05-27 03:36:00
2025-07-17,T012,10,9,1,72.0,9,5,3,7,76.4,0.1,2025-07-17 02:33:00
2025-06-15,T012,8,8,0,60.0,5,1,2,6,72.0,0.2,2025-06-15 02:50:00
2026-01-14,T013,17,16,1,128.0,2,0,4,9,40.6,1.2,2026-01-14 03:12:00
2025-11-24,T022,16,15,1,120.0,3,1,6,8,49.6,1.8,2025-11-24 03:44:00
2026-05-24,T019,10,10,0,75.0,3,1,4,6,52.9,0.2,2026-05-24 03:09:00
2025-06-26,T023,18,17,1,136.0,4,0,5,13,48.1,0.2,2025-06-26 02:39:00
2026-01-22,T030,10,9,1,72.0,6,3,6,9,73.1,1.0,2026-01-22 02:30:00
2026-02-03,T026,10,9,1,72.0,6,1,6,11,66.2,0.7,2026-02-03 03:35:00
2025-12-07,T007,8,8,0,60.0,7,5,3,5,36.9,0.0,2025-12-07 02:54:00
2025-03-20,T006,17,16,1,128.0,8,8,8,8,47.6,0.5,2025-03-20 02:01:00
2026-01-17,T022,14,14,0,105.0,4,0,1,6,74.0,0.3,2026-01-17 03:06:00
2025-10-26,T005,15,14,1,105.0,7,0,2,10,38.4,0.0,2025-10-26 03:15:00
2025-12-18,T030,10,8,2,64.0,7,0,5,12,49.9,0.3,2025-12-18 02:45:00
2026-05-03,T011,6,5,1,37.5,2,0,3,5,33.2,0.0,2026-05-03 03:23:00
2026-02-23,T020,16,16,0,128.0,7,4,6,9,78.6,0.2,2026-02-23 03:01:00
2025-11-22,T021,18,18,0,135.0,5,1,9,13,33.1,0.0,2025-11-22 02:32:00
2025-10-10,T010,14,13,1,104.0,10,3,7,14,49.3,0.0,2025-10-10 03:11:00
2026-05-13,T009,13,13,0,104.0,5,0,12,18,36.2,0.9,2026-05-13 02:29:00
2025-10-01,T018,13,13,0,104.0,5,1,9,13,64.9,0.1,2025-10-01 03:07:00
2026-03-20,T021,20,18,2,144.0,5,5,11,11,32.4,0.0,2026-03-20 03:00:00
2025-05-23,T015,18,17,1,136.0,7,5,3,5,28.3,0.4,2025-05-23 02:03:00
2025-12-02,T023,18,16,2,128.0,16,9,4,11,54.5,0.5,2025-12-02 02:48:00
2025-02-01,T005,15,14,1,105.0,3,0,1,6,23.8,0.0,2025-02-01 02:24:00
2025-02-10,T007,10,9,1,72.0,6,4,11,13,41.7,0.0,2025-02-10 02:35:00
2026-05-13,T017,12,12,0,96.0,5,6,9,8,32.2,0.0,2026-05-13 02:05:00
2025-09-14,T022,14,13,1,97.5,11,10,4,5,66.4,1.0,2025-09-14 03:19:00
2026-05-09,T029,18,17,1,127.5,6,0,5,12,21.5,0.0,2026-05-09 03:49:00
