batch_id,source_system,load_date,extracted_at,loaded_at,expected_rows,loaded_rows,rejected_rows,freshness_minutes,schema_version,checksum_match,load_status,error_code
BATCH-001162,workflow,2025-07-13,2025-07-13 01:26:00,2025-07-13 01:52:00,80,80,0,26,1.0,1,success,
BATCH-001163,workforce,2025-07-13,2025-07-13 01:09:00,2025-07-13 02:59:00,157,148,9,110,1.0,0,warning,SCHEMA_DRIFT
BATCH-001164,calendar,2025-07-13,2025-07-13 01:23:00,2025-07-13 01:42:00,237,237,0,19,1.0,1,success,
BATCH-001165,crm,2025-07-14,2025-07-14 01:15:00,2025-07-14 02:19:00,122,122,0,64,1.1,1,success,
BATCH-001166,portal,2025-07-14,2025-07-14 01:20:00,2025-07-14 01:32:00,96,96,0,12,1.0,1,success,
BATCH-001167,chat_platform,2025-07-14,2025-07-14 01:25:00,2025-07-14 01:34:00,117,117,0,9,1.0,1,success,
BATCH-001168,workflow,2025-07-14,2025-07-14 01:28:00,2025-07-14 02:10:00,136,136,0,42,1.0,1,success,
BATCH-001169,workforce,2025-07-14,2025-07-14 01:27:00,2025-07-14 01:41:00,135,135,0,14,1.0,1,success,
BATCH-001170,calendar,2025-07-14,2025-07-14 01:29:00,2025-07-14 02:26:00,71,71,0,57,1.0,1,success,
BATCH-001171,crm,2025-07-15,2025-07-15 01:06:00,2025-07-15 02:04:00,46,46,0,58,1.0,1,success,
BATCH-001172,portal,2025-07-15,2025-07-15 01:03:00,2025-07-15 01:09:00,73,73,0,6,1.0,1,success,
BATCH-001173,chat_platform,2025-07-15,2025-07-15 01:13:00,2025-07-15 01:39:00,110,110,0,26,1.0,1,success,
BATCH-001174,workflow,2025-07-15,2025-07-15 01:25:00,2025-07-15 02:23:00,256,256,0,58,1.0,1,success,
BATCH-001175,workforce,2025-07-15,2025-07-15 01:25:00,2025-07-15 02:09:00,49,49,0,44,1.0,1,success,
BATCH-001176,calendar,2025-07-15,2025-07-15 01:22:00,2025-07-15 03:53:00,103,99,4,151,1.1,1,warning,SCHEMA_DRIFT
BATCH-001177,crm,2025-07-16,2025-07-16 01:06:00,2025-07-16 01:36:00,143,143,0,30,1.0,1,success,
BATCH-001178,portal,2025-07-16,2025-07-16 01:03:00,2025-07-16 01:42:00,195,195,0,39,1.0,1,success,
BATCH-001179,chat_platform,2025-07-16,2025-07-16 01:01:00,2025-07-16 01:38:00,98,98,0,37,1.0,1,success,
BATCH-001180,workflow,2025-07-16,2025-07-16 01:13:00,2025-07-16 02:12:00,148,148,0,59,1.0,1,success,
BATCH-001181,workforce,2025-07-16,2025-07-16 01:16:00,2025-07-16 01:25:00,148,148,0,9,1.0,1,success,
BATCH-001182,calendar,2025-07-16,2025-07-16 01:25:00,2025-07-16 02:14:00,36,36,0,49,1.0,1,success,
BATCH-001183,crm,2025-07-17,2025-07-17 01:13:00,2025-07-17 01:38:00,31,31,0,25,1.1,1,success,
BATCH-001184,portal,2025-07-17,2025-07-17 01:26:00,2025-07-17 02:21:00,213,213,0,55,1.0,1,success,
BATCH-001185,chat_platform,2025-07-17,2025-07-17 01:22:00,2025-07-17 01:33:00,52,52,0,11,1.0,1,success,
BATCH-001186,workflow,2025-07-17,2025-07-17 01:19:00,2025-07-17 01:55:00,154,154,0,36,1.1,1,success,
BATCH-001187,workforce,2025-07-17,2025-07-17 01:22:00,2025-07-17 04:55:00,62,58,4,213,1.1,1,warning,ROW_REJECTED
BATCH-001188,calendar,2025-07-17,2025-07-17 01:27:00,2025-07-17 02:29:00,121,121,0,62,1.0,1,success,
BATCH-001189,crm,2025-07-18,2025-07-18 01:13:00,2025-07-18 01:49:00,245,245,0,36,1.0,1,success,
BATCH-001190,portal,2025-07-18,2025-07-18 01:17:00,2025-07-18 01:59:00,173,173,0,42,2.0,1,success,
BATCH-001191,chat_platform,2025-07-18,2025-07-18 01:27:00,2025-07-18 01:42:00,74,74,0,15,1.0,1,success,
BATCH-001192,workflow,2025-07-18,2025-07-18 01:05:00,2025-07-18 01:59:00,211,211,0,54,1.0,1,success,
BATCH-001193,workforce,2025-07-18,2025-07-18 01:20:00,2025-07-18 04:00:00,173,160,13,160,1.0,1,warning,SCHEMA_DRIFT
BATCH-001194,calendar,2025-07-18,2025-07-18 01:07:00,2025-07-18 01:49:00,49,49,0,42,1.0,1,success,
BATCH-001195,crm,2025-07-19,2025-07-19 01:19:00,2025-07-19 01:53:00,245,245,0,34,1.0,1,success,
BATCH-001196,portal,2025-07-19,2025-07-19 01:09:00,2025-07-19 01:36:00,26,26,0,27,1.0,1,success,
BATCH-001197,chat_platform,2025-07-19,2025-07-19 01:02:00,2025-07-19 01:56:00,48,48,0,54,1.1,1,success,
BATCH-001198,workflow,2025-07-19,2025-07-19 01:01:00,2025-07-19 01:31:00,73,73,0,30,1.0,1,success,
BATCH-001199,workforce,2025-07-19,2025-07-19 01:03:00,2025-07-19 01:52:00,104,104,0,49,1.0,1,success,
BATCH-001200,calendar,2025-07-19,2025-07-19 01:24:00,2025-07-19 02:07:00,84,84,0,43,1.0,1,success,
BATCH-001201,crm,2025-07-20,2025-07-20 01:16:00,2025-07-20 01:23:00,89,89,0,7,1.1,1,success,
BATCH-001202,portal,2025-07-20,2025-07-20 01:13:00,2025-07-20 01:18:00,84,84,0,5,1.0,1,success,
BATCH-001203,chat_platform,2025-07-20,2025-07-20 01:07:00,2025-07-20 02:05:00,63,63,0,58,1.0,1,success,
BATCH-001204,workflow,2025-07-20,2025-07-20 01:21:00,2025-07-20 01:36:00,199,199,0,15,1.0,1,success,
BATCH-001205,workforce,2025-07-20,2025-07-20 01:13:00,2025-07-20 01:50:00,205,205,0,37,1.0,1,success,
BATCH-001206,calendar,2025-07-20,2025-07-20 01:05:00,2025-07-20 02:00:00,56,56,0,55,1.0,1,success,
BATCH-001207,crm,2025-07-21,2025-07-21 01:00:00,2025-07-21 01:41:00,242,242,0,41,1.0,1,success,
BATCH-001208,portal,2025-07-21,2025-07-21 01:06:00,2025-07-21 01:24:00,196,196,0,18,1.0,1,success,
BATCH-001209,chat_platform,2025-07-21,2025-07-21 01:05:00,2025-07-21 01:41:00,234,234,0,36,1.1,1,success,
BATCH-001210,workflow,2025-07-21,2025-07-21 01:12:00,2025-07-21 01:43:00,96,96,0,31,1.0,1,success,
BATCH-001211,workforce,2025-07-21,2025-07-21 01:28:00,2025-07-21 01:57:00,213,213,0,29,1.0,1,success,
BATCH-001212,calendar,2025-07-21,2025-07-21 01:06:00,2025-07-21 01:13:00,251,251,0,7,1.0,1,success,
BATCH-001213,crm,2025-07-22,2025-07-22 01:20:00,2025-07-22 02:14:00,131,131,0,54,1.0,1,success,
BATCH-001214,portal,2025-07-22,2025-07-22 01:00:00,2025-07-22 01:58:00,254,254,0,58,1.1,1,success,
BATCH-001215,chat_platform,2025-07-22,2025-07-22 01:28:00,2025-07-22 01:44:00,236,236,0,16,1.0,1,success,
BATCH-001216,workflow,2025-07-22,2025-07-22 01:13:00,2025-07-22 02:05:00,46,46,0,52,1.0,1,success,
BATCH-001217,workforce,2025-07-22,2025-07-22 01:25:00,2025-07-22 02:08:00,250,250,0,43,1.0,1,success,
BATCH-001218,calendar,2025-07-22,2025-07-22 01:09:00,2025-07-22 04:51:00,66,65,1,222,1.0,0,warning,SCHEMA_DRIFT
BATCH-001219,crm,2025-07-23,2025-07-23 01:05:00,2025-07-23 01:22:00,127,127,0,17,1.0,1,success,
BATCH-001220,portal,2025-07-23,2025-07-23 01:00:00,2025-07-23 01:52:00,244,244,0,52,1.1,1,success,
BATCH-001221,chat_platform,2025-07-23,2025-07-23 01:09:00,2025-07-23 01:52:00,150,150,0,43,1.0,1,success,
BATCH-001222,workflow,2025-07-23,2025-07-23 01:05:00,2025-07-23 01:23:00,173,173,0,18,1.0,1,success,
BATCH-001223,workforce,2025-07-23,2025-07-23 01:22:00,2025-07-23 02:22:00,34,34,0,60,1.1,1,success,
BATCH-001224,calendar,2025-07-23,2025-07-23 01:14:00,2025-07-23 03:28:00,231,228,3,134,1.0,0,warning,LATE_ARRIVAL
BATCH-001225,crm,2025-07-24,2025-07-24 01:23:00,2025-07-24 02:26:00,222,222,0,63,1.0,1,success,
BATCH-001226,portal,2025-07-24,2025-07-24 01:05:00,2025-07-24 01:50:00,146,146,0,45,1.0,1,success,
BATCH-001227,chat_platform,2025-07-24,2025-07-24 01:06:00,2025-07-24 01:57:00,33,33,0,51,1.0,1,success,
BATCH-001228,workflow,2025-07-24,2025-07-24 01:07:00,2025-07-24 01:22:00,172,172,0,15,1.0,1,success,
BATCH-001229,workforce,2025-07-24,2025-07-24 01:12:00,2025-07-24 01:34:00,155,155,0,22,1.0,1,success,
BATCH-001230,calendar,2025-07-24,2025-07-24 01:06:00,2025-07-24 01:57:00,185,185,0,51,1.0,1,success,
BATCH-001231,crm,2025-07-25,2025-07-25 01:12:00,2025-07-25 01:33:00,70,70,0,21,1.0,1,success,
BATCH-001232,portal,2025-07-25,2025-07-25 01:08:00,2025-07-25 01:18:00,152,152,0,10,1.0,1,success,
BATCH-001233,chat_platform,2025-07-25,2025-07-25 01:02:00,2025-07-25 01:23:00,111,111,0,21,1.1,1,success,
BATCH-001234,workflow,2025-07-25,2025-07-25 01:17:00,2025-07-25 01:48:00,94,94,0,31,1.0,1,success,
BATCH-001235,workforce,2025-07-25,2025-07-25 01:27:00,2025-07-25 01:53:00,165,165,0,26,1.0,1,success,
BATCH-001236,calendar,2025-07-25,2025-07-25 01:28:00,2025-07-25 01:36:00,257,257,0,8,1.0,1,success,
BATCH-001237,crm,2025-07-26,2025-07-26 01:04:00,2025-07-26 01:11:00,215,215,0,7,1.0,1,success,
BATCH-001238,portal,2025-07-26,2025-07-26 01:14:00,2025-07-26 01:43:00,201,201,0,29,1.0,1,success,
BATCH-001239,chat_platform,2025-07-26,2025-07-26 01:08:00,2025-07-26 01:13:00,137,137,0,5,1.0,1,success,
BATCH-001240,workflow,2025-07-26,2025-07-26 01:27:00,2025-07-26 02:12:00,60,60,0,45,1.0,1,success,
BATCH-001241,workforce,2025-07-26,2025-07-26 01:10:00,2025-07-26 01:55:00,199,199,0,45,1.1,1,success,
BATCH-001242,calendar,2025-07-26,2025-07-26 01:26:00,2025-07-26 01:48:00,166,166,0,22,1.0,1,success,
BATCH-001243,crm,2025-07-27,2025-07-27 01:02:00,2025-07-27 01:51:00,105,105,0,49,1.0,1,success,
BATCH-001244,portal,2025-07-27,2025-07-27 01:08:00,2025-07-27 01:59:00,213,213,0,51,1.0,1,success,
BATCH-001245,chat_platform,2025-07-27,2025-07-27 01:03:00,2025-07-27 01:45:00,155,155,0,42,1.0,1,success,
BATCH-001246,workflow,2025-07-27,2025-07-27 01:00:00,2025-07-27 01:34:00,240,240,0,34,1.0,1,success,
BATCH-001247,workforce,2025-07-27,2025-07-27 01:15:00,2025-07-27 02:17:00,149,149,0,62,1.1,1,success,
BATCH-001248,calendar,2025-07-27,2025-07-27 01:19:00,2025-07-27 01:30:00,116,116,0,11,1.0,1,success,
BATCH-001249,crm,2025-07-28,2025-07-28 01:27:00,2025-07-28 01:40:00,108,108,0,13,1.0,1,success,
BATCH-001250,portal,2025-07-28,2025-07-28 01:16:00,2025-07-28 01:54:00,133,133,0,38,1.0,1,success,
BATCH-001251,chat_platform,2025-07-28,2025-07-28 01:20:00,2025-07-28 02:00:00,42,42,0,40,1.0,1,success,
BATCH-001252,workflow,2025-07-28,2025-07-28 01:23:00,2025-07-28 02:26:00,57,57,0,63,1.0,1,success,
BATCH-001253,workforce,2025-07-28,2025-07-28 01:21:00,2025-07-28 02:10:00,112,112,0,49,1.0,1,success,
BATCH-001254,calendar,2025-07-28,2025-07-28 01:03:00,2025-07-28 01:58:00,103,103,0,55,1.0,1,success,
BATCH-001255,crm,2025-07-29,2025-07-29 01:17:00,2025-07-29 02:05:00,75,75,0,48,1.1,1,success,
BATCH-001256,portal,2025-07-29,2025-07-29 01:01:00,2025-07-29 01:56:00,100,100,0,55,1.0,1,success,
BATCH-001257,chat_platform,2025-07-29,2025-07-29 01:23:00,2025-07-29 02:15:00,112,112,0,52,1.1,1,success,
BATCH-001258,workflow,2025-07-29,2025-07-29 01:00:00,2025-07-29 02:00:00,34,34,0,60,1.0,1,success,
BATCH-001259,workforce,2025-07-29,2025-07-29 01:08:00,2025-07-29 01:36:00,82,82,0,28,1.0,1,success,
BATCH-001260,calendar,2025-07-29,2025-07-29 01:04:00,2025-07-29 03:11:00,114,108,6,127,1.1,0,warning,SCHEMA_DRIFT
BATCH-001261,crm,2025-07-30,2025-07-30 01:21:00,2025-07-30 02:24:00,112,112,0,63,1.0,1,success,
BATCH-001262,portal,2025-07-30,2025-07-30 01:23:00,2025-07-30 02:07:00,183,183,0,44,1.0,1,success,
BATCH-001263,chat_platform,2025-07-30,2025-07-30 01:22:00,2025-07-30 02:11:00,195,195,0,49,1.0,1,success,
BATCH-001264,workflow,2025-07-30,2025-07-30 01:06:00,2025-07-30 01:11:00,129,129,0,5,1.1,1,success,
BATCH-001265,workforce,2025-07-30,2025-07-30 01:20:00,2025-07-30 02:15:00,187,187,0,55,1.0,1,success,
BATCH-001266,calendar,2025-07-30,2025-07-30 01:07:00,2025-07-30 01:34:00,44,44,0,27,1.0,1,success,
BATCH-001267,crm,2025-07-31,2025-07-31 01:10:00,2025-07-31 01:28:00,42,42,0,18,1.0,1,success,
BATCH-001268,portal,2025-07-31,2025-07-31 01:21:00,2025-07-31 01:31:00,174,174,0,10,1.0,1,success,
BATCH-001269,chat_platform,2025-07-31,2025-07-31 01:22:00,2025-07-31 01:37:00,241,241,0,15,1.0,1,success,
BATCH-001270,workflow,2025-07-31,2025-07-31 01:16:00,2025-07-31 02:04:00,92,92,0,48,1.0,1,success,
BATCH-001271,workforce,2025-07-31,2025-07-31 01:26:00,2025-07-31 01:54:00,157,157,0,28,1.0,1,success,
BATCH-001272,calendar,2025-07-31,2025-07-31 01:24:00,2025-07-31 02:11:00,238,238,0,47,1.1,1,success,
BATCH-001273,crm,2025-08-01,2025-08-01 01:25:00,2025-08-01 01:43:00,194,194,0,18,1.0,1,success,
BATCH-001274,portal,2025-08-01,2025-08-01 01:17:00,2025-08-01 01:32:00,150,150,0,15,1.0,1,success,
BATCH-001275,chat_platform,2025-08-01,2025-08-01 01:08:00,2025-08-01 04:51:00,146,143,3,223,1.0,1,warning,SCHEMA_DRIFT
BATCH-001276,workflow,2025-08-01,2025-08-01 01:12:00,2025-08-01 02:15:00,232,232,0,63,1.1,1,success,
BATCH-001277,workforce,2025-08-01,2025-08-01 01:13:00,2025-08-01 02:02:00,130,130,0,49,1.0,1,success,
BATCH-001278,calendar,2025-08-01,2025-08-01 01:04:00,2025-08-01 01:32:00,169,169,0,28,1.0,1,success,
BATCH-001279,crm,2025-08-02,2025-08-02 01:16:00,2025-08-02 01:52:00,248,248,0,36,1.0,1,success,
BATCH-001280,portal,2025-08-02,2025-08-02 01:00:00,2025-08-02 01:39:00,51,51,0,39,1.0,1,success,
BATCH-001281,chat_platform,2025-08-02,2025-08-02 01:20:00,2025-08-02 01:30:00,180,180,0,10,1.0,1,success,
BATCH-001282,workflow,2025-08-02,2025-08-02 01:04:00,2025-08-02 02:15:00,236,218,18,71,1.0,1,warning,ROW_REJECTED
BATCH-001283,workforce,2025-08-02,2025-08-02 01:21:00,2025-08-02 02:24:00,71,71,0,63,1.0,1,success,
BATCH-001284,calendar,2025-08-02,2025-08-02 01:24:00,2025-08-02 02:20:00,236,236,0,56,1.0,1,success,
BATCH-001285,crm,2025-08-03,2025-08-03 01:29:00,2025-08-03 01:41:00,188,188,0,12,1.0,1,success,
BATCH-001286,portal,2025-08-03,2025-08-03 01:26:00,2025-08-03 03:56:00,219,204,15,150,1.0,1,warning,LATE_ARRIVAL
BATCH-001287,chat_platform,2025-08-03,2025-08-03 01:28:00,2025-08-03 02:13:00,224,224,0,45,1.0,1,success,
BATCH-001288,workflow,2025-08-03,2025-08-03 01:10:00,2025-08-03 01:31:00,119,119,0,21,1.0,1,success,
BATCH-001289,workforce,2025-08-03,2025-08-03 01:21:00,2025-08-03 02:10:00,208,208,0,49,1.0,1,success,
BATCH-001290,calendar,2025-08-03,2025-08-03 01:24:00,2025-08-03 02:28:00,105,105,0,64,1.1,1,success,
BATCH-001291,crm,2025-08-04,2025-08-04 01:26:00,2025-08-04 01:59:00,143,143,0,33,1.0,1,success,
BATCH-001292,portal,2025-08-04,2025-08-04 01:18:00,2025-08-04 01:46:00,134,134,0,28,1.0,1,success,
BATCH-001293,chat_platform,2025-08-04,2025-08-04 01:07:00,2025-08-04 01:24:00,193,193,0,17,1.0,1,success,
BATCH-001294,workflow,2025-08-04,2025-08-04 01:08:00,2025-08-04 02:07:00,242,242,0,59,1.0,1,success,
BATCH-001295,workforce,2025-08-04,2025-08-04 01:28:00,2025-08-04 01:44:00,176,176,0,16,1.0,1,success,
BATCH-001296,calendar,2025-08-04,2025-08-04 01:28:00,2025-08-04 02:17:00,148,148,0,49,1.0,1,success,
BATCH-001297,crm,2025-08-05,2025-08-05 01:21:00,2025-08-05 01:39:00,47,47,0,18,1.1,1,success,
BATCH-001298,portal,2025-08-05,2025-08-05 01:28:00,2025-08-05 02:00:00,53,53,0,32,1.0,1,success,
BATCH-001299,chat_platform,2025-08-05,2025-08-05 01:05:00,2025-08-05 01:56:00,145,145,0,51,1.0,1,success,
BATCH-001300,workflow,2025-08-05,2025-08-05 01:24:00,2025-08-05 02:07:00,145,145,0,43,1.0,1,success,
BATCH-001301,workforce,2025-08-05,2025-08-05 01:05:00,2025-08-05 02:02:00,259,259,0,57,1.0,1,success,
BATCH-001302,calendar,2025-08-05,2025-08-05 01:11:00,2025-08-05 01:26:00,150,150,0,15,1.0,1,success,
BATCH-001303,crm,2025-08-06,2025-08-06 01:11:00,2025-08-06 01:54:00,118,118,0,43,1.0,1,success,
BATCH-001304,portal,2025-08-06,2025-08-06 01:10:00,2025-08-06 01:53:00,253,253,0,43,1.0,1,success,
BATCH-001305,chat_platform,2025-08-06,2025-08-06 01:24:00,2025-08-06 01:51:00,135,135,0,27,1.0,1,success,
BATCH-001306,workflow,2025-08-06,2025-08-06 01:17:00,2025-08-06 01:41:00,149,149,0,24,1.0,1,success,
BATCH-001307,workforce,2025-08-06,2025-08-06 01:05:00,2025-08-06 01:40:00,116,116,0,35,1.0,1,success,
BATCH-001308,calendar,2025-08-06,2025-08-06 01:28:00,2025-08-06 01:58:00,189,189,0,30,1.0,1,success,
BATCH-001309,crm,2025-08-07,2025-08-07 01:01:00,2025-08-07 01:50:00,57,57,0,49,1.0,1,success,
BATCH-001310,portal,2025-08-07,2025-08-07 01:17:00,2025-08-07 02:07:00,144,144,0,50,1.0,1,success,
BATCH-001311,chat_platform,2025-08-07,2025-08-07 01:24:00,2025-08-07 01:57:00,185,185,0,33,1.0,1,success,
BATCH-001312,workflow,2025-08-07,2025-08-07 01:18:00,2025-08-07 02:11:00,201,201,0,53,1.0,1,success,
BATCH-001313,workforce,2025-08-07,2025-08-07 01:27:00,2025-08-07 01:53:00,158,158,0,26,1.0,1,success,
BATCH-001314,calendar,2025-08-07,2025-08-07 01:14:00,2025-08-07 01:59:00,160,160,0,45,1.0,1,success,
BATCH-001315,crm,2025-08-08,2025-08-08 01:08:00,2025-08-08 01:24:00,229,229,0,16,1.0,1,success,
BATCH-001316,portal,2025-08-08,2025-08-08 01:27:00,2025-08-08 01:42:00,185,185,0,15,1.0,1,success,
BATCH-001317,chat_platform,2025-08-08,2025-08-08 01:12:00,2025-08-08 01:37:00,78,78,0,25,1.0,1,success,
BATCH-001318,workflow,2025-08-08,2025-08-08 01:04:00,2025-08-08 01:47:00,199,199,0,43,1.0,1,success,
BATCH-001319,workforce,2025-08-08,2025-08-08 01:17:00,2025-08-08 11:00:00,174,0,174,583,1.0,0,failed,SRC_UNAVAILABLE
BATCH-001320,calendar,2025-08-08,2025-08-08 01:22:00,2025-08-08 01:33:00,254,254,0,11,1.1,1,success,
BATCH-001321,crm,2025-08-09,2025-08-09 01:19:00,2025-08-09 01:36:00,95,95,0,17,1.0,1,success,
BATCH-001322,portal,2025-08-09,2025-08-09 01:06:00,2025-08-09 01:53:00,61,61,0,47,1.0,1,success,
BATCH-001323,chat_platform,2025-08-09,2025-08-09 01:02:00,2025-08-09 01:44:00,123,123,0,42,1.0,1,success,
BATCH-001324,workflow,2025-08-09,2025-08-09 01:20:00,2025-08-09 01:48:00,143,143,0,28,2.0,1,success,
BATCH-001325,workforce,2025-08-09,2025-08-09 01:08:00,2025-08-09 01:58:00,175,175,0,50,1.0,1,success,
BATCH-001326,calendar,2025-08-09,2025-08-09 01:19:00,2025-08-09 01:42:00,144,144,0,23,1.0,1,success,
BATCH-001327,crm,2025-08-10,2025-08-10 01:03:00,2025-08-10 01:15:00,107,107,0,12,1.0,1,success,
BATCH-001328,portal,2025-08-10,2025-08-10 01:22:00,2025-08-10 01:52:00,30,30,0,30,1.1,1,success,
BATCH-001329,chat_platform,2025-08-10,2025-08-10 01:22:00,2025-08-10 01:54:00,181,181,0,32,1.0,1,success,
BATCH-001330,workflow,2025-08-10,2025-08-10 01:10:00,2025-08-10 02:09:00,232,232,0,59,1.0,1,success,
BATCH-001331,workforce,2025-08-10,2025-08-10 01:28:00,2025-08-10 02:26:00,32,32,0,58,1.0,1,success,
BATCH-001332,calendar,2025-08-10,2025-08-10 01:03:00,2025-08-10 01:54:00,148,148,0,51,1.0,1,success,
BATCH-001333,crm,2025-08-11,2025-08-11 01:18:00,2025-08-11 02:19:00,70,70,0,61,1.0,1,success,
BATCH-001334,portal,2025-08-11,2025-08-11 01:09:00,2025-08-11 02:10:00,231,231,0,61,1.0,1,success,
BATCH-001335,chat_platform,2025-08-11,2025-08-11 01:11:00,2025-08-11 01:47:00,149,149,0,36,1.1,1,success,
BATCH-001336,workflow,2025-08-11,2025-08-11 01:24:00,2025-08-11 01:52:00,220,220,0,28,1.0,1,success,
BATCH-001337,workforce,2025-08-11,2025-08-11 01:02:00,2025-08-11 04:40:00,132,124,8,218,1.0,1,warning,ROW_REJECTED
BATCH-001338,calendar,2025-08-11,2025-08-11 01:19:00,2025-08-11 01:53:00,145,145,0,34,1.0,1,success,
BATCH-001339,crm,2025-08-12,2025-08-12 01:17:00,2025-08-12 01:28:00,84,84,0,11,1.1,1,success,
BATCH-001340,portal,2025-08-12,2025-08-12 01:03:00,2025-08-12 01:35:00,252,252,0,32,1.0,1,success,
BATCH-001341,chat_platform,2025-08-12,2025-08-12 01:29:00,2025-08-12 01:51:00,258,258,0,22,1.0,1,success,
BATCH-001342,workflow,2025-08-12,2025-08-12 01:02:00,2025-08-12 01:19:00,185,185,0,17,1.0,1,success,
BATCH-001343,workforce,2025-08-12,2025-08-12 01:06:00,2025-08-12 01:40:00,143,143,0,34,1.0,1,success,
BATCH-001344,calendar,2025-08-12,2025-08-12 01:08:00,2025-08-12 01:16:00,91,91,0,8,1.0,1,success,
BATCH-001345,crm,2025-08-13,2025-08-13 01:00:00,2025-08-13 02:54:00,50,47,3,114,1.0,1,warning,LATE_ARRIVAL
BATCH-001346,portal,2025-08-13,2025-08-13 01:23:00,2025-08-13 02:19:00,213,213,0,56,1.0,1,success,
BATCH-001347,chat_platform,2025-08-13,2025-08-13 01:18:00,2025-08-13 01:30:00,178,178,0,12,1.0,1,success,
BATCH-001348,workflow,2025-08-13,2025-08-13 01:29:00,2025-08-13 02:00:00,175,175,0,31,2.0,1,success,
BATCH-001349,workforce,2025-08-13,2025-08-13 01:29:00,2025-08-13 02:29:00,218,218,0,60,1.0,1,success,
BATCH-001350,calendar,2025-08-13,2025-08-13 01:15:00,2025-08-13 01:22:00,222,222,0,7,1.0,1,success,
BATCH-001351,crm,2025-08-14,2025-08-14 01:25:00,2025-08-14 02:17:00,235,235,0,52,1.0,1,success,
BATCH-001352,portal,2025-08-14,2025-08-14 01:15:00,2025-08-14 01:54:00,92,92,0,39,1.0,1,success,
BATCH-001353,chat_platform,2025-08-14,2025-08-14 01:12:00,2025-08-14 02:37:00,187,177,10,85,1.1,1,warning,SCHEMA_DRIFT
BATCH-001354,workflow,2025-08-14,2025-08-14 01:23:00,2025-08-14 01:34:00,240,240,0,11,1.0,1,success,
BATCH-001355,workforce,2025-08-14,2025-08-14 01:07:00,2025-08-14 01:59:00,82,82,0,52,1.0,1,success,
BATCH-001356,calendar,2025-08-14,2025-08-14 01:05:00,2025-08-14 01:37:00,95,95,0,32,1.0,1,success,
BATCH-001357,crm,2025-08-15,2025-08-15 01:15:00,2025-08-15 01:33:00,229,229,0,18,1.0,1,success,
BATCH-001358,portal,2025-08-15,2025-08-15 01:24:00,2025-08-15 01:34:00,231,231,0,10,1.0,1,success,
BATCH-001359,chat_platform,2025-08-15,2025-08-15 01:07:00,2025-08-15 02:04:00,103,103,0,57,1.0,1,success,
BATCH-001360,workflow,2025-08-15,2025-08-15 01:11:00,2025-08-15 02:13:00,108,108,0,62,1.0,1,success,
BATCH-001361,workforce,2025-08-15,2025-08-15 01:07:00,2025-08-15 01:33:00,45,45,0,26,1.0,1,success,
BATCH-001362,calendar,2025-08-15,2025-08-15 01:12:00,2025-08-15 01:27:00,51,51,0,15,1.0,1,success,
BATCH-001363,crm,2025-08-16,2025-08-16 01:29:00,2025-08-16 01:47:00,67,67,0,18,1.1,1,success,
BATCH-001364,portal,2025-08-16,2025-08-16 01:23:00,2025-08-16 01:42:00,89,89,0,19,1.0,1,success,
BATCH-001365,chat_platform,2025-08-16,2025-08-16 01:15:00,2025-08-16 01:22:00,81,81,0,7,1.0,1,success,
BATCH-001366,workflow,2025-08-16,2025-08-16 01:20:00,2025-08-16 01:56:00,163,163,0,36,1.0,1,success,
BATCH-001367,workforce,2025-08-16,2025-08-16 01:15:00,2025-08-16 01:44:00,101,101,0,29,1.0,1,success,
BATCH-001368,calendar,2025-08-16,2025-08-16 01:29:00,2025-08-16 02:06:00,140,140,0,37,1.0,1,success,
BATCH-001369,crm,2025-08-17,2025-08-17 01:21:00,2025-08-17 02:10:00,100,100,0,49,1.0,1,success,
BATCH-001370,portal,2025-08-17,2025-08-17 01:20:00,2025-08-17 01:25:00,103,103,0,5,1.0,1,success,
BATCH-001371,chat_platform,2025-08-17,2025-08-17 01:25:00,2025-08-17 02:06:00,238,238,0,41,1.0,1,success,
BATCH-001372,workflow,2025-08-17,2025-08-17 01:29:00,2025-08-17 02:15:00,148,148,0,46,1.0,1,success,
BATCH-001373,workforce,2025-08-17,2025-08-17 01:21:00,2025-08-17 01:45:00,193,193,0,24,1.0,1,success,
BATCH-001374,calendar,2025-08-17,2025-08-17 01:01:00,2025-08-17 01:36:00,25,25,0,35,1.1,1,success,
BATCH-001375,crm,2025-08-18,2025-08-18 01:01:00,2025-08-18 04:22:00,180,169,11,201,1.0,1,warning,ROW_REJECTED
BATCH-001376,portal,2025-08-18,2025-08-18 01:20:00,2025-08-18 02:10:00,55,55,0,50,2.0,1,success,
BATCH-001377,chat_platform,2025-08-18,2025-08-18 01:01:00,2025-08-18 02:01:00,218,218,0,60,1.0,1,success,
BATCH-001378,workflow,2025-08-18,2025-08-18 01:14:00,2025-08-18 02:09:00,37,37,0,55,1.0,1,success,
BATCH-001379,workforce,2025-08-18,2025-08-18 01:08:00,2025-08-18 01:22:00,120,120,0,14,1.0,1,success,
BATCH-001380,calendar,2025-08-18,2025-08-18 01:24:00,2025-08-18 01:52:00,94,94,0,28,1.0,1,success,
BATCH-001381,crm,2025-08-19,2025-08-19 01:03:00,2025-08-19 01:21:00,258,258,0,18,1.0,1,success,
BATCH-001382,portal,2025-08-19,2025-08-19 01:25:00,2025-08-19 01:37:00,27,27,0,12,1.0,1,success,
