ticket_id,source_system,source_record_id,schema_version,load_ts,source_updated_at,created_at_utc,first_response_at_utc,resolved_at_utc,closed_at_utc,created_date,created_hour_local,created_weekday,channel,category,subcategory,priority,customer_segment,product,product_version,language,initial_team_id,team_id,region_id,description_length,attachment_count,is_vip,customer_tenure_days,prior_tickets_30d,prior_tickets_90d,previous_sla_breaches_90d,requested_callback,status,first_response_min,resolution_min,sla_target_min,sla_breached,reopen_count,escalation_count,csat
TCK-009166,portal,SRC-00009166,1.0,2025-06-05 12:27:20,2025-06-05 11:16:20,2025-06-05 10:39:20,2025-06-05 11:56:20,2025-06-05 13:43:08,2025-06-05 19:15:08,2025-06-05,13,3,chat,performance,latency,medium,Public,API,4.8,ru,T008,T008,R02,996,0,0,2547,0,4,1,0,closed,77.0,183.8,720,0.0,0,0,
TCK-012011,crm,SRC-00012011,1.0,2025-04-10 14:51:20,2025-04-10 14:05:20,2025-04-10 12:51:20,2025-04-10 14:47:38,2025-04-11 02:37:38,2025-04-11 03:21:38,2025-04-10,15,3,chat,billing,payment,low,SMB,Core,1.8,ru,T025,T025,R07,1195,1,0,1116,2,1,1,0,closed,116.3,826.3,1440,0.0,0,0,5.0
TCK-023909,crm,SRC-00023909,1.0,2026-01-29 12:27:46,2026-01-29 13:29:46,2026-01-29 11:36:46,2026-01-29 12:24:16,2026-01-29 16:08:04,2026-01-29 17:23:04,2026-01-29,14,3,chat,incident,availability,medium,Enterprise,Mobile,2.0,ru,T005,T005,R02,2166,0,0,2202,4,4,1,0,closed,47.5,271.3,720,0.0,0,1,4.8
TCK-015468,crm,SRC-00015468,1.0,2025-06-16 17:46:28,2025-06-16 16:50:28,2025-06-16 16:21:28,2025-06-16 17:36:04,2025-06-16 23:29:04,2025-06-17 04:44:04,2025-06-16,19,0,chat,billing,payment,high,Enterprise,API,4.0,ru,T008,T008,R02,858,1,1,2432,0,4,2,0,closed,74.6,427.6,240,1.0,1,0,3.3
TCK-011189,chat_platform,SRC-00011189,1.0,2025-06-01 10:01:28,2025-06-01 09:21:28,2025-06-01 09:13:28,2025-06-01 10:42:40,2025-06-01 14:14:22,2025-06-01 18:47:22,2025-06-01,13,6,email,access,permissions,low,SMB,Mobile,3.2,ru,T022,T022,R06,1573,0,0,1860,4,4,0,0,closed,89.2,300.9,1440,0.0,0,0,5.0
TCK-006281,crm,SRC-00006281,1.0,2026-02-16 11:36:51,2026-02-16 11:44:51,2026-02-16 10:43:51,2026-02-16 13:14:45,2026-02-16 15:06:03,2026-02-16 20:33:03,2026-02-16,13,0,email,access,permissions,low,Enterprise,Core,2.5,ru,T008,T008,R02,1525,1,0,1385,2,7,1,1,closed,150.9,262.2,1440,0.0,0,0,5.0
TCK-022596,portal,SRC-00022596,1.0,2026-01-23 12:44:46,2026-01-23 11:42:46,2026-01-23 10:21:46,2026-01-23 12:06:58,2026-01-23 20:31:52,2026-01-23 21:41:52,2026-01-23,17,4,chat,access,permissions,medium,Public,API,2.0,ru,T018,T018,R05,1095,1,0,1970,4,3,1,0,closed,105.2,610.1,720,0.0,1,0,
TCK-007101,chat_platform,SRC-00007101,1.0,2025-02-06 17:38:30,2025-02-06 17:05:30,2025-02-06 15:25:30,2025-02-06 16:52:36,2025-02-06 23:50:42,2025-02-07 02:21:42,2025-02-06,18,3,chat,performance,timeout,medium,SMB,API,2.1,ru,T030,T030,R08,454,1,0,1528,3,5,1,0,closed,87.1,505.2,720,0.0,1,0,4.0
TCK-010455,portal,SRC-00010455,1.0,2026-05-12 08:56:23,2026-05-12 07:41:23,2026-05-12 07:05:23,2026-05-12 07:10:29,2026-05-12 09:04:47,2026-05-12 10:54:47,2026-05-12,10,1,phone,incident,data_error,critical,SMB,Billing,3.2,ru,T014,T014,R04,1366,1,0,2206,0,3,1,0,closed,5.1,119.4,60,1.0,2,1,3.8
TCK-001589,crm,SRC-00001589,1.0,2026-06-03 12:13:20,2026-06-03 12:21:20,2026-06-03 11:48:20,2026-06-03 12:01:44,2026-06-03 16:23:02,2026-06-03 20:41:02,2026-06-03,14,2,portal,consultation,configuration,high,Enterprise,Billing,2.9,ru,T002,T002,R01,229,1,0,2389,1,6,0,0,closed,13.4,274.7,240,1.0,1,1,3.2
TCK-015144,chat_platform,SRC-00015144,1.0,2026-02-05 12:58:31,2026-02-05 11:55:31,2026-02-05 11:10:31,2026-02-05 12:11:31,2026-02-05 20:44:37,2026-02-05 21:54:37,2026-02-05,14,3,phone,billing,tariff,high,Enterprise,Analytics,4.2,ru,T005,T005,R02,1527,2,0,1974,1,5,1,0,closed,61.0,574.1,240,1.0,1,0,3.8
TCK-021027,portal,SRC-00021027,1.0,2025-08-14 19:55:47,2025-08-14 19:40:47,2025-08-14 17:58:47,2025-08-14 19:28:53,2025-08-15 14:04:23,2025-08-15 19:59:23,2025-08-14,20,3,chat,billing,payment,medium,SMB,API,2.2,ru,T027,T027,R07,1130,0,0,642,1,2,2,0,closed,-90.1,1205.6,720,1.0,1,0,3.1
TCK-016047,portal,SRC-00016047,1.0,2026-01-02 09:30:32,2026-01-02 10:36:32,2026-01-02 09:20:32,2026-01-02 11:00:50,2026-01-02 18:55:50,2026-01-02 21:42:50,2026-01-02,12,4,portal,integration,api,low,Public,Billing,2.7,ru,T031,T031,R08,1775,0,0,2214,2,6,0,0,closed,100.3,575.3,1440,0.0,0,0,4.9
TCK-001805,crm,SRC-00001805,1.0,2026-06-08 15:03:09,2026-06-08 13:47:09,2026-06-08 13:06:09,2026-06-08 13:29:51,2026-06-08 15:44:33,2026-06-08 18:24:33,2026-06-08,17,0,chat,access,password,high,SMB,Billing,3.0,ru,T021,T021,R06,1343,1,0,1847,0,7,2,0,closed,23.7,158.4,240,0.0,0,0,4.7
TCK-012962,portal,SRC-00012962,1.0,2025-02-08 13:48:02,2025-02-08 13:55:02,2025-02-08 12:00:02,2025-02-08 14:35:02,2025-02-09 10:48:32,2025-02-09 14:09:32,2025-02-08,15,5,phone,billing,tariff,low,Enterprise,API,1.3,ru,T001,T001,R01,1452,0,0,1616,1,5,0,0,closed,155.0,1368.5,1440,0.0,0,0,5.0
TCK-020556,portal,SRC-00020556,1.0,2026-05-18 09:54:50,2026-05-18 11:36:50,2026-05-18 09:47:50,2026-05-18 12:30:32,2026-05-18 20:41:20,2026-05-19 00:55:20,2026-05-18,12,0,email,integration,api,low,Public,Core,4.5,ru,T013,T013,R04,250,0,0,352,0,3,2,1,closed,162.7,653.5,1440,0.0,0,0,4.7
TCK-010377,portal,SRC-00010377,1.0,2025-11-25 10:37:14,2025-11-25 09:02:14,2025-11-25 08:16:14,2025-11-25 12:11:56,2025-11-27 15:21:50,2025-11-27 18:58:50,2025-11-25,13,1,email,billing,invoice,low,Enterprise,API,4.4,ru,T012,T012,R03,725,0,0,1970,0,8,0,0,closed,235.7,3305.6,1440,1.0,1,0,3.2
TCK-006813,portal,SRC-00006813,1.0,2025-02-15 13:55:46,2025-02-15 12:41:46,2025-02-15 12:06:46,2025-02-15 12:23:10,2025-02-15 22:14:16,2025-02-15 22:43:16,2025-02-15,15,5,email,consultation,configuration,high,SMB,Core,1.5,ru,T001,T001,R01,2075,0,0,850,1,3,2,0,closed,16.4,607.5,240,1.0,0,0,3.3
TCK-007603,portal,SRC-00007603,1.0,2025-04-10 16:31:10,2025-04-10 14:56:10,2025-04-10 13:57:10,2025-04-10 17:06:52,2025-04-11 10:45:40,2025-04-11 14:42:40,2025-04-10,16,3,email,consultation,best_practice,low,Enterprise,Core,4.6,ru,T014,T014,R04,73,0,1,1640,5,5,1,0,closed,189.7,1248.5,1440,0.0,0,1,
TCK-011905,portal,SRC-00011905,1.0,2026-02-03 12:33:14,2026-02-03 11:33:14,2026-02-03 11:01:14,2026-02-03 12:19:14,2026-02-03 17:17:20,2026-02-03 20:43:20,2026-02-03,14,1,phone,incident,data_error,medium,Enterprise,Core,1.6,ru,T006,T006,R02,652,1,0,1828,2,7,2,0,closed,78.0,376.1,720,0.0,0,0,4.8
TCK-008816,portal,SRC-00008816,1.0,2025-12-02 11:46:42,2025-12-02 12:11:42,2025-12-02 11:11:42,2025-12-02 13:23:48,2025-12-02 20:12:48,2025-12-02 22:04:48,2025-12-02,14,1,phone,consultation,configuration,medium,Enterprise,Billing,2.9,ru,T004,T004,R01,1741,1,0,514,5,3,0,0,closed,132.1,541.1,720,0.0,0,0,5.0
TCK-003656,crm,SRC-00003656,1.0,2026-05-20 19:34:01,2026-05-20 18:00:01,2026-05-20 16:54:01,2026-05-20 18:08:43,2026-05-20 22:35:13,2026-05-21 02:54:13,2026-05-20,21,2,email,consultation,configuration,medium,Public,API,4.1,en,T010,T010,R03,2144,0,1,884,3,4,3,1,closed,74.7,341.2,720,0.0,0,0,4.9
TCK-018998,crm,SRC-00018998,1.0,2025-05-12 18:03:10,2025-05-12 17:15:10,2025-05-12 15:50:10,2025-05-12 16:50:04,2025-05-13 23:16:34,2025-05-14 02:14:34,2025-05-12,18,0,phone,consultation,configuration,medium,Public,Core,3.8,en,T025,T025,R07,1430,1,0,1973,2,3,1,0,closed,59.9,1886.4,720,1.0,0,1,3.1
TCK-001777,crm,SRC-00001777,1.0,2026-06-22 19:02:59,2026-06-22 19:20:59,2026-06-22 17:38:59,2026-06-22 19:05:35,2026-06-22 22:23:35,2026-06-22 23:43:35,2026-06-22,20,0,email,incident,availability,low,SMB,Core,3.9,ru,T030,T030,R08,2114,0,0,1233,5,2,0,1,closed,86.6,284.6,1440,0.0,0,0,4.6
TCK-018745,portal,SRC-00018745,1.0,2025-07-19 00:32:09,2025-07-19 00:58:09,2025-07-18 23:31:09,2025-07-19 00:40:21,2025-07-19 13:43:09,2025-07-19 19:17:09,2025-07-18,3,4,portal,performance,throughput,medium,SMB,Analytics,2.3,ru,T022,T022,R06,163,0,0,1754,4,4,1,1,closed,69.2,852.0,720,1.0,1,1,3.0
TCK-016491,crm,SRC-00016491,1.0,2025-05-03 12:42:32,2025-05-03 10:06:32,2025-05-03 09:52:32,2025-05-03 13:11:20,2025-05-04 01:28:26,2025-05-04 02:06:26,2025-05-03,12,5,chat,access,login,low,SMB,Billing,2.7,ru,T002,T002,R01,2021,0,0,1692,1,1,0,0,closed,198.8,935.9,1440,0.0,1,0,
TCK-006798,crm,SRC-00006798,1.0,2025-06-21 16:56:18,2025-06-21 16:46:18,2025-06-21 15:00:18,2025-06-21 20:31:00,2025-06-22 05:09:48,2025-06-22 06:24:48,2025-06-21,19,5,portal,integration,connector,low,Public,Analytics,2.0,ru,T022,T022,R06,1597,0,0,1430,3,4,0,0,closed,330.7,849.5,1440,0.0,0,0,5.0
TCK-012754,crm,SRC-00012754,1.0,2026-05-07 15:44:07,2026-05-07 16:29:07,2026-05-07 15:19:07,2026-05-07 16:39:37,2026-05-07 22:12:43,2026-05-08 01:35:43,2026-05-07,20,3,chat,access,password,medium,SMB,Billing,2.6,ru,T010,T010,R03,140,0,0,487,1,4,0,0,closed,80.5,413.6,720,0.0,0,0,4.1
TCK-019480,crm,SRC-00019480,1.0,2026-04-24 10:13:22,2026-04-24 10:42:22,2026-04-24 09:01:22,2026-04-24 09:24:46,2026-04-24 12:40:46,2026-04-24 15:31:46,2026-04-24,16,4,email,consultation,usage,high,SMB,API,4.1,ru,T020,T020,R05,2021,2,0,1316,1,4,0,0,closed,23.4,219.4,240,0.0,0,1,4.6
TCK-006799,portal,SRC-00006799,1.0,2025-10-29 13:18:26,2025-10-29 14:46:26,2025-10-29 12:53:26,2025-10-29 13:02:26,2025-10-29 13:22:26,2025-10-29 17:03:26,2025-10-29,15,2,email,access,password,critical,SMB,Billing,4.1,ru,T007,T007,R02,1111,1,0,1546,3,8,0,0,closed,9.0,29.0,60,0.0,0,0,4.1
TCK-004465,crm,SRC-00004465,1.0,2025-04-02 20:02:42,2025-04-02 21:17:42,2025-04-02 19:45:42,2025-04-02 21:49:42,2025-04-03 06:40:42,2025-04-03 10:25:42,2025-04-02,22,2,chat,performance,timeout,medium,SMB,Mobile,2.3,ru,T015,T015,R04,937,1,0,2413,1,6,0,1,closed,124.0,655.0,720,0.0,0,1,4.6
TCK-007758,crm,SRC-00007758,1.0,2025-10-29 05:39:47,2025-10-29 04:39:47,2025-10-29 03:47:47,2025-10-29 06:54:11,2025-10-29 19:45:53,2025-10-29 21:17:53,2025-10-29,8,2,phone,access,password,low,SMB,Analytics,2.2,ru,T010,T010,R03,35,2,0,915,1,6,1,0,closed,186.4,958.1,1440,0.0,0,0,5.0
TCK-020056,chat_platform,SRC-00020056,1.0,2025-10-02 16:24:30,2025-10-02 16:00:30,2025-10-02 15:40:30,2025-10-02 16:39:12,2025-10-02 17:26:42,2025-10-02 18:37:42,2025-10-02,18,3,email,consultation,configuration,high,Enterprise,API,1.8,ru,T001,T001,R01,1879,0,1,309,2,9,2,0,closed,58.7,106.2,240,0.0,0,0,
TCK-000286,portal,SRC-00000286,1.0,2026-06-29 08:45:19,2026-06-29 09:05:19,2026-06-29 08:06:19,2026-06-29 08:29:07,2026-06-29 18:53:25,2026-06-30 00:11:25,2026-06-29,12,0,email,integration,api,high,SMB,Core,3.6,ru,T021,T021,R06,1629,1,0,1449,1,4,1,0,closed,22.8,647.1,240,1.0,2,0,3.5
TCK-007202,chat_platform,SRC-00007202,1.0,2025-08-18 14:47:29,2025-08-18 13:06:29,2025-08-18 11:52:29,2025-08-18 14:07:47,2025-08-19 07:15:47,2025-08-19 08:51:47,2025-08-18,14,0,phone,incident,availability,medium,Public,Core,1.1,ru,T029,T029,R08,1849,1,0,2164,2,4,1,0,closed,135.3,1163.3,720,1.0,1,1,3.4
TCK-015001,chat_platform,SRC-00015001,1.0,2025-07-24 19:54:04,2025-07-24 17:33:04,2025-07-24 17:00:04,2025-07-24 17:36:40,2025-07-25 01:04:58,2025-07-25 01:34:58,2025-07-24,21,3,chat,billing,tariff,medium,SMB,Analytics,3.4,ru,T021,T021,R06,1786,1,0,1691,3,5,0,0,closed,36.6,484.9,720,0.0,2,0,4.0
TCK-013144,crm,SRC-00013144,1.0,2026-04-08 12:31:41,2026-04-08 13:24:41,2026-04-08 11:33:41,2026-04-08 12:44:17,2026-04-08 15:10:17,2026-04-08 20:42:17,2026-04-08,16,2,email,performance,latency,medium,SMB,Core,2.3,ru,T009,T009,R03,1079,0,0,316,1,3,0,1,closed,70.6,216.6,720,0.0,0,0,4.7
TCK-019001,crm,SRC-00019001,1.0,2026-03-09 10:06:46,2026-03-09 11:35:46,2026-03-09 09:51:46,2026-03-09 10:46:04,2026-03-10 02:01:28,2026-03-10 05:11:28,2026-03-09,13,0,chat,performance,throughput,medium,SMB,Mobile,2.7,ru,T021,T021,R06,1390,1,1,2259,1,2,1,0,closed,54.3,969.7,720,1.0,0,1,2.5
TCK-021849,portal,SRC-00021849,1.0,2025-01-22 02:38:03,2025-01-22 00:44:03,2025-01-21 23:57:03,2025-01-22 04:29:51,2025-01-22 14:44:57,2025-01-22 19:48:57,2025-01-21,2,1,email,billing,tariff,low,SMB,API,4.3,ru,T003,T003,R01,404,0,0,168,1,8,1,1,closed,272.8,887.9,1440,0.0,0,0,5.0
TCK-006231,crm,SRC-00006231,1.0,2026-01-02 15:41:32,2026-01-02 16:22:32,2026-01-02 15:28:32,2026-01-02 16:08:08,2026-01-03 06:21:26,2026-01-03 07:25:26,2026-01-02,20,4,chat,integration,connector,medium,Enterprise,Core,2.2,ru,T009,T009,R03,2161,0,0,2521,1,3,0,0,closed,39.6,892.9,720,1.0,0,1,3.4
TCK-016986,crm,SRC-00016986,1.0,2026-04-29 17:07:59,2026-04-29 16:45:59,2026-04-29 16:01:59,2026-04-29 19:09:59,2026-04-30 10:22:53,2026-04-30 13:01:53,2026-04-29,19,2,portal,performance,throughput,low,SMB,Mobile,4.6,en,T025,T025,R07,1983,0,0,1176,3,11,3,0,closed,188.0,1100.9,1440,0.0,0,0,4.8
TCK-000550,portal,SRC-00000550,1.0,2026-06-04 06:52:56,2026-06-04 07:16:56,2026-06-04 06:45:56,2026-06-04 09:41:20,2026-06-04 20:55:44,2026-06-05 02:39:44,2026-06-04,9,3,chat,incident,availability,medium,SMB,Core,3.3,ru,T007,T007,R02,2075,0,0,2417,4,8,0,1,closed,175.4,849.8,720,1.0,0,0,
TCK-023725,crm,SRC-00023725,1.0,2026-02-23 15:22:48,2026-02-23 13:53:48,2026-02-23 13:20:48,2026-02-23 14:32:30,2026-02-24 23:29:42,2026-02-24 23:50:42,2026-02-23,16,0,portal,billing,payment,medium,SMB,Mobile,2.9,ru,T002,T002,R01,1607,2,0,651,0,6,0,0,closed,71.7,2048.9,720,1.0,0,0,4.1
TCK-013153,crm,SRC-00013153,1.0,2026-05-21 08:30:16,2026-05-21 09:07:16,2026-05-21 08:10:16,2026-05-21 08:23:52,2026-05-21 09:16:04,2026-05-21 14:37:04,2026-05-21,11,3,email,incident,availability,critical,SMB,API,2.2,ru,T002,T002,R01,85,0,0,1893,3,4,0,0,closed,13.6,65.8,60,1.0,2,1,3.6
TCK-002910,portal,SRC-00002910,1.0,2025-03-11 10:12:16,2025-03-11 10:56:16,2025-03-11 09:12:16,2025-03-11 10:58:34,2025-03-12 00:57:34,2025-03-12 02:34:34,2025-03-11,14,1,chat,performance,latency,low,Enterprise,Core,1.3,ru,T009,T009,R03,737,1,0,1945,1,6,0,0,closed,106.3,945.3,1440,0.0,0,0,4.6
TCK-013318,crm,SRC-00013318,1.0,2026-01-10 12:17:37,2026-01-10 12:19:37,2026-01-10 11:32:37,2026-01-10 13:35:31,2026-01-11 03:53:25,2026-01-11 04:39:25,2026-01-10,14,5,email,incident,degradation,medium,SMB,Analytics,4.6,en,T015,T015,R04,2108,1,0,509,1,2,0,0,closed,122.9,980.8,720,1.0,0,0,3.1
TCK-020659,chat_platform,SRC-00020659,1.0,2025-03-26 07:29:49,2025-03-26 08:40:49,2025-03-26 06:51:49,2025-03-26 07:44:49,2025-03-26 10:52:49,2025-03-26 16:38:49,2025-03-26,13,2,chat,access,login,medium,Enterprise,Analytics,4.5,ru,T018,T018,R05,1173,0,0,1646,2,5,0,1,closed,53.0,241.0,720,0.0,0,0,4.5
TCK-022921,crm,SRC-00022921,1.0,2025-07-04 10:35:14,2025-07-04 10:07:14,2025-07-04 09:41:14,2025-07-04 10:03:56,2025-07-04 15:01:14,2025-07-04 17:50:14,2025-07-04,13,4,email,integration,api,high,SMB,Billing,3.6,ru,T021,T021,R06,2148,0,0,1132,2,6,1,0,closed,22.7,320.0,240,1.0,1,0,
TCK-003049,portal,SRC-00003049,1.0,2025-11-17 15:39:10,2025-11-17 13:15:10,2025-11-17 12:54:10,2025-11-17 15:33:40,2025-11-18 10:42:58,2025-11-18 12:33:58,2025-11-17,15,0,chat,access,login,low,SMB,Core,1.0,ru,T003,T003,R01,1074,0,0,553,4,9,1,1,closed,159.5,1308.8,1440,0.0,0,0,4.4
TCK-020498,chat_platform,SRC-00020498,1.0,2026-01-26 17:08:30,2026-01-26 16:47:30,2026-01-26 16:16:30,2026-01-26 17:08:00,2026-01-26 19:14:54,2026-01-26 22:37:54,2026-01-26,23,0,chat,integration,webhook,high,Enterprise,API,3.3,ru,T019,T019,R05,1012,0,1,1966,3,5,0,0,closed,51.5,178.4,240,0.0,0,0,4.7
TCK-008175,chat_platform,SRC-00008175,1.0,2025-04-04 10:11:40,2025-04-04 11:18:40,2025-04-04 09:37:40,2025-04-04 10:59:10,2025-04-04 21:13:16,2025-04-04 22:26:16,2025-04-04,14,4,email,integration,webhook,low,SMB,Billing,4.1,ru,T009,T009,R03,2185,1,0,546,3,5,1,0,closed,81.5,695.6,1440,0.0,0,0,5.0
TCK-003754,portal,SRC-00003754,1.0,2025-10-30 20:33:10,2025-10-30 20:33:10,2025-10-30 18:57:10,2025-10-30 19:13:28,2025-10-30 21:19:46,2025-10-31 02:57:46,2025-10-30,21,3,chat,incident,availability,critical,SMB,Mobile,3.4,ru,T029,T029,R08,629,3,0,565,3,1,2,0,closed,16.3,142.6,60,1.0,0,0,3.7
TCK-015705,crm,SRC-00015705,1.0,2026-03-16 07:04:44,2026-03-16 06:12:44,2026-03-16 05:15:44,2026-03-16 07:19:14,2026-03-17 01:35:02,2026-03-17 06:51:02,2026-03-16,9,0,chat,access,permissions,low,SMB,Analytics,1.8,ru,T024,T024,R06,1036,0,0,840,1,2,1,0,closed,123.5,1219.3,1440,0.0,0,0,4.4
TCK-016931,portal,SRC-00016931,1.0,2025-03-24 10:25:50,2025-03-24 09:51:50,2025-03-24 08:20:50,2025-03-24 09:46:50,2025-03-24 23:14:56,2025-03-24 23:48:56,2025-03-24,12,0,portal,performance,timeout,low,SMB,Mobile,3.6,ru,T022,T022,R06,1430,1,0,2335,2,5,3,1,closed,86.0,894.1,1440,0.0,0,0,4.3
TCK-004047,crm,SRC-00004047,1.0,2026-04-28 13:00:53,2026-04-28 10:20:53,2026-04-28 10:05:53,2026-04-28 11:24:23,2026-04-28 16:19:47,2026-04-28 16:44:47,2026-04-28,15,1,chat,incident,availability,medium,SMB,Billing,3.2,ru,T012,T012,R03,1724,0,0,196,2,4,0,0,closed,78.5,373.9,720,0.0,0,0,5.0
TCK-014394,portal,SRC-00014394,1.0,2025-05-01 17:17:17,2025-05-01 17:18:17,2025-05-01 16:04:17,2025-05-01 17:33:53,2025-05-02 08:24:35,2025-05-02 10:49:35,2025-05-01,19,3,chat,integration,api,medium,SMB,Billing,2.5,ru,T008,T008,R02,413,0,0,846,3,9,1,0,closed,89.6,980.3,720,1.0,1,1,3.3
TCK-001919,portal,SRC-00001919,1.0,2026-04-11 15:13:48,2026-04-11 13:57:48,2026-04-11 13:37:48,2026-04-11 14:34:36,2026-04-11 16:14:30,2026-04-11 18:18:30,2026-04-11,16,5,email,integration,webhook,medium,SMB,Analytics,2.9,ru,T002,T002,R01,1058,0,1,2574,4,4,0,1,closed,56.8,156.7,720,0.0,0,1,4.2
TCK-011407,chat_platform,SRC-00011407,1.0,2026-05-14 11:06:26,2026-05-14 11:50:26,2026-05-14 09:57:26,2026-05-14 11:17:50,2026-05-14 19:41:20,2026-05-14 21:54:20,2026-05-14,12,3,phone,integration,connector,medium,SMB,Analytics,1.7,ru,T015,T015,R04,1011,1,0,1353,2,6,1,0,closed,-80.4,583.9,720,0.0,0,0,4.8
TCK-002453,crm,SRC-00002453,1.0,2025-03-26 15:32:22,2025-03-26 13:37:22,2025-03-26 13:11:22,2025-03-26 16:36:04,2025-03-26 21:32:58,2025-03-27 01:11:58,2025-03-26,18,2,portal,integration,api,medium,Enterprise,Billing,3.7,ru,T009,T009,R03,817,0,1,1456,3,2,1,0,closed,204.7,501.6,720,0.0,0,0,
TCK-001737,portal,SRC-00001737,1.0,2026-06-03 10:45:53,2026-06-03 10:43:53,2026-06-03 10:24:53,2026-06-03 13:42:11,2026-06-05 04:50:11,2026-06-05 05:31:11,2026-06-03,13,2,email,incident,data_error,low,Enterprise,Billing,1.1,ru,T005,T005,R02,2006,0,0,2171,0,3,1,1,closed,197.3,2545.3,1440,1.0,4,1,2.7
TCK-001980,portal,SRC-00001980,1.0,2025-12-06 18:32:07,2025-12-06 16:50:07,2025-12-06 16:40:07,2025-12-06 18:15:19,2025-12-07 06:47:49,2025-12-07 09:44:49,2025-12-06,19,5,chat,access,login,low,SMB,Core,3.2,ru,T015,T015,R04,1132,0,0,1773,3,6,0,0,closed,95.2,847.7,1440,0.0,1,0,6.0
TCK-020828,portal,SRC-00020828,1.0,2025-03-04 19:03:21,2025-03-04 17:52:21,2025-03-04 16:54:21,2025-03-04 18:22:09,2025-03-05 09:20:21,2025-03-05 09:37:21,2025-03-04,20,1,chat,access,login,low,SMB,API,2.7,ru,T022,T022,R06,1088,0,0,937,4,4,0,1,closed,87.8,986.0,1440,0.0,1,0,4.8
TCK-015487,crm,SRC-00015487,1.0,2025-09-22 19:20:24,2025-09-22 17:54:24,2025-09-22 16:53:24,2025-09-22 19:25:24,2025-09-23 09:10:30,2025-09-23 09:34:30,2025-09-22,23,0,email,access,permissions,low,SMB,Core,3.8,ru,T019,T019,R05,527,0,0,419,2,2,1,0,closed,152.0,977.1,1440,0.0,0,0,4.0
TCK-002068,portal,SRC-00002068,1.0,2026-03-28 17:33:25,2026-03-28 17:28:25,2026-03-28 17:14:25,2026-03-28 18:30:13,2026-03-29 01:44:13,2026-03-29 06:50:13,2026-03-28,20,5,portal,incident,data_error,medium,SMB,Billing,2.1,ru,T016,T016,R04,1658,0,0,531,3,4,1,0,closed,75.8,509.8,720,0.0,0,0,4.7
TCK-019026,chat_platform,SRC-00019026,1.0,2025-05-17 11:07:54,2025-05-17 12:00:54,2025-05-17 10:30:54,2025-05-17 11:16:30,2025-05-17 14:26:54,2025-05-17 16:49:54,2025-05-17,13,5,phone,billing,payment,medium,SMB,Mobile,4.6,ru,T015,T015,R04,882,0,0,520,5,7,0,0,closed,45.6,236.0,720,0.0,0,0,4.7
TCK-016993,crm,SRC-00016993,1.0,2026-04-17 16:36:02,2026-04-17 15:07:02,2026-04-17 13:40:02,2026-04-17 14:57:56,2026-04-17 20:49:14,2026-04-18 00:31:14,2026-04-17,20,4,email,billing,payment,medium,Public,Mobile,2.0,ru,T018,T018,R05,573,0,0,830,0,6,2,0,closed,77.9,429.2,720,0.0,0,0,5.0
TCK-020388,crm,SRC-00020388,1.0,2026-02-11 10:57:55,2026-02-11 09:05:55,2026-02-11 08:33:55,2026-02-11 10:01:13,2026-02-12 02:45:01,2026-02-12 04:44:01,2026-02-11,11,2,email,access,password,low,SMB,API,1.6,ru,T008,T008,R02,593,0,0,1719,4,7,1,0,closed,87.3,1091.1,1440,0.0,1,0,4.9
TCK-013846,crm,SRC-00013846,1.0,2026-04-07 17:34:48,2026-04-07 15:57:48,2026-04-07 15:28:48,2026-04-07 16:49:48,2026-04-08 13:58:06,2026-04-08 16:25:06,2026-04-07,18,1,portal,integration,webhook,low,SMB,Analytics,4.3,ru,T003,T003,R01,94,0,1,1774,0,2,1,1,closed,81.0,1349.3,1440,0.0,0,0,4.7
TCK-010109,portal,SRC-00010109,1.0,2025-12-03 15:51:37,2025-12-03 15:12:37,2025-12-03 15:03:37,2025-12-03 19:43:01,2025-12-04 06:38:13,2025-12-04 10:54:13,2025-12-03,18,2,chat,consultation,usage, CRITICAL ,SMB,Core,4.8,en,T016,T016,R04,207,0,0,1284,1,9,1,0,closed,279.4,934.6,1440,0.0,0,1,4.3
TCK-014842,crm,SRC-00014842,1.0,2025-11-20 19:54:23,2025-11-20 19:57:23,2025-11-20 19:41:23,2025-11-21 00:50:11,2025-11-21 10:26:23,2025-11-21 13:09:23,2025-11-20,22,3,portal,integration,connector,low,Enterprise,API,2.6,ru,T003,T003,R01,75,1,0,2066,1,3,2,0,closed,308.8,885.0,1440,0.0,0,0,5.0
TCK-004446,crm,SRC-00004446,1.0,2025-08-28 11:39:32,2025-08-28 11:34:32,2025-08-28 09:55:32,2025-08-28 11:41:26,2025-08-29 05:29:56,2025-08-29 06:45:56,2025-08-28,12,3,portal,integration,webhook,low,SMB,Analytics,3.7,ru,T005,T005,R02,749,0,0,918,2,3,2,0,closed,105.9,1174.4,1440,0.0,0,0,4.0
TCK-005894,crm,SRC-00005894,1.0,2025-12-25 12:12:44,2025-12-25 09:24:44,2025-12-25 09:23:44,2025-12-25 10:07:50,2025-12-25 18:32:14,2025-12-25 21:26:14,2025-12-25,12,3,portal,access,permissions,medium,SMB,Core,3.7,ru,T001,T001,R01,166,0,0,605,2,4,2,0,closed,44.1,548.5,720,0.0,0,1,5.0
