event_id,ticket_id,event_ts_utc,event_type,status_from,status_to,team_from,team_to,actor_type,queue_name,comment_length,source_system,load_ts
EVT-00143875,TCK-000361,2026-06-30 00:13:26,resolved,waiting_customer,resolved,T002,T002,agent,queue_integration,134,crm,2026-06-30 00:43:26
EVT-00033583,TCK-005741,2025-05-24 14:18:38,resolved,in_progress,resolved,T020,T020,agent,queue_billing,288,workflow,2025-05-24 15:41:38
EVT-00088514,TCK-008677,2025-12-18 14:36:09,created,,new,T018,T018,agent,queue_incident,346,workflow,2025-12-18 15:20:09
EVT-00002386,TCK-008064,2025-01-13 20:33:31,agent_response,in_progress,in_progress,T006,T006,agent,queue_performance,268,workflow,2025-01-13 20:37:31
EVT-00054756,TCK-013186,2025-08-15 18:59:08,closed,resolved,closed,T011,T011,system,queue_billing,746,workflow,2025-08-15 19:52:08
EVT-00140351,TCK-000334,2026-06-18 21:25:03,resolved,in_progress,resolved,T001,T001,agent,queue_incident,367,workflow,2026-06-18 22:36:03
EVT-00078811,TCK-003869,2025-11-14 23:20:01,assigned,new,in_progress,T020,T020,system,queue_integration,24,workflow,2025-11-14 23:37:01
EVT-00108237,TCK-012185,2026-03-03 10:34:35,agent_response,in_progress,in_progress,T006,T006,agent,queue_integration,735,crm,2026-03-03 11:35:35
EVT-00060352,TCK-021277,2025-09-05 22:58:23,resolved,in_progress,resolved,T001,T001,customer,queue_performance,861,workflow,2025-09-05 23:33:23
EVT-00112880,TCK-021989,2026-03-19 00:44:43,closed,resolved,closed,T002,T002,customer,queue_consultation,638,chat_platform,2026-03-19 01:17:43
EVT-00035660,TCK-003502,2025-06-02 02:00:35,status_changed,in_progress,waiting_customer,T010,T010,system,queue_access,486,workflow,2025-06-02 03:24:35
EVT-00109071,TCK-013285,2026-03-04 16:23:25,assigned,new,in_progress,T001,T001,customer,queue_access,291,crm,2026-03-04 17:06:25
EVT-00084101,TCK-016503,2025-12-02 18:38:33,assigned,new,in_progress,T014,T014,system,queue_integration,744,workflow,2025-12-02 18:53:33
EVT-00141810,TCK-001284,2026-06-23 11:56:10,agent_response,in_progress,in_progress,T003,T003,agent,queue_consultation,452,workflow,2026-06-23 11:59:10
EVT-00112982,TCK-017409,2026-03-18 21:49:33,resolved,in_progress,resolved,T022,T022,agent,queue_consultation,247,workflow,2026-03-18 22:51:33
EVT-00135799,TCK-000623,2026-06-07 11:50:22,closed,resolved,closed,T022,T022,customer,queue_integration,215,workflow,2026-06-07 12:54:22
EVT-00046467,TCK-015767,2025-07-14 16:17:19,closed,resolved,closed,T002,T002,agent,queue_performance,332,chat_platform,2025-07-14 17:42:19
EVT-00130353,TCK-011932,2026-05-21 05:11:43,agent_response,in_progress,in_progress,T017,T017,agent,queue_performance,765,crm,2026-05-21 05:44:43
EVT-00099936,TCK-003396,2026-02-02 21:53:08,closed,resolved,closed,T008,T008,agent,queue_billing,513,crm,2026-02-02 22:52:08
EVT-00124895,TCK-011754,2026-04-30 17:47:59,created,,new,T019,T019,agent,queue_integration,319,chat_platform,2026-04-30 17:50:59
EVT-00029947,TCK-001933,2025-05-09 22:55:28,agent_response,in_progress,in_progress,T005,T005,agent,queue_billing,787,crm,2025-05-10 00:13:28
EVT-00067087,TCK-018211,2025-10-02 10:51:32,closed,resolved,closed,T025,T025,agent,queue_consultation,249,crm,2025-10-02 11:36:32
EVT-00030103,TCK-008063,2025-05-10 19:24:29,assigned,new,in_progress,T002,T002,agent,queue_access,595,workflow,2025-05-10 20:11:29
EVT-00031443,TCK-005097,2025-05-16 19:29:17,agent_response,in_progress,in_progress,T001,T001,system,queue_incident,193,crm,2025-05-16 19:41:17
EVT-00057663,TCK-019495,2025-08-26 21:33:17,transferred,in_progress,in_progress,T015,T015,customer,queue_integration,153,crm,2025-08-26 22:27:17
EVT-00074474,TCK-007758,2025-10-29 14:17:50,status_changed,in_progress,waiting_customer,T010,T010,agent,queue_access,18,crm,2025-10-29 14:29:50
EVT-00099027,TCK-005676,2026-01-28 18:26:37,assigned,new,in_progress,T004,T004,agent,queue_billing,447,crm,2026-01-28 18:52:37
EVT-00137100,TCK-000537,2026-06-09 19:46:43,resolved,in_progress,resolved,T016,T016,agent,queue_incident,355,workflow,2026-06-09 19:51:43
EVT-00013283,TCK-018066,2025-03-03 10:40:40,closed,resolved,closed,T019,T019,agent,queue_integration,721,crm,2025-03-03 10:47:40
EVT-00123569,TCK-013427,2026-04-27 09:07:12,created,,new,T002,T002,customer,queue_consultation,686,workflow,2026-04-27 09:59:12
EVT-00099156,TCK-017388,2026-01-29 21:15:55,escalated,in_progress,in_progress,T027,T027,system,queue_access,737,crm,2026-01-29 22:44:55
EVT-00036331,TCK-019426,2025-06-04 22:20:18,closed,resolved,closed,T009,T009,agent,queue_incident,807,crm,2025-06-04 22:23:18
EVT-00053714,TCK-018026,2025-08-12 17:28:42,assigned,new,in_progress,T007,T007,agent,queue_performance,613,crm,2025-08-12 18:14:42
EVT-00069381,TCK-005458,2025-10-09 19:20:25,agent_response,in_progress,in_progress,T019,T019,customer,queue_performance,443,crm,2025-10-09 19:32:25
EVT-00140983,TCK-001122,2026-06-21 06:42:07,created,,new,T001,T001,system,queue_incident,35,chat_platform,2026-06-21 07:56:07
EVT-00133629,TCK-000759,2026-06-02 00:34:02,resolved,in_progress,resolved,T017,T017,customer,queue_consultation,156,chat_platform,2026-06-02 00:58:02
EVT-00078415,TCK-016429,2025-11-13 16:41:39,transferred,in_progress,in_progress,T006,T006,agent,queue_access,885,crm,2025-11-13 17:25:39
EVT-00109331,TCK-016796,2026-03-05 13:38:12,assigned,new,in_progress,T017,T017,agent,queue_performance,462,crm,2026-03-05 13:45:12
EVT-00014091,TCK-011766,2025-03-05 15:01:57,resolved,in_progress,resolved,T004,T004,system,queue_billing,643,crm,2025-03-05 16:14:57
EVT-00085070,TCK-016319,2025-12-05 20:55:16,created,,new,T001,T001,agent,queue_access,770,crm,2025-12-05 22:00:16
EVT-00033505,TCK-021525,2025-05-24 06:04:27,closed,resolved,closed,T018,T018,customer,queue_billing,356,crm,2025-05-24 06:42:27
EVT-00045031,TCK-011171,2025-07-08 10:53:09,created,,new,T030,T030,customer,queue_integration,879,workflow,2025-07-08 11:52:09
EVT-00088169,TCK-018715,2025-12-17 13:23:23,created,,new,T010,T010,agent,queue_access,430,workflow,2025-12-17 14:29:23
EVT-00031194,TCK-003981,2025-05-15 04:37:20,reopened,resolved,in_progress,T014,T014,agent,queue_incident,448,crm,2025-05-15 05:42:20
EVT-00033545,TCK-012825,2025-05-24 03:31:12,transferred,in_progress,in_progress,T002,T002,customer,queue_access,455,crm,2025-05-24 04:40:12
EVT-00004225,TCK-003093,2025-01-21 15:15:13,closed,resolved,closed,T005,T005,customer,queue_incident,660,chat_platform,2025-01-21 15:19:13
EVT-00073878,TCK-001935,2025-10-27 21:04:15,reopened,resolved,in_progress,T014,T014,customer,queue_incident,828,crm,2025-10-27 22:16:15
EVT-00032154,TCK-002970,2025-05-18 20:37:13,status_changed,in_progress,waiting_customer,T005,T005,system,queue_integration,612,workflow,2025-05-18 21:19:13
EVT-00135811,TCK-001651,2026-06-07 22:14:04,closed,resolved,closed,T003,T003,agent,queue_integration,82,workflow,2026-06-07 23:25:04
EVT-00121063,TCK-011137,2026-04-17 13:23:08,agent_response,in_progress,in_progress,T004,T004,customer,queue_consultation,519,crm,2026-04-17 14:38:08
EVT-00081035,TCK-008972,2025-11-23 15:24:28,escalated,in_progress,in_progress,T018,T018,agent,queue_incident,778,chat_platform,2025-11-23 16:11:28
EVT-00130254,TCK-011424,2026-05-20 15:25:07,created,,new,T022,T022,system,queue_integration,480,workflow,2026-05-20 16:10:07
EVT-00136359,TCK-001574,2026-06-09 01:57:06,closed,resolved,closed,T001,T001,agent,queue_consultation,745,workflow,2026-06-09 02:00:06
EVT-00133762,TCK-000816,2026-06-02 11:44:15,customer_response,in_progress,in_progress,T002,T002,agent,queue_access,34,chat_platform,2026-06-02 11:46:15
EVT-00114411,TCK-015903,2026-03-24 13:07:20,assigned,new,in_progress,T008,T008,system,queue_performance,137,chat_platform,2026-03-24 14:27:20
EVT-00004624,TCK-002964,2025-01-22 14:47:12,created,,new,T002,T002,agent,queue_consultation,676,workflow,2025-01-22 15:34:12
EVT-00043494,TCK-008023,2025-07-02 14:05:49,created,,new,T021,T021,agent,queue_consultation,648,workflow,2025-07-02 14:42:49
EVT-00069438,TCK-004855,2025-10-11 04:33:19,closed,resolved,closed,T001,T001,system,queue_incident,389,crm,2025-10-11 05:37:19
EVT-00109881,TCK-010480,2026-03-08 05:55:25,resolved,in_progress,resolved,T009,T009,agent,queue_integration,181,workflow,2026-03-08 05:59:25
EVT-00121579,TCK-002644,2026-04-20 03:25:01,transferred,in_progress,in_progress,T008,T008,customer,queue_billing,161,crm,2026-04-20 03:26:01
EVT-00039231,TCK-004813,2025-06-16 20:10:32,resolved,in_progress,resolved,T032,T032,customer,queue_incident,751,chat_platform,2025-06-16 20:54:32
EVT-00102839,TCK-014583,2026-02-11 19:30:50,reopened,resolved,in_progress,T011,T011,customer,queue_billing,720,workflow,2026-02-11 20:56:50
EVT-00067406,TCK-020506,2025-10-03 04:25:19,closed,resolved,closed,T006,T006,system,queue_access,625,chat_platform,2025-10-03 04:27:19
EVT-00117363,TCK-007013,2026-04-03 17:45:47,agent_response,in_progress,in_progress,T003,T003,agent,queue_integration,82,crm,2026-04-03 17:54:47
EVT-00120229,TCK-004510,2026-04-14 18:14:28,transferred,in_progress,in_progress,T013,T013,customer,queue_incident,252,crm,2026-04-14 19:31:28
EVT-00132269,TCK-018961,2026-05-28 15:34:25,escalated,in_progress,in_progress,T001,T001,system,queue_performance,783,workflow,2026-05-28 16:07:25
EVT-00120958,TCK-013274,2026-04-17 01:43:27,assigned,new,in_progress,T025,T025,agent,queue_consultation,620,workflow,2026-04-17 01:53:27
EVT-00021037,TCK-023753,2025-04-01 17:16:13,agent_response,in_progress,in_progress,T005,T005,agent,queue_performance,896,workflow,2025-04-01 18:06:13
EVT-00076007,TCK-004236,2025-11-06 06:05:16,reopened,resolved,in_progress,T001,T001,agent,queue_billing,265,chat_platform,2025-11-06 07:10:16
EVT-00056557,TCK-002249,2025-08-22 07:42:23,created,,new,T002,T002,customer,queue_performance,82,workflow,2025-08-22 07:48:23
EVT-00049752,TCK-006127,2025-07-27 20:58:04,assigned,new,in_progress,T004,T004,agent,queue_performance,178,workflow,2025-07-27 21:38:04
EVT-00077293,TCK-009889,2025-11-10 00:18:34,agent_response,in_progress,in_progress,T019,T019,agent,queue_consultation,30,crm,2025-11-10 00:30:34
EVT-00088125,TCK-003953,2025-12-17 21:16:54,resolved,in_progress,resolved,T015,T015,agent,queue_incident,571,crm,2025-12-17 21:37:54
EVT-00117688,TCK-016903,2026-04-04 23:52:56,assigned,new,in_progress,T010,T010,system,queue_access,127,crm,2026-04-05 00:20:56
EVT-00108029,TCK-022516,2026-03-02 08:15:14,created,,new,T032,T032,agent,queue_consultation,400,crm,2026-03-02 08:56:14
EVT-00121059,TCK-006151,2026-04-18 03:04:13,resolved,in_progress,resolved,T012,T012,system,queue_billing,447,chat_platform,2026-04-18 03:47:13
EVT-00017386,TCK-018436,2025-03-19 07:47:45,closed,resolved,closed,T019,T019,customer,queue_integration,638,crm,2025-03-19 08:07:45
EVT-00051890,TCK-005062,2025-08-05 15:31:03,agent_response,in_progress,in_progress,T011,T011,customer,queue_incident,2,chat_platform,2025-08-05 16:50:03
EVT-00029631,TCK-005613,2025-05-08 11:14:35,created,,new,T014,T014,customer,queue_integration,439,workflow,2025-05-08 11:21:35
EVT-00068585,TCK-006321,2025-10-07 04:40:57,resolved,in_progress,resolved,T004,T004,customer,queue_consultation,85,chat_platform,2025-10-07 05:21:57
EVT-00140665,TCK-001882,2026-06-19 18:07:16,agent_response,in_progress,in_progress,T014,T014,agent,queue_performance,504,chat_platform,2026-06-19 18:12:16
EVT-00017235,TCK-003246,2025-03-19 16:58:31,transferred,in_progress,in_progress,T019,T019,agent,queue_incident,219,chat_platform,2025-03-19 17:32:31
EVT-00057066,TCK-013681,2025-08-25 14:40:19,closed,resolved,closed,T001,T001,customer,queue_access,229,chat_platform,2025-08-25 15:34:19
EVT-00028720,TCK-008902,2025-05-05 11:25:09,assigned,new,in_progress,T009,T009,customer,queue_incident,697,crm,2025-05-05 11:53:09
EVT-00040067,TCK-012598,2025-06-19 17:31:07,escalated,waiting_customer,in_progress,T012,T012,agent,queue_performance,813,crm,2025-06-19 18:11:07
EVT-00091506,TCK-011592,2025-12-29 13:43:14,created,,new,T031,T031,agent,queue_access,37,crm,2025-12-29 13:57:14
EVT-00078912,TCK-008775,2025-11-16 23:03:25,closed,resolved,closed,T017,T017,agent,queue_integration,566,chat_platform,2025-11-17 00:13:25
EVT-00025731,TCK-022948,2025-04-22 13:11:22,agent_response,in_progress,in_progress,T004,T004,system,queue_consultation,66,workflow,2025-04-22 13:48:22
EVT-00069607,TCK-013993,2025-10-10 13:19:59,created,,new,T006,T006,system,queue_performance,833,crm,2025-10-10 13:36:59
EVT-00080488,TCK-012626,2025-11-21 03:38:29,closed,resolved,closed,T001,T001,agent,queue_billing,496,crm,2025-11-21 04:54:29
EVT-00083676,TCK-008251,2025-12-01 23:43:43,assigned,new,in_progress,T028,T028,agent,queue_billing,13,workflow,2025-12-02 00:33:43
EVT-00051816,TCK-008962,2025-08-05 14:57:14,assigned,new,in_progress,T030,T030,agent,queue_consultation,99,crm,2025-08-05 15:57:14
EVT-00107440,TCK-015578,2026-02-27 16:47:52,transferred,in_progress,in_progress,T006,T006,agent,queue_billing,699,crm,2026-02-27 17:01:52
EVT-00129483,TCK-008468,2026-05-18 10:29:54,resolved,waiting_customer,resolved,T020,T020,customer,queue_performance,133,crm,2026-05-18 10:38:54
EVT-00071188,TCK-015071,2025-10-16 11:25:06,created,,new,T003,T003,system,queue_access,418,crm,2025-10-16 11:50:06
EVT-00004442,TCK-015058,2025-01-22 13:01:03,closed,resolved,closed,T031,T031,system,queue_billing,629,crm,2025-01-22 14:29:03
EVT-00054956,TCK-015191,2025-08-16 05:08:33,created,,new,T014,T014,agent,queue_access,669,chat_platform,2025-08-16 06:19:33
EVT-00109291,TCK-011125,2026-03-06 08:46:50,resolved,in_progress,resolved,T019,T019,agent,queue_performance,353,workflow,2026-03-06 10:11:50
EVT-00086242,TCK-010353,2025-12-10 14:55:36,created,,new,T026,T026,agent,queue_integration,253,crm,2025-12-10 16:18:36
EVT-00043894,TCK-003972,2025-07-03 19:09:58,assigned,new,in_progress,T017,T017,customer,queue_consultation,219,workflow,2025-07-03 20:11:58
EVT-00117066,TCK-021292,2026-04-03 02:01:30,status_changed,in_progress,in_progress,T021,T021,customer,queue_billing,258,workflow,2026-04-03 02:11:30
EVT-00124632,TCK-018506,2026-04-30 14:08:15,resolved,in_progress,resolved,T003,T003,customer,queue_access,597,workflow,2026-04-30 15:21:15
EVT-00011186,TCK-023817,2025-02-20 23:53:21,closed,resolved,closed,T018,T018,customer,queue_incident,524,crm,2025-02-21 00:45:21
EVT-00127634,TCK-016451,2026-05-11 16:04:28,created,,new,T030,T030,system,queue_integration,821,workflow,2026-05-11 16:15:28
EVT-00109879,TCK-010480,2026-03-07 23:21:25,agent_response,in_progress,in_progress,T009,T009,agent,queue_integration,851,chat_platform,2026-03-07 23:57:25
EVT-00034241,TCK-022646,2025-05-27 22:58:11,agent_response,in_progress,in_progress,T013,T013,customer,queue_performance,292,crm,2025-05-27 23:38:11
EVT-00110459,TCK-004175,2026-03-10 09:41:02,agent_response,in_progress,in_progress,T030,T030,agent,queue_integration,706,crm,2026-03-10 09:57:02
EVT-00118220,TCK-021395,2026-04-07 08:46:06,created,,new,T030,T030,agent,queue_billing,403,workflow,2026-04-07 09:59:06
EVT-00116980,TCK-022975,2026-04-02 15:14:08,assigned,new,in_progress,T026,T026,agent,queue_billing,23,chat_platform,2026-04-02 16:43:08
EVT-00052519,TCK-023728,2025-08-07 18:05:29,closed,resolved,closed,T005,T005,customer,queue_performance,573,chat_platform,2025-08-07 18:27:29
EVT-00021031,TCK-006888,2025-04-01 18:59:39,agent_response,in_progress,in_progress,T014,T014,agent,queue_integration,629,chat_platform,2025-04-01 19:59:39
EVT-00065426,TCK-006710,2025-09-25 01:33:11,reopened,resolved,in_progress,T013,T013,agent,queue_integration,497,workflow,2025-09-25 02:21:11
EVT-00014155,TCK-002120,2025-03-05 17:44:39,agent_response,in_progress,in_progress,T013,T013,agent,queue_incident,580,crm,2025-03-05 18:13:39
EVT-00074202,TCK-022438,2025-10-28 19:06:30,transferred,in_progress,in_progress,T015,T015,system,queue_incident,515,workflow,2025-10-28 19:07:30
EVT-00081587,TCK-016809,2025-11-24 16:00:00,created,,new,T001,T001,agent,queue_access,461,crm,2025-11-24 17:07:00
EVT-00070365,TCK-004387,2025-10-15 03:20:09,transferred,in_progress,in_progress,T007,T007,system,queue_incident,582,workflow,2025-10-15 03:22:09
EVT-00105141,TCK-020425,2026-02-18 23:58:08,assigned,new,in_progress,T014,T014,agent,queue_billing,280,crm,2026-02-19 01:27:08
EVT-00125389,TCK-006198,2026-05-03 17:37:13,agent_response,in_progress,in_progress,T002,T002,system,queue_billing,52,crm,2026-05-03 18:55:13
EVT-00044922,TCK-017513,2025-07-08 11:54:49,closed,resolved,closed,T026,T026,customer,queue_access,679,crm,2025-07-08 12:22:49
EVT-00137385,TCK-000746,2026-06-10 13:00:37,created,,new,T001,T001,customer,queue_access,773,crm,2026-06-10 13:30:37
EVT-00063442,TCK-006882,2025-09-18 00:28:25,resolved,in_progress,resolved,T018,T018,system,queue_consultation,263,workflow,2025-09-18 01:30:25
EVT-00087533,TCK-005479,2025-12-15 12:41:19,created,,new,T032,T032,customer,queue_performance,246,crm,2025-12-15 12:56:19
EVT-00072117,TCK-014369,2025-10-20 15:05:59,assigned,new,in_progress,T022,T022,system,queue_integration,272,crm,2025-10-20 15:06:59
EVT-00107889,TCK-012129,2026-03-01 20:07:36,closed,resolved,closed,T012,T012,customer,queue_performance,0,crm,2026-03-01 20:42:36
EVT-00096607,TCK-005502,2026-01-19 19:06:25,assigned,new,in_progress,T021,T021,system,queue_incident,565,crm,2026-01-19 20:13:25
EVT-00052688,TCK-004606,2025-08-09 11:31:19,resolved,in_progress,resolved,T023,T023,customer,queue_access,202,crm,2025-08-09 12:15:19
EVT-00005993,TCK-005020,2025-01-29 15:35:20,reopened,resolved,in_progress,T030,T030,system,queue_access,330,crm,2025-01-29 15:42:20
EVT-00055025,TCK-008216,2025-08-16 22:56:31,agent_response,in_progress,in_progress,T010,T010,customer,queue_access,435,crm,2025-08-16 23:31:31
EVT-00112293,TCK-022895,2026-03-16 17:36:05,assigned,new,in_progress,T029,T029,agent,queue_performance,275,chat_platform,2026-03-16 18:47:05
EVT-00003420,TCK-018325,2025-01-19 04:33:37,resolved,in_progress,resolved,T029,T029,agent,queue_access,318,chat_platform,2025-01-19 05:49:37
EVT-00125557,TCK-003240,2026-05-04 10:01:40,assigned,new,in_progress,T005,T005,agent,queue_billing,145,crm,2026-05-04 10:08:40
EVT-00133092,TCK-007196,2026-05-31 21:49:46,resolved,in_progress,resolved,T018,T018,customer,queue_integration,752,workflow,2026-05-31 22:48:46
EVT-00126303,TCK-008662,2026-05-06 15:10:05,agent_response,in_progress,in_progress,T017,T017,system,queue_integration,0,workflow,2026-05-06 16:03:05
EVT-00039095,TCK-018925,2025-06-16 12:56:17,assigned,new,in_progress,T001,T001,system,queue_integration,279,chat_platform,2025-06-16 13:30:17
EVT-00110713,TCK-005145,2026-03-11 01:38:19,agent_response,in_progress,in_progress,T009,T009,customer,queue_consultation,493,workflow,2026-03-11 03:01:19
EVT-00138023,TCK-000469,2026-06-13 05:13:39,closed,resolved,closed,T026,T026,agent,queue_billing,150,crm,2026-06-13 06:27:39
EVT-00086723,TCK-011584,2025-12-13 01:44:44,closed,resolved,closed,T003,T003,system,queue_incident,681,crm,2025-12-13 02:31:44
EVT-00102198,TCK-021295,2026-02-09 22:02:52,resolved,in_progress,resolved,T003,T003,system,queue_billing,434,chat_platform,2026-02-09 23:18:52
EVT-00054908,TCK-007943,2025-08-15 19:25:51,created,,new,T015,T015,agent,queue_integration,108,workflow,2025-08-15 19:36:51
EVT-00038721,TCK-007555,2025-06-14 14:19:41,customer_response,in_progress,in_progress,T018,T018,agent,queue_incident,220,workflow,2025-06-14 14:35:41
