ticket_id,created_at,created_date,week_start,month_start,hour,weekday_number,weekday_name,is_weekend,period_part,customer_id,region_id,region_name_clean,macro_region_clean,support_team,channel,category,priority,first_response_min,first_response_bucket,resolution_hours,resolution_bucket,sla_breached,sla_status,satisfaction_score,satisfaction_band,segment,registration_date,loyalty_level,is_premium,record_count,channel_hypothesis_group,priority_hypothesis_group,sla_hypothesis_group
TCK-001182,2026-04-28 16:55:00,2026-04-28,2026-04-27,2026-04-01,16,2,Вторник,0,Вторая половина,CUST-0225,R03,Казань,Поволжье,team_c,chat,delivery,normal,2.2,До 5 мин,9.4,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-10-04,gold,0,1,chat,normal,sla_ok
TCK-001067,2026-05-04 13:21:00,2026-05-04,2026-05-04,2026-05-01,13,1,Понедельник,0,Вторая половина,CUST-0030,R03,Казань,Поволжье,team_c,email,payment,normal,34.8,30–60 мин,3.7,До 8 ч,0,SLA выполнен,4.9,Высокая,b2b,2025-09-10,silver,0,1,email,normal,sla_ok
TCK-000766,2026-04-02 12:04:00,2026-04-02,2026-03-30,2026-04-01,12,4,Четверг,0,Первая половина,CUST-0122,R01,Москва,Центр,team_a,email,login,normal,41.9,30–60 мин,3.3,До 8 ч,0,SLA выполнен,4.3,Средняя,b2c,2025-05-18,silver,0,1,email,normal,sla_ok
TCK-000255,2026-04-24 20:21:00,2026-04-24,2026-04-20,2026-04-01,20,5,Пятница,0,Вторая половина,CUST-0304,R04,Екатеринбург,Урал,team_d,chat,delivery,normal,5.9,5–15 мин,10.4,8–24 ч,0,SLA выполнен,,,b2c,2024-06-20,silver,0,1,chat,normal,sla_ok
TCK-000323,2026-03-07 20:06:00,2026-03-07,2026-03-02,2026-03-01,20,6,Суббота,1,Первая половина,CUST-0200,R03,Казань,Поволжье,team_c,web_form,refund,high,8.5,5–15 мин,11.2,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-09-24,gold,0,1,other,high,sla_ok
TCK-001102,2026-03-13 14:28:00,2026-03-13,2026-03-09,2026-03-01,14,5,Пятница,0,Первая половина,CUST-0049,R01,Москва,Центр,team_a,chat,delivery,normal,5.4,5–15 мин,7.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2025-01-10,platinum,0,1,chat,normal,sla_ok
TCK-000862,2026-04-28 08:26:00,2026-04-28,2026-04-27,2026-04-01,8,2,Вторник,0,Вторая половина,CUST-0277,R01,Москва,Центр,team_a,phone,delivery,normal,10.7,5–15 мин,154.7,Более 72 ч,1,SLA нарушен,5.0,Высокая,b2c,2024-05-04,,0,1,other,normal,sla_breached
TCK-001036,2026-05-26 11:15:00,2026-05-26,2026-05-25,2026-05-01,11,2,Вторник,0,Вторая половина,CUST-0064,R02,Санкт-Петербург,Северо-Запад,team_b,phone,technical,normal,9.5,5–15 мин,10.7,8–24 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-04-04,gold,0,1,other,normal,sla_ok
TCK-000794,2026-03-24 20:17:00,2026-03-24,2026-03-23,2026-03-01,20,2,Вторник,0,Первая половина,CUST-0037,R07,Нижний Новгород,Поволжье,team_c,chat,login,high,4.4,До 5 мин,8.6,8–24 ч,0,SLA выполнен,4.5,Высокая,b2c,2025-07-24,silver,0,1,chat,high,sla_ok
TCK-001008,2026-05-02 14:06:00,2026-05-02,2026-04-27,2026-05-01,14,6,Суббота,1,Вторая половина,CUST-0093,R01,Москва,Центр,team_a,email,refund,normal,10.8,5–15 мин,3.8,До 8 ч,0,SLA выполнен,4.2,Средняя,b2c,2024-03-09,bronze,0,1,email,normal,sla_ok
TCK-001117,2026-06-04 21:01:00,2026-06-04,2026-06-01,2026-06-01,21,4,Четверг,0,Вторая половина,CUST-0234,R05,Новосибирск,Сибирь,team_e,chat,technical,normal,4.1,До 5 мин,28.0,24–48 ч,1,SLA нарушен,3.8,Средняя,b2c,2026-02-13,bronze,0,1,chat,normal,sla_breached
TCK-000719,2026-04-06 20:02:00,2026-04-06,2026-04-06,2026-04-01,20,1,Понедельник,0,Первая половина,CUST-0004,R05,Новосибирск,Сибирь,team_e,chat,technical,normal,4.8,До 5 мин,46.0,24–48 ч,1,SLA нарушен,3.8,Средняя,b2b,2024-06-08,silver,0,1,chat,normal,sla_breached
TCK-000087,2026-03-13 20:32:00,2026-03-13,2026-03-09,2026-03-01,20,5,Пятница,0,Первая половина,CUST-0239,R01,Москва,Центр,team_a,chat,delivery,high,1.3,До 5 мин,13.1,8–24 ч,1,SLA нарушен,4.6,Высокая,b2c,2024-02-25,bronze,0,1,chat,high,sla_breached
TCK-001432,2026-03-17 19:00:00,2026-03-17,2026-03-16,2026-03-01,19,2,Вторник,0,Первая половина,CUST-0219,R01,Москва,Центр,team_a,chat,technical,critical,1.2,До 5 мин,27.4,24–48 ч,1,SLA нарушен,4.2,Средняя,vip,2025-03-09,platinum,1,1,chat,other,sla_breached
TCK-000266,2026-03-22 20:15:00,2026-03-22,2026-03-16,2026-03-01,20,7,Воскресенье,1,Первая половина,CUST-0008,R01,Москва,Центр,team_a,web_form,delivery,low,5.3,5–15 мин,9.2,8–24 ч,0,SLA выполнен,4.2,Средняя,b2b,2025-11-10,platinum,0,1,other,other,sla_ok
TCK-000288,2026-03-15 13:27:00,2026-03-15,2026-03-09,2026-03-01,13,7,Воскресенье,1,Первая половина,CUST-0151,R01,Москва,Центр,team_a,phone,payment,low,18.8,15–30 мин,3.9,До 8 ч,0,SLA выполнен,4.6,Высокая,b2b,2024-02-04,gold,0,1,other,other,sla_ok
TCK-001494,2026-03-25 11:36:00,2026-03-25,2026-03-23,2026-03-01,11,3,Среда,0,Первая половина,CUST-0262,R03,Казань,Поволжье,team_c,web_form,technical,normal,8.4,5–15 мин,26.8,24–48 ч,0,SLA выполнен,4.1,Средняя,b2b,2025-03-28,silver,0,1,other,normal,sla_ok
TCK-000874,2026-04-17 11:31:00,2026-04-17,2026-04-13,2026-04-01,11,5,Пятница,0,Первая половина,CUST-0315,R01,Москва,Центр,team_a,email,payment,normal,22.1,15–30 мин,16.9,8–24 ч,0,SLA выполнен,4.3,Средняя,b2c,2024-04-26,gold,0,1,email,normal,sla_ok
TCK-001138,2026-06-05 12:54:00,2026-06-05,2026-06-01,2026-06-01,12,5,Пятница,0,Вторая половина,CUST-0059,R05,Новосибирск,Сибирь,team_e,chat,account,low,1.9,До 5 мин,152.8,Более 72 ч,1,SLA нарушен,5.0,Высокая,b2c,2024-07-05,gold,0,1,chat,other,sla_breached
TCK-000539,2026-04-16 14:02:00,2026-04-16,2026-04-13,2026-04-01,14,4,Четверг,0,Первая половина,CUST-0099,R08,Краснодар,Юг,team_f,email,login,normal,7.7,5–15 мин,4.7,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-04-11,silver,0,1,email,normal,sla_ok
TCK-000416,2026-06-03 08:37:00,2026-06-03,2026-06-01,2026-06-01,8,3,Среда,0,Вторая половина,CUST-0189,R01,Москва,Центр,team_a,email,refund,normal,20.7,15–30 мин,12.5,8–24 ч,0,SLA выполнен,5.0,Высокая,b2b,2025-10-09,gold,0,1,email,normal,sla_ok
TCK-001366,2026-05-11 18:50:00,2026-05-11,2026-05-11,2026-05-01,18,1,Понедельник,0,Вторая половина,CUST-0074,R02,Санкт-Петербург,Северо-Запад,team_b,email,account,normal,19.6,15–30 мин,7.2,До 8 ч,0,SLA выполнен,4.5,Высокая,b2c,2025-09-03,bronze,0,1,email,normal,sla_ok
TCK-000222,2026-05-12 12:12:00,2026-05-12,2026-05-11,2026-05-01,12,2,Вторник,0,Вторая половина,CUST-0305,R03,Казань,Поволжье,team_c,web_form,technical,normal,37.2,30–60 мин,19.5,8–24 ч,0,SLA выполнен,4.1,Средняя,b2b,2026-01-19,gold,0,1,other,normal,sla_ok
TCK-000114,2026-05-27 19:00:00,2026-05-27,2026-05-25,2026-05-01,19,3,Среда,0,Вторая половина,CUST-0027,R01,Москва,Центр,team_a,chat,delivery,high,1.3,До 5 мин,18.5,8–24 ч,1,SLA нарушен,3.9,Средняя,b2c,2024-11-17,bronze,0,1,chat,high,sla_breached
TCK-000579,2026-05-27 11:51:00,2026-05-27,2026-05-25,2026-05-01,11,3,Среда,0,Вторая половина,CUST-0065,R02,Санкт-Петербург,Северо-Запад,team_b,phone,account,low,24.5,15–30 мин,1.5,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-09-12,bronze,0,1,other,other,sla_ok
TCK-000590,2026-04-15 08:31:00,2026-04-15,2026-04-13,2026-04-01,8,3,Среда,0,Первая половина,CUST-0085,R04,Екатеринбург,Урал,team_d,chat,payment,normal,6.3,5–15 мин,6.8,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-09-20,bronze,0,1,chat,normal,sla_ok
TCK-000175,2026-05-17 09:59:00,2026-05-17,2026-05-11,2026-05-01,9,7,Воскресенье,1,Вторая половина,CUST-0093,R02,Санкт-Петербург,Северо-Запад,team_b,chat,technical,low,1.7,До 5 мин,35.2,24–48 ч,0,SLA выполнен,,,b2c,2024-03-09,bronze,0,1,chat,other,sla_ok
TCK-001357,2026-03-16 20:19:00,2026-03-16,2026-03-16,2026-03-01,20,1,Понедельник,0,Первая половина,CUST-0226,R02,Санкт-Петербург,Северо-Запад,team_b,email,delivery,normal,94.8,Более 60 мин,6.5,До 8 ч,0,SLA выполнен,4.0,Средняя,vip,2025-08-03,platinum,1,1,email,normal,sla_ok
TCK-000362,2026-03-25 17:50:00,2026-03-25,2026-03-23,2026-03-01,17,3,Среда,0,Первая половина,CUST-0189,R02,Санкт-Петербург,Северо-Запад,team_b,email,payment,critical,15.0,15–30 мин,15.3,8–24 ч,1,SLA нарушен,4.2,Средняя,b2b,2025-10-09,gold,0,1,email,other,sla_breached
TCK-001241,2026-04-15 20:41:00,2026-04-15,2026-04-13,2026-04-01,20,3,Среда,0,Первая половина,CUST-0321,R01,Москва,Центр,team_a,web_form,delivery,critical,14.6,5–15 мин,24.3,24–48 ч,1,SLA нарушен,3.1,Средняя,b2b,2025-04-10,gold,0,1,other,other,sla_breached
TCK-001023,2026-03-28 10:02:00,2026-03-28,2026-03-23,2026-03-01,10,6,Суббота,1,Первая половина,CUST-0258,R02,Санкт-Петербург,Северо-Запад,team_b,email,delivery,normal,31.4,30–60 мин,35.8,24–48 ч,1,SLA нарушен,2.6,Низкая,b2c,2025-09-11,bronze,0,1,email,normal,sla_breached
TCK-001139,2026-05-18 10:18:00,2026-05-18,2026-05-18,2026-05-01,10,1,Понедельник,0,Вторая половина,CUST-0259,R05,Новосибирск,Сибирь,team_e,chat,refund,normal,5.8,5–15 мин,16.9,8–24 ч,0,SLA выполнен,4.7,Высокая,b2c,2024-07-20,bronze,0,1,chat,normal,sla_ok
TCK-000286,2026-05-29 18:58:00,2026-05-29,2026-05-25,2026-05-01,18,5,Пятница,0,Вторая половина,CUST-0170,R06,Ростов-на-Дону,Юг,team_f,email,login,normal,5.0,5–15 мин,6.8,До 8 ч,0,SLA выполнен,4.7,Высокая,vip,2024-01-23,gold,1,1,email,normal,sla_ok
TCK-001132,2026-03-10 15:25:00,2026-03-10,2026-03-09,2026-03-01,15,2,Вторник,0,Первая половина,CUST-0288,R04,Екатеринбург,Урал,team_d,chat,technical,high,,,17.9,8–24 ч,1,SLA нарушен,4.0,Средняя,b2c,2024-04-15,,0,1,chat,high,sla_breached
TCK-000381,2026-04-02 16:42:00,2026-04-02,2026-03-30,2026-04-01,16,4,Четверг,0,Первая половина,CUST-0138,R08,Краснодар,Юг,team_f,email,login,high,24.1,15–30 мин,13.8,8–24 ч,1,SLA нарушен,3.0,Средняя,b2c,2024-12-28,bronze,0,1,email,high,sla_breached
TCK-001206,2026-05-20 18:35:00,2026-05-20,2026-05-18,2026-05-01,18,3,Среда,0,Вторая половина,CUST-0311,R01,Москва,Центр,team_a,phone,technical,high,17.7,15–30 мин,8.8,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-08-23,bronze,0,1,other,high,sla_ok
TCK-000032,2026-06-01 12:09:00,2026-06-01,2026-06-01,2026-06-01,12,1,Понедельник,0,Вторая половина,CUST-0004,R07,Нижний Новгород,Поволжье,team_c,chat,refund,normal,3.7,До 5 мин,29.2,24–48 ч,1,SLA нарушен,4.4,Средняя,b2b,2024-06-08,silver,0,1,chat,normal,sla_breached
TCK-001254,2026-04-10 10:42:00,2026-04-10,2026-04-06,2026-04-01,10,5,Пятница,0,Первая половина,CUST-0137,R08,Краснодар,Юг,team_f,email,refund,low,16.9,15–30 мин,41.7,24–48 ч,0,SLA выполнен,4.6,Высокая,vip,2026-02-03,platinum,1,1,email,other,sla_ok
TCK-000211,2026-03-03 14:08:00,2026-03-03,2026-03-02,2026-03-01,14,2,Вторник,0,Первая половина,CUST-0310,R01,Москва,Центр,team_a,email,account,critical,16.6,15–30 мин,10.5,8–24 ч,1,SLA нарушен,3.7,Средняя,b2c,2024-01-29,bronze,0,1,email,other,sla_breached
TCK-000980,2026-03-30 20:53:00,2026-03-30,2026-03-30,2026-03-01,20,1,Понедельник,0,Первая половина,CUST-0249,R01,Москва,Центр,team_a,web_form,payment,normal,26.1,15–30 мин,8.6,8–24 ч,0,SLA выполнен,4.0,Средняя,b2c,2024-10-20,bronze,0,1,other,normal,sla_ok
TCK-000452,2026-06-03 20:19:00,2026-06-03,2026-06-01,2026-06-01,20,3,Среда,0,Вторая половина,CUST-0301,R02,Санкт-Петербург,Северо-Запад,team_b,chat,technical,high,2.9,До 5 мин,40.8,24–48 ч,1,SLA нарушен,3.9,Средняя,b2b,2024-05-01,silver,0,1,chat,high,sla_breached
TCK-000818,2026-04-02 15:57:00,2026-04-02,2026-03-30,2026-04-01,15,4,Четверг,0,Первая половина,CUST-0221,R01,Москва,Центр,team_a,phone,technical,normal,12.0,5–15 мин,18.1,8–24 ч,0,SLA выполнен,4.4,Средняя,b2c,2024-03-08,bronze,0,1,other,normal,sla_ok
TCK-001043,2026-04-02 18:56:00,2026-04-02,2026-03-30,2026-04-01,18,4,Четверг,0,Первая половина,CUST-0181,R01,Москва,Центр,team_a,chat,payment,normal,5.8,5–15 мин,23.8,8–24 ч,0,SLA выполнен,4.6,Высокая,b2b,2024-08-16,silver,0,1,chat,normal,sla_ok
TCK-000943,2026-05-15 09:17:00,2026-05-15,2026-05-11,2026-05-01,9,5,Пятница,0,Вторая половина,CUST-0259,R08,Краснодар,Юг,team_f,email,payment,normal,15.2,15–30 мин,5.0,До 8 ч,0,SLA выполнен,4.6,Высокая,b2c,2024-07-20,bronze,0,1,email,normal,sla_ok
TCK-000375,2026-04-01 10:57:00,2026-04-01,2026-03-30,2026-04-01,10,3,Среда,0,Первая половина,CUST-0204,R04,Екатеринбург,Урал,team_d,email,login,low,32.7,30–60 мин,3.4,До 8 ч,0,SLA выполнен,4.0,Средняя,b2c,2025-09-01,silver,0,1,email,other,sla_ok
TCK-000463,2026-03-12 16:17:00,2026-03-12,2026-03-09,2026-03-01,16,4,Четверг,0,Первая половина,CUST-0138,R05,Новосибирск,Сибирь,team_e,email,account,normal,45.0,30–60 мин,2.3,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-12-28,bronze,0,1,email,normal,sla_ok
TCK-000189,2026-06-08 17:21:00,2026-06-08,2026-06-08,2026-06-01,17,1,Понедельник,0,Вторая половина,CUST-0078,R08,Краснодар,Юг,team_f,chat,delivery,normal,7.6,5–15 мин,20.5,8–24 ч,0,SLA выполнен,4.6,Высокая,b2c,2024-09-20,bronze,0,1,chat,normal,sla_ok
TCK-001066,2026-03-08 19:26:00,2026-03-08,2026-03-02,2026-03-01,19,7,Воскресенье,1,Первая половина,CUST-0132,R05,Новосибирск,Сибирь,team_e,phone,technical,normal,46.1,30–60 мин,10.7,8–24 ч,0,SLA выполнен,4.9,Высокая,vip,2024-12-24,platinum,1,1,other,normal,sla_ok
TCK-000947,2026-03-22 12:29:00,2026-03-22,2026-03-16,2026-03-01,12,7,Воскресенье,1,Первая половина,CUST-0008,R04,Екатеринбург,Урал,team_d,chat,technical,high,2.7,До 5 мин,33.6,24–48 ч,1,SLA нарушен,,,b2b,2025-11-10,platinum,0,1,chat,high,sla_breached
TCK-000808,2026-03-13 08:18:00,2026-03-13,2026-03-09,2026-03-01,8,5,Пятница,0,Первая половина,CUST-0249,R03,Казань,Поволжье,team_c,chat,payment,high,1.9,До 5 мин,11.1,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-10-20,bronze,0,1,chat,high,sla_ok
TCK-000090,2026-04-30 16:37:00,2026-04-30,2026-04-27,2026-04-01,16,4,Четверг,0,Вторая половина,CUST-0140,R01,Москва,Центр,team_a,web_form,login,normal,36.1,30–60 мин,6.7,До 8 ч,0,SLA выполнен,4.9,Высокая,b2c,2024-12-15,bronze,0,1,other,normal,sla_ok
TCK-000382,2026-04-28 12:34:00,2026-04-28,2026-04-27,2026-04-01,12,2,Вторник,0,Вторая половина,CUST-0120,R01,Москва,Центр,team_a,chat,payment,low,6.4,5–15 мин,2.2,До 8 ч,0,SLA выполнен,5.0,Высокая,b2c,2025-11-02,bronze,0,1,chat,other,sla_ok
TCK-001090,2026-04-12 12:54:00,2026-04-12,2026-04-06,2026-04-01,12,7,Воскресенье,1,Первая половина,CUST-0200,R01,Москва,Центр,team_a,web_form,technical,normal,75.1,Более 60 мин,24.0,24–48 ч,0,SLA выполнен,2.9,Низкая,b2c,2025-09-24,gold,0,1,other,normal,sla_ok
TCK-000084,2026-03-18 08:41:00,2026-03-18,2026-03-16,2026-03-01,8,3,Среда,0,Первая половина,CUST-0179,R01,Москва,Центр,team_a,email,refund,normal,52.7,30–60 мин,26.2,24–48 ч,1,SLA нарушен,2.6,Низкая,b2b,2024-01-12,gold,0,1,email,normal,sla_breached
TCK-000680,2026-05-19 14:06:00,2026-05-19,2026-05-18,2026-05-01,14,2,Вторник,0,Вторая половина,CUST-0151,R02,Санкт-Петербург,Северо-Запад,team_b,chat,account,normal,6.2,5–15 мин,9.9,8–24 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-02-04,gold,0,1,chat,normal,sla_ok
TCK-000049,2026-06-03 15:38:00,2026-06-03,2026-06-01,2026-06-01,15,3,Среда,0,Вторая половина,CUST-0039,R03,Казань,Поволжье,team_c,phone,technical,normal,4.6,До 5 мин,15.1,8–24 ч,0,SLA выполнен,5.0,Высокая,b2c,2024-02-09,silver,0,1,other,normal,sla_ok
TCK-001358,2026-05-01 14:24:00,2026-05-01,2026-04-27,2026-05-01,14,5,Пятница,0,Вторая половина,CUST-0025,R02,Санкт-Петербург,Северо-Запад,team_b,phone,login,high,6.7,5–15 мин,3.6,До 8 ч,0,SLA выполнен,5.0,Высокая,b2b,2024-05-13,gold,0,1,other,high,sla_ok
TCK-000156,2026-05-22 20:07:00,2026-05-22,2026-05-18,2026-05-01,20,5,Пятница,0,Вторая половина,CUST-0047,R08,Краснодар,Юг,team_f,web_form,technical,low,2.7,До 5 мин,5.2,До 8 ч,0,SLA выполнен,4.3,Средняя,b2c,2024-01-07,silver,0,1,other,other,sla_ok
TCK-000406,2026-03-18 10:01:00,2026-03-18,2026-03-16,2026-03-01,10,3,Среда,0,Первая половина,CUST-0269,R07,Нижний Новгород,Поволжье,team_c,phone,payment,high,14.7,5–15 мин,4.0,До 8 ч,0,SLA выполнен,4.1,Средняя,b2c,2024-11-26,bronze,0,1,other,high,sla_ok
