order_id,order_date,region,channel,customer_type,category,subcategory,quantity,unit_price,discount_percent,revenue,cost,profit,profit_margin,delivery_days,rating
RM-01058,2026-03-11,Москва,Онлайн,Новый,Спорт,Фитнес,4,5406.38,5,20544.24,15491.96,5052.27,0.2459,1,5.0
RM-01132,2026-03-11,Санкт-Петербург,Онлайн,Повторный,Красота,Уход,4,3302.42,25,9907.25,6563.8,3343.44,0.3375,4,4.3
RM-01176,2026-03-11,Самара,Онлайн,Повторный,Дом и кухня,Техника для дома,3,6634.74,5,18909.0,12007.02,6901.99,0.365,7,4.2
RM-01197,2026-03-11,Новосибирск,Онлайн,Повторный,Одежда,Спортивная,6,3792.94,10,20481.85,14544.34,5937.51,0.2899,6,3.6
RM-00192,2026-03-12,Санкт-Петербург,Онлайн,Новый,Электроника,Аксессуары,3,52861.78,20,126868.27,88891.28,37976.99,0.2993,4,4.3
RM-00250,2026-03-12,Екатеринбург,Партнеры,Повторный,Одежда,Спортивная,5,2475.08,15,10519.1,7740.63,2778.46,0.2641,6,4.1
RM-00672,2026-03-12,Санкт-Петербург,Онлайн,Повторный,Красота,Уход,4,3485.94,0,13943.77,10367.6,3576.17,0.2565,6,3.9
RM-00683,2026-03-12,Казань,Магазин,Повторный,Одежда,Спортивная,2,6047.64,0,12095.28,9191.03,2904.25,0.2401,6,4.2
RM-00689,2026-03-12,Ростов-на-Дону,Магазин,Повторный,Спорт,Фитнес,4,5984.39,20,19150.06,11898.95,7251.11,0.3786,6,4.8
RM-00889,2026-03-12,Казань,Онлайн,Повторный,Дом и кухня,Техника для дома,2,3331.86,0,6663.72,4531.71,2132.02,0.3199,5,4.4
RM-00915,2026-03-12,Казань,Онлайн,Новый,Спорт,Туризм,3,5542.87,5,15797.17,10019.36,5777.82,0.3657,4,4.5
RM-01187,2026-03-12,Новосибирск,Онлайн,Повторный,Одежда,Спортивная,4,4498.44,10,16194.39,12311.95,3882.44,0.2397,3,5.0
RM-00120,2026-03-13,Нижний Новгород,Партнеры,Повторный,Спорт,Туризм,2,5608.39,5,10655.95,7171.9,3484.05,0.327,6,3.8
RM-00307,2026-03-13,Ростов-на-Дону,Онлайн,Повторный,Одежда,Повседневная,2,4216.76,0,8433.53,6324.08,2109.45,0.2501,5,3.9
RM-00464,2026-03-13,Нижний Новгород,Магазин,Новый,Красота,Парфюмерия,6,2882.64,5,16431.07,10380.33,6050.74,0.3683,3,3.8
RM-00509,2026-03-13,Санкт-Петербург,Магазин,Повторный,Канцтовары,Письменные принадлежности,8,1643.18,0,13145.42,10079.47,3065.95,0.2332,5,4.0
RM-00575,2026-03-13,Москва,Магазин,Повторный,Электроника,Смартфоны,4,28970.4,10,104293.44,65182.49,39110.95,0.375,2,5.0
RM-00637,2026-03-13,Новосибирск,Магазин,Повторный,Спорт,Туризм,3,4158.68,10,11228.45,7315.84,3912.6,0.3485,6,3.6
RM-01032,2026-03-13,Казань,Магазин,Повторный,Красота,Парфюмерия,5,3992.76,10,17967.41,11245.42,6721.99,0.3741,3,5.0
RM-01121,2026-03-13,Новосибирск,Онлайн,Новый,Электроника,Смартфоны,4,33052.26,15,112377.67,77290.08,35087.59,0.3122,3,5.0
RM-01129,2026-03-13,Казань,Магазин,Новый,Спорт,Туризм,3,4677.97,10,12630.51,9711.81,2918.69,0.2311,2,4.9
RM-01150,2026-03-13,Новосибирск,Онлайн,Новый,Канцтовары,Бумага,5,624.38,5,2965.79,2584.65,381.14,0.1285,6,4.8
RM-00223,2026-03-14,Санкт-Петербург,Онлайн,Корпоративный,Дом и кухня,Техника для дома,7,5099.25,25,26771.04,17104.21,9666.83,0.3611,6,
RM-00259,2026-03-14,Москва,Магазин,Повторный,Спорт,Фитнес,2,8056.14,20,12889.82,8401.34,4488.48,0.3482,3,5.0
RM-00399,2026-03-14,Екатеринбург,Онлайн,Повторный,Красота,Парфюмерия,6,3375.13,15,17213.18,11287.62,5925.56,0.3442,7,3.8
RM-00444,2026-03-14,Москва,Партнеры,Повторный,Красота,Уход,4,1221.6,5,4642.07,3337.13,1304.94,0.2811,5,3.7
RM-00474,2026-03-14,Екатеринбург,Онлайн,Повторный,Одежда,Спортивная,3,4299.52,0,12898.55,10123.98,2774.57,0.2151,4,4.1
RM-00528,2026-03-14,Нижний Новгород,Онлайн,Повторный,Красота,Уход,3,2717.51,0,8152.53,6768.23,1384.31,0.1698,3,5.0
RM-00543,2026-03-14,Новосибирск,Магазин,Новый,Одежда,Спортивная,4,5920.87,5,22499.29,17359.9,5139.39,0.2284,6,3.9
RM-00739,2026-03-14,Самара,Онлайн,Новый,Электроника,Смартфоны,3,24585.19,15,62692.23,42968.39,19723.83,0.3146,4,4.9
RM-00783,2026-03-14,Новосибирск,Онлайн,Новый,Спорт,Туризм,1,7303.85,0,7303.85,5568.89,1734.96,0.2375,6,4.6
RM-00907,2026-03-14,Санкт-Петербург,Онлайн,Корпоративный,Дом и кухня,Техника для дома,9,3915.71,20,28193.1,20004.48,8188.61,0.2904,5,4.3
RM-00974,2026-03-14,Москва,Магазин,Повторный,Красота,Парфюмерия,3,2666.37,10,7199.19,5746.81,1452.38,0.2017,3,5.0
RM-00234,2026-03-15,Казань,Магазин,Повторный,Одежда,Спортивная,3,3840.02,15,9792.04,7827.27,1964.77,0.2007,5,4.5
RM-00841,2026-03-15,Новосибирск,Магазин,Повторный,Одежда,Спортивная,3,4221.36,5,12030.89,9650.38,2380.51,0.1979,6,3.9
RM-00878,2026-03-15,Ростов-на-Дону,Онлайн,Новый,Красота,Парфюмерия,4,3067.58,5,11656.82,8550.53,3106.28,0.2665,4,4.1
RM-00971,2026-03-15,Москва,Магазин,Новый,Спорт,Фитнес,4,4167.17,10,15001.81,11771.18,3230.63,0.2153,3,5.0
RM-01124,2026-03-15,Самара,Онлайн,Новый,Одежда,Спортивная,5,5000.09,15,21250.38,16437.57,4812.81,0.2265,7,3.7
RM-00237,2026-03-16,Ростов-на-Дону,Партнеры,Повторный,Электроника,Аксессуары,3,21441.25,15,54675.18,32746.0,21929.18,0.4011,4,3.7
RM-00292,2026-03-16,Ростов-на-Дону,Онлайн,Новый,Спорт,Туризм,6,8444.42,10,45599.86,34065.23,11534.63,0.253,4,4.0
RM-00519,2026-03-16,Москва,Онлайн,Повторный,Дом и кухня,Посуда,4,4225.9,15,14368.06,8862.67,5505.39,0.3832,5,3.8
RM-00619,2026-03-16,Новосибирск,Магазин,Повторный,Дом и кухня,Посуда,3,4603.78,5,13120.78,8737.39,4383.39,0.3341,6,3.4
RM-00806,2026-03-16,Новосибирск,Онлайн,Новый,Канцтовары,Письменные принадлежности,5,997.84,15,4240.82,3794.01,446.81,0.1054,4,4.1
RM-00044,2026-03-17,Новосибирск,Партнеры,Новый,Спорт,Фитнес,5,4571.86,10,20573.39,14118.17,6455.22,0.3138,7,3.7
RM-00494,2026-03-17,екатеринбург,Партнеры,Новый,Одежда,Спортивная,6,2681.88,10,14482.15,9995.96,4486.2,0.3098,7,3.7
RM-00628,2026-03-17,Ростов-на-Дону,Магазин,Повторный,Спорт,Туризм,5,5701.63,25,21381.13,16828.22,4552.91,0.2129,4,4.1
RM-00718,2026-03-17,Санкт-Петербург,Магазин,Новый,Спорт,Фитнес,3,8659.92,25,19484.81,14351.23,5133.58,0.2635,2,5.0
RM-00902,2026-03-17,Москва,Партнеры,Новый,Красота,Парфюмерия,3,4547.8,10,12279.06,7944.11,4334.95,0.353,3,5.0
RM-01049,2026-03-17,Новосибирск,Магазин,Повторный,Одежда,Спортивная,2,4379.54,5,8321.13,6207.41,2113.72,0.254,6,4.5
RM-00013,2026-03-18,Екатеринбург,Онлайн,Новый,Одежда,Повседневная,3,3623.64,10,9783.83,6908.28,2875.55,0.2939,7,3.4
RM-00169,2026-03-18,Ростов-на-Дону,Магазин,Повторный,Спорт,Туризм,4,5433.7,10,19561.3,14766.65,4794.65,0.2451,4,4.6
RM-00183,2026-03-18,Казань,Партнеры,Новый,Красота,Уход,5,3874.11,0,19370.53,12758.74,6611.79,0.3413,5,4.7
RM-00296,2026-03-18,Санкт-Петербург,Магазин,Повторный,Канцтовары,Письменные принадлежности,5,1463.83,15,6221.3,4353.67,1867.63,0.3002,3,5.0
RM-00314,2026-03-18,Нижний Новгород,Магазин,Новый,Одежда,Повседневная,1,2979.71,20,2383.77,2206.03,177.74,0.0746,6,3.0
RM-00546,2026-03-18,Казань,Магазин,Новый,Красота,Парфюмерия,3,4314.55,15,11002.1,8856.43,2145.67,0.195,2,5.0
RM-00729,2026-03-18,Екатеринбург,Магазин,Новый,Канцтовары,Бумага,2,1445.84,5,2747.09,2288.05,459.04,0.1671,6,4.2
RM-00945,2026-03-18,Санкт-Петербург,Магазин,Корпоративный,Красота,Уход,3,2617.99,15,6675.88,4326.02,2349.86,0.352,3,5.0
RM-01050,2026-03-18,Ростов-на-Дону,Онлайн,Новый,Спорт,Фитнес,2,4691.13,5,8913.14,6871.13,2042.01,0.2291,4,5.0
RM-00105,2026-03-19,Ростов-на-Дону,Онлайн,Повторный,Красота,Парфюмерия,4,3976.59,0,15906.36,11769.8,4136.56,0.2601,4,5.0
RM-00281,2026-03-19,Самара,Онлайн,Повторный,Красота,Уход,2,4577.96,15,7782.54,5827.14,1955.39,0.2513,6,4.6
RM-00435,2026-03-19,Самара,Магазин,Повторный,Дом и кухня,Посуда,2,6123.89,5,11635.39,8334.9,3300.48,0.2837,7,4.1
RM-00524,2026-03-19,Самара,Магазин,Повторный,Одежда,Повседневная,15,6872.6,15,87625.64,54763.3,32862.34,0.375,6,3.8
RM-00649,2026-03-19,Санкт-Петербург,Онлайн,Корпоративный,Одежда,Спортивная,5,4241.64,5,20147.79,14204.94,5942.85,0.295,4,5.0
RM-00983,2026-03-19,Санкт-Петербург,Магазин,Новый,Канцтовары,Письменные принадлежности,4,776.39,15,2639.73,2221.07,418.66,0.1586,5,3.7
RM-01084,2026-03-19,Новосибирск,Онлайн,Повторный,Канцтовары,Письменные принадлежности,2,1000.35,20,1600.57,1713.78,-113.22,-0.0707,4,4.9
RM-00108,2026-03-20,Санкт-Петербург,Онлайн,Повторный,Дом и кухня,Посуда,2,4735.19,15,8049.82,5376.76,2673.06,0.3321,5,4.0
RM-00123,2026-03-20,Москва,Онлайн,Новый,Одежда,Повседневная,7,3479.06,0,24353.44,17107.14,7246.3,0.2975,1,5.0
RM-00403,2026-03-20,Новосибирск,Магазин,Повторный,Дом и кухня,Посуда,1,5047.8,0,5047.8,3975.55,1072.25,0.2124,4,4.2
RM-00455,2026-03-20,Новосибирск,Партнеры,Повторный,Красота,Уход,4,3402.47,5,12929.39,8317.97,4611.42,0.3567,4,4.8
RM-00523,2026-03-20,Ростов-на-Дону,Онлайн,Повторный,Дом и кухня,Посуда,3,6249.26,0,18747.78,11940.39,6807.39,0.3631,6,3.7
RM-00651,2026-03-20,Москва,Магазин,Новый,Дом и кухня,Техника для дома,3,4019.11,10,10851.6,7290.02,3561.58,0.3282,-1,5.0
RM-00789,2026-03-20,Ростов-на-Дону,Онлайн,Новый,Спорт,Фитнес,3,4793.24,15,12222.75,8437.1,3785.65,0.3097,6,3.9
RM-00916,2026-03-20,Екатеринбург,Партнеры,Повторный,Одежда,Повседневная,1,5423.17,5,5152.01,3690.33,1461.68,0.2837,4,4.4
RM-00997,2026-03-20,Нижний Новгород,Онлайн,Повторный,Красота,Парфюмерия,3,4688.78,5,13363.03,8553.13,4809.9,0.3599,5,4.9
RM-01162,2026-03-20,Санкт-Петербург,Онлайн,Новый,Электроника,Аксессуары,7,14005.77,0,98040.36,70876.75,27163.61,0.2771,6,4.9
RM-01183,2026-03-20,Самара,Магазин,Повторный,Красота,Уход,1,1966.6,10,1769.94,1909.67,-139.74,-0.0789,3,5.0
RM-00043,2026-03-21,Самара,Онлайн,Новый,Канцтовары,Письменные принадлежности,2,685.5,0,1370.99,1485.32,-114.33,-0.0834,6,4.7
RM-00093,2026-03-21,Москва,Онлайн,Новый,Спорт,Фитнес,2,6845.67,5,13006.77,10213.76,2793.01,0.2147,3,5.0
RM-00532,2026-03-21,Новосибирск,Онлайн,Новый,Одежда,Повседневная,3,6434.18,20,15442.03,11063.52,4378.51,0.2835,3,4.4
RM-00620,2026-03-21,Ростов-на-Дону,Магазин,Новый,Дом и кухня,Техника для дома,2,4180.64,20,6689.02,4542.59,2146.44,0.3209,3,4.5
RM-00842,2026-03-21,Ростов-на-Дону,Онлайн,Новый,Одежда,Спортивная,3,7387.79,5,21055.21,13076.41,7978.81,0.3789,3,4.6
RM-00001,2026-03-22,Нижний Новгород,Магазин,Новый,Канцтовары,Письменные принадлежности,2,1175.81,5,2234.04,2290.75,-56.71,-0.0254,4,4.5
RM-00482,2026-03-22,Москва,Онлайн,Повторный,Канцтовары,Письменные принадлежности,3,1637.92,10,4422.39,3593.17,829.22,0.1875,3,5.0
RM-00869,2026-03-22,Москва,Магазин,Новый,Электроника,Аксессуары,6,41529.23,0,249175.35,186886.4,62288.95,0.25,5,3.7
RM-00953,2026-03-22,Екатеринбург,Партнеры,Повторный,Электроника,Аксессуары,2,28642.15,5,54420.08,36411.56,18008.51,0.3309,5,4.3
RM-01005,2026-03-22,Нижний Новгород,Онлайн,Новый,Одежда,Спортивная,3,5374.67,10,14511.62,11588.84,2922.78,0.2014,3,3.9
RM-00006,2026-03-23,Москва,Партнеры,Повторный,Спорт,Туризм,2,5862.63,20,9380.2,7049.87,2330.34,0.2484,1,5.0
RM-00178,2026-03-23,Самара,Магазин,Новый,Красота,Парфюмерия,2,1821.27,15,3096.16,2918.51,177.65,0.0574,7,3.1
RM-00215,2026-03-23,Новосибирск,Онлайн,Повторный,Канцтовары,Бумага,1,753.58,10,678.22,1079.02,-400.8,-0.591,5,4.7
RM-00247,2026-03-23,Москва,Онлайн,Новый,Красота,Парфюмерия,4,2183.62,5,8297.77,6358.77,1939.0,0.2337,1,5.0
RM-00298,2026-03-23,Екатеринбург,Онлайн,Корпоративный,Красота,Уход,6,2331.22,5,13287.95,9084.92,4203.04,0.3163,3,5.0
RM-00460,2026-03-23,Москва,Онлайн,Повторный,Спорт,Фитнес,1,6138.13,5,5831.22,4616.21,1215.01,0.2084,4,4.2
RM-00736,2026-03-23,Екатеринбург,Онлайн,Новый,Электроника,Аксессуары,1,23706.4,5,22521.08,16405.72,6115.35,0.2715,5,3.6
RM-00746,2026-03-23,Санкт-Петербург,Онлайн,Повторный,Одежда,Повседневная,4,5928.6,5,22528.69,14522.44,8006.25,0.3554,3,4.5
RM-00816,2026-03-23,Новосибирск,Партнеры,Повторный,Дом и кухня,Техника для дома,3,4881.14,0,14643.41,10355.98,4287.43,0.2928,6,3.1
RM-00823,2026-03-23,Москва,Магазин,Новый,Одежда,Спортивная,3,4442.69,20,10662.46,7806.0,2856.47,0.2679,2,5.0
RM-01027,2026-03-23,Ростов-на-Дону,Магазин,Корпоративный,Красота,Уход,5,3946.01,5,18743.55,12676.33,6067.22,0.3237,5,4.0
RM-00358,2026-03-24,Казань,Магазин,Повторный,Красота,Парфюмерия,3,2226.3,0,6678.89,4774.26,1904.63,0.2852,2,5.0
RM-00413,2026-03-24,Москва,Партнеры,Новый,Спорт,Фитнес,2,4049.37,10,7288.87,4926.63,2362.24,0.3241,2,4.7
RM-00542,2026-03-24,Ростов-на-Дону,Онлайн,Новый,Красота,Парфюмерия,3,4100.37,0,12301.11,8704.51,3596.6,0.2924,4,4.5
RM-00574,2026-03-24,Москва,Магазин,Новый,Спорт,Фитнес,2,6123.46,10,11022.23,7054.12,3968.11,0.36,2,5.0
RM-00994,2026-03-24,Новосибирск,Онлайн,Новый,Спорт,Туризм,3,5519.73,5,15731.24,10343.17,5388.07,0.3425,7,3.9
