order_id,order_date,customer_id,product_id,region_id,channel,delivery_type,quantity,unit_price,discount_pct,delivery_fee,promised_days,actual_delivery_days,order_status,payment_method,campaign,review_score
O0002035,2024-02-26,C00475,P0078,R08,app,express,2,1137.96,0.0787,199.0,2,2,delivered,card,promo_code,5.0
O0002036,2025-10-25,C06494,P0047,R03,marketplace,standard,1,4953.87,0.1224,0.0,5,7,delivered,sbp,promo_code,3.0
O0002037,2025-03-29,C02295,P0055,R04,app,standard,2,1421.99,0.0176,0.0,4,4,cancelled,sbp,none,
O0002038,2025-03-29,C06310,P0086,R10,web,standard,2,3832.02,0.0145,99.0,5,6,delivered,card,none,3.0
O0002039,2025-01-09,C06614,P0101,R11,web,pickup,2,8739.69,0.1027,0.0,0,0,returned,cash_on_delivery,promo_code,2.0
O0002040,2024-05-28,C03114,P0065,R04,app,express,3,491.93,0.1832,249.0,1,2,delivered,cash_on_delivery,seasonal,3.0
O0002041,2024-12-24,C02922,P0098,R01,web,standard,2,387.37,0.0771,0.0,5,5,delivered,card,loyalty,5.0
O0002042,2025-02-03,C02202,P0100,R07,app,pickup,1,4713.41,0.276,0.0,0,0,delivered,card,seasonal,5.0
O0002043,2024-10-30,C04460,P0050,R05,web,express,2,2651.7,0.1418,249.0,2,2,delivered,sbp,welcome,4.0
O0002044,2024-05-07,C01406,P0068,R01,marketplace,standard,1,5308.34,0.0802,0.0,5,6,delivered,card,welcome,5.0
O0002045,2025-08-06,C02344,P0098,R09,app,standard,1,398.68,0.0009,0.0,3,2,delivered,sbp,none,5.0
O0002046,2024-12-09,C02046,P0098,R02,app,pickup,1,425.55,0.084,0.0,0,0,delivered,sbp,loyalty,4.0
O0002047,2025-06-19,C02592,P0053,R08,app,pickup,2,1496.9,0.0216,0.0,0,0,delivered,card,none,4.0
O0002048,2024-02-13,C00511,P0098,R08,app,pickup,2,411.41,0.1281,0.0,0,0,delivered,card,seasonal,5.0
O0002049,2025-01-04,C03706,P0098,R09,app,express,4,431.49,0.0271,249.0,1,1,delivered,card,none,4.0
O0002050,2024-03-07,C00651,P0012,R07,app,express,2,7136.05,0.1705,249.0,1,1,delivered,card,promo_code,4.0
O0002051,2025-07-15,C05502,P0086,R01,app,standard,1,3792.41,0.0909,0.0,4,3,delivered,card,welcome,4.0
O0002052,2025-03-14,C02914,P0114,R08,app,express,3,14250.16,0.0422,299.0,2,2,delivered,cash_on_delivery,none,5.0
O0002053,2024-12-06,C05159,P0046,R01,web,standard,3,729.89,0.0003,0.0,5,4,delivered,card,none,5.0
O0002054,2025-12-17,C00871,P0067,R02,app,standard,3,561.3,0.1634,99.0,5,5,delivered,cash_on_delivery,seasonal,4.0
O0002055,2024-09-21,C04054,P0046,R01,web,standard,1,750.68,0.0599,0.0,3,3,delivered,card,loyalty,5.0
O0002056,2024-11-21,C01253,P0098,R08,web,express,4,400.41,0.1172,199.0,2,2,delivered,card,welcome,5.0
O0002057,2025-07-18,C04065,P0003,R06,web,standard,1,19872.86,0.092,0.0,3,5,delivered,sbp,welcome,4.0
O0002058,2025-01-24,C02930,P0108,R04,app,standard,3,3360.5,0.1327,0.0,4,4,cancelled,sbp,promo_code,
O0002059,2025-05-15,C04507,P0077,R02,marketplace,standard,1,2195.13,0.0199,0.0,4,3,delivered,card,none,5.0
O0002060,2025-12-19,C00644,P0058,R01,marketplace,standard,3,2555.6,0.0921,149.0,5,5,delivered,card,welcome,5.0
O0002061,2025-06-15,C06319,P0039,R01,web,pickup,1,723.65,0.0981,0.0,0,0,delivered,card,promo_code,5.0
O0002062,2024-05-08,C03372,P0086,R11,marketplace,standard,2,4160.31,0.2294,99.0,3,4,cancelled,sbp,seasonal,
O0002063,2024-06-25,C04700,P0051,R01,web,express,1,5622.51,0.1191,299.0,2,2,delivered,card,promo_code,5.0
O0002064,2025-10-21,C01770,P0106,R01,app,standard,1,1750.5,0.2398,99.0,4,5,delivered,card,seasonal,3.0
O0002065,2024-02-14,C05083,P0098,R09,web,express,2,398.56,0.0932,249.0,2,2,delivered,card,welcome,4.0
O0002066,2025-01-09,C06575,P0050,R07,app,express,1,2774.43,0.0256,249.0,1,1,returned,sbp,none,4.0
O0002067,2025-11-12,C06693,P0118,R03,web,standard,3,1001.4,0.0142,0.0,5,5,delivered,sbp,none,5.0
O0002068,2025-08-17,C05594,P0114,R01,app,pickup,3,14228.66,0.0702,0.0,0,0,delivered,card,promo_code,4.0
O0002069,2024-04-10,C02774,P0040,R01,app,standard,2,3970.07,0.0691,99.0,5,5,delivered,sbp,loyalty,5.0
O0002070,2025-07-20,C01184,P0022,R02,web,standard,2,4159.01,0.0921,0.0,3,3,delivered,cash_on_delivery,welcome,5.0
O0002071,2024-10-29,C01862,P0076,R04,app,express,2,5156.07,0.168,249.0,1,1,delivered,cash_on_delivery,seasonal,5.0
O0002072,2025-11-09,C05248,P0081,R06,web,pickup,1,5007.51,0.1732,0.0,0,0,delivered,card,seasonal,4.0
O0002073,2025-03-07,C01964,P0058,R01,app,standard,1,2591.32,0.0372,99.0,5,5,delivered,card,none,5.0
O0002074,2025-02-14,C01953,P0076,R03,web,standard,4,4814.09,0.2104,99.0,4,4,delivered,card,seasonal,4.0
O0002075,2024-01-09,C01912,P0049,R06,web,standard,4,2388.56,0.0737,149.0,4,3,cancelled,card,promo_code,
O0002076,2024-07-27,C02247,P0076,R06,web,express,1,5245.02,0.0326,299.0,2,2,returned,sbp,none,3.0
O0002077,2024-11-15,C03800,P0106,R02,web,standard,3,1743.25,0.1553,0.0,5,5,returned,sbp,promo_code,3.0
O0002078,2025-07-07,C04872,P0005,R11,web,pickup,3,14245.78,0.0041,0.0,0,0,delivered,card,none,4.0
O0002079,2025-01-19,C02705,P0074,R03,app,pickup,3,1079.45,0.0967,0.0,0,0,delivered,card,loyalty,4.0
O0002080,2025-10-10,C02675,P0009,R12,marketplace,express,1,22257.42,0.0494,249.0,1,3,delivered,card,none,4.0
O0002081,2024-02-02,C05826,P0077,R08,app,standard,1,1864.01,0.1168,99.0,4,4,delivered,card,welcome,5.0
O0002082,2024-09-19,C01310,P0039,R10,web,standard,2,669.17,0.2701,0.0,4,7,delivered,card,seasonal,4.0
O0002083,2025-03-27,C04293,P0114,R01,marketplace,standard,5,16098.01,0.1028,0.0,3,3,delivered,sbp,welcome,4.0
O0002084,2025-05-16,C03871,P0109,R12,app,standard,2,9983.04,0.111,0.0,4,4,delivered,sbp,loyalty,5.0
O0002085,2025-01-02,C03197,P0050,R05,web,standard,2,2575.52,0.1634,99.0,4,4,delivered,card,seasonal,4.0
O0002086,2024-11-08,C06322,P0067,R10,web,pickup,2,575.46,0.0554,0.0,0,0,delivered,card,loyalty,4.0
O0002087,2024-03-06,C00126,P0041,R04,app,standard,2,2914.38,0.1463,99.0,4,6,returned,sbp,welcome,4.0
O0002088,2025-06-15,C05632,P0014,R07,web,standard,2,15329.64,0.0317,99.0,5,7,delivered,card,none,3.0
O0002089,2025-11-11,C02825,P0031,R01,marketplace,standard,2,643.62,0.0621,0.0,5,6,delivered,card,promo_code,3.0
O0002090,2025-09-10,C05779,P0109,R02,web,express,1,10587.63,0.0238,199.0,1,1,delivered,sbp,none,5.0
O0002091,2025-06-19,C03163,P0078,R01,web,pickup,1,1052.7,0.0186,0.0,0,0,delivered,sbp,none,4.0
O0002092,2025-04-25,C01168,P0098,R05,web,standard,2,418.81,0.0312,0.0,3,3,delivered,card,none,4.0
O0002093,2025-08-14,C03946,P0012,R01,app,standard,2,7756.84,0.124,99.0,4,4,delivered,card,loyalty,4.0
O0002094,2025-08-17,C06800,P0098,R02,app,pickup,1,390.61,0.1348,0.0,0,0,delivered,cash_on_delivery,welcome,4.0
O0002095,2024-01-07,C00779,P0059,R01,app,pickup,1,1061.83,0.0585,0.0,0,0,delivered,sbp,promo_code,5.0
O0002096,2024-10-13,C06196,P0074,R03,app,standard,2,1050.19,0.1237,0.0,3,6,delivered,card,seasonal,4.0
O0002097,2025-10-20,C04361,P0098,R04,web,standard,2,413.43,0.0512,0.0,3,6,delivered,card,loyalty,4.0
O0002098,2025-10-09,C05761,P0003,R01,app,express,2,19682.85,0.0357,249.0,1,1,delivered,card,none,5.0
O0002099,2025-06-26,C05779,P0070,R02,app,standard,1,2331.01,0.2485,149.0,3,3,delivered,cash_on_delivery,seasonal,5.0
O0002100,2024-09-09,C00865,P0098,R02,marketplace,express,2,402.41,0.0212,249.0,1,1,delivered,card,none,5.0
O0002101,2025-09-02,C02756,P0012,R06,marketplace,standard,2,7002.65,0.1111,0.0,3,3,delivered,card,promo_code,5.0
O0002102,2024-07-13,C04009,P0086,R01,app,standard,4,4313.87,0.0326,99.0,5,5,delivered,card,none,4.0
O0002103,2024-07-07,C05736,P0114,R03,web,standard,1,12968.16,0.1184,149.0,3,2,delivered,cash_on_delivery,loyalty,5.0
O0002104,2025-02-02,C02082,P0046,R02,marketplace,standard,3,808.78,0.2439,149.0,3,3,delivered,card,seasonal,4.0
O0002105,2025-03-06,C06733,P0001,R09,web,standard,2,20935.1,0.1695,0.0,3,4,delivered,card,seasonal,4.0
O0002106,2024-10-09,C00337,P0114,R08,app,standard,3,13646.04,0.0484,99.0,3,4,delivered,card,none,3.0
O0002107,2025-04-01,C03998,P0022,R03,app,standard,1,4176.92,0.1248,149.0,4,4,delivered,card,seasonal,5.0
O0002108,2025-06-26,C04518,P0089,R07,web,standard,2,7348.64,0.1313,0.0,5,6,delivered,sbp,welcome,3.0
O0002109,2024-06-02,C04022,P0090,R03,app,express,1,609.61,0.1604,199.0,1,1,cancelled,sbp,seasonal,
O0002110,2024-08-25,C00454,P0101,R06,app,standard,1,8344.54,0.0595,99.0,4,5,delivered,card,loyalty,4.0
O0002111,2025-06-18,C03170,P0086,R05,app,standard,3,3868.97,0.1441,149.0,5,5,delivered,card,seasonal,3.0
O0002112,2025-11-23,C01266,P0050,R08,app,pickup,3,2544.25,0.1207,0.0,0,0,returned,sbp,seasonal,4.0
O0002113,2025-10-31,C03795,P0015,R06,app,standard,3,17946.5,0.1017,0.0,4,5,delivered,card,loyalty,3.0
O0002114,2024-04-21,C02509,P0094,R11,web,standard,5,5521.29,0.0111,99.0,5,5,returned,card,none,3.0
O0002115,2025-03-04,C05785,P0090,R06,marketplace,pickup,3,616.5,0.0112,0.0,0,0,delivered,sbp,none,5.0
O0002116,2025-09-03,C00474,P0039,R07,marketplace,express,1,701.41,0.0073,299.0,2,3,delivered,card,none,4.0
O0002117,2024-07-18,C02962,P0038,R04,web,pickup,1,784.7,0.0976,0.0,0,0,cancelled,card,promo_code,
O0002118,2025-05-03,C06017,P0098,R02,marketplace,standard,1,391.58,0.0711,149.0,3,3,delivered,sbp,loyalty,5.0
O0002119,2024-11-23,C04567,P0119,R02,app,express,3,2702.24,0.0317,199.0,2,1,delivered,card,none,5.0
O0002120,2025-05-19,C01154,P0114,R08,marketplace,pickup,2,14398.62,0.1825,0.0,0,0,delivered,card,seasonal,5.0
O0002121,2024-01-31,C05663,P0098,R01,app,pickup,3,431.76,0.0798,0.0,0,0,delivered,card,promo_code,4.0
O0002122,2024-09-12,C02327,P0014,R02,app,express,1,16699.3,0.0194,249.0,2,1,delivered,sbp,none,5.0
O0002123,2024-09-08,C03667,P0098,R07,app,standard,3,412.94,0.0308,149.0,5,7,delivered,card,none,4.0
O0002124,2024-11-19,C04129,P0077,R02,app,express,2,2113.27,0.1452,299.0,1,3,delivered,sbp,welcome,4.0
O0002125,2024-04-09,C00845,P0077,R01,app,standard,2,2049.43,0.0126,0.0,5,7,delivered,card,none,3.0
O0002126,2024-11-28,C04610,P0008,R06,app,standard,2,7254.5,0.0319,0.0,3,3,cancelled,cash_on_delivery,none,
O0002127,2025-02-08,C04789,P0017,R10,app,standard,1,17630.56,0.0451,0.0,4,4,delivered,card,none,4.0
O0002128,2024-01-26,C04431,P0036,R05,marketplace,standard,1,3630.57,0.0182,0.0,4,5,delivered,card,none,4.0
O0002129,2024-09-04,C04734,P0012,R03,app,standard,1,7553.33,0.1586,99.0,5,4,delivered,card,promo_code,5.0
O0002130,2024-05-31,C01636,P0060,R08,web,express,1,8042.12,0.1413,249.0,1,1,delivered,card,seasonal,4.0
O0002131,2025-12-17,C01527,P0117,R01,web,express,3,4417.72,0.2314,249.0,2,2,delivered,sbp,seasonal,5.0
O0002132,2024-04-22,C01709,P0118,R02,app,express,1,975.83,0.0431,249.0,2,2,delivered,sbp,none,4.0
O0002133,2025-04-20,C01842,P0101,R11,marketplace,standard,4,8744.64,0.0013,99.0,3,3,delivered,card,none,5.0
O0002134,2024-11-09,C02507,P0079,R04,app,pickup,2,5272.17,0.0127,0.0,0,0,delivered,sbp,none,5.0
O0002135,2024-08-25,C01726,P0086,R02,marketplace,standard,1,3772.35,0.0968,0.0,5,6,delivered,sbp,loyalty,2.0
O0002136,2025-10-11,C06752,P0118,R06,web,express,3,1241.44,0.0354,199.0,1,2,delivered,sbp,none,3.0
O0002137,2025-05-20,C00592,P0078,R02,web,pickup,2,1126.64,0.1195,0.0,0,0,delivered,sbp,welcome,5.0
O0002138,2025-04-14,C05942,P0001,R05,app,standard,3,24438.46,0.1038,0.0,3,2,delivered,card,promo_code,5.0
O0002139,2024-03-23,C02497,P0086,R07,marketplace,standard,5,4067.93,0.0343,99.0,4,6,delivered,card,none,4.0
O0002140,2024-08-03,C04272,P0001,R04,web,standard,2,22048.78,0.0536,149.0,3,3,delivered,sbp,loyalty,5.0
O0002141,2024-08-17,C02208,P0098,R01,marketplace,express,2,382.98,0.0299,249.0,1,1,delivered,cash_on_delivery,none,5.0
O0002142,2024-11-27,C06322,P0107,R10,web,express,6,1636.08,0.2429,199.0,2,2,delivered,sbp,seasonal,5.0
O0002143,2025-11-20,C00475,P0076,R08,marketplace,standard,3,5741.98,0.2084,99.0,3,3,delivered,card,promo_code,5.0
O0002144,2024-11-10,C01855,P0018,R11,app,standard,2,2537.69,0.0818,99.0,5,6,delivered,sbp,loyalty,3.0
O0002145,2024-09-23,C06729,P0069,R02,app,pickup,2,309.74,0.0844,0.0,0,0,delivered,sbp,welcome,5.0
O0002146,2024-03-05,C02507,P0107,R04,app,pickup,2,1664.6,0.0182,0.0,0,0,delivered,card,none,5.0
O0002147,2024-10-31,C01737,P0098,R01,web,standard,1,463.56,0.1201,99.0,5,8,delivered,sbp,welcome,3.0
O0002148,2024-02-18,C02065,P0036,R11,marketplace,express,1,3523.0,0.0772,249.0,2,2,delivered,sbp,loyalty,5.0
O0002149,2024-10-18,C00838,P0007,R07,web,express,1,25675.15,0.1378,299.0,2,2,delivered,card,seasonal,4.0
O0002150,2025-12-15,C02357,P0098,R05,marketplace,express,4,421.39,0.0468,249.0,1,1,delivered,card,none,4.0
O0002151,2025-02-21,C02226,P0075,R04,app,standard,2,2422.45,0.1049,0.0,4,5,delivered,sbp,welcome,4.0
O0002152,2024-06-25,C01941,P0039,R11,app,standard,2,693.2,0.0168,149.0,4,6,delivered,card,none,4.0
O0002153,2024-09-02,C00564,P0095,R05,marketplace,pickup,2,686.97,0.0442,0.0,0,0,delivered,card,none,5.0
O0002154,2025-03-06,C04187,P0064,R12,marketplace,standard,4,709.57,0.0332,0.0,4,4,delivered,sbp,none,4.0
O0002155,2024-01-19,C04803,P0098,R01,app,express,4,414.82,0.0588,199.0,2,2,delivered,card,promo_code,5.0
O0002156,2025-11-08,C04914,P0055,R10,app,standard,1,1293.45,0.1442,99.0,4,3,delivered,card,welcome,5.0
O0002157,2025-03-11,C01090,P0114,R02,app,standard,1,14079.53,0.2449,0.0,5,7,delivered,card,seasonal,4.0
O0002158,2024-12-27,C04509,P0098,R04,app,standard,2,444.76,0.2626,0.0,3,4,delivered,card,seasonal,4.0
O0002159,2025-07-01,C06241,P0109,R01,app,standard,3,10829.72,0.0273,0.0,5,4,delivered,card,none,5.0
O0002160,2024-06-18,C06832,P0083,R02,app,express,1,2395.35,0.0252,199.0,1,1,delivered,card,none,4.0
O0002161,2024-01-21,C06276,P0114,R02,marketplace,express,1,16080.32,0.171,249.0,1,1,cancelled,sbp,seasonal,
O0002162,2025-04-10,C00925,P0102,R11,web,standard,1,3391.11,0.0649,99.0,3,5,delivered,card,promo_code,3.0
O0002163,2024-05-16,C06662,P0001,R12,web,express,1,22566.4,0.0129,299.0,2,2,delivered,card,none,4.0
O0002164,2024-01-12,C02275,P0118,R05,web,standard,3,1099.19,0.0416,0.0,3,3,delivered,card,none,5.0
O0002165,2025-11-24,C00252,P0050,R07,app,express,1,2672.27,0.1037,249.0,1,2,delivered,card,loyalty,3.0
O0002166,2025-08-26,C02507,P0086,R04,app,standard,3,3688.11,0.0258,0.0,4,4,delivered,card,none,4.0
O0002167,2024-04-09,C02139,P0077,R09,app,standard,1,2442.44,0.0492,0.0,5,5,delivered,card,none,4.0
O0002168,2025-11-07,C04732,P0077,R08,web,standard,2,2189.72,0.1255,0.0,4,4,delivered,card,seasonal,5.0
O0002169,2024-03-02,C06884,P0050,R09,app,express,1,2791.22,0.0422,249.0,2,5,returned,sbp,none,2.0
O0002170,2025-09-05,C05105,P0049,R01,web,standard,4,2155.67,0.0329,0.0,3,3,delivered,cash_on_delivery,none,5.0
O0002171,2024-11-16,C04734,P0052,R03,app,express,3,2774.51,0.016,249.0,1,1,delivered,sbp,none,5.0
O0002172,2025-01-17,C01140,P0091,R07,app,standard,2,421.74,0.0485,0.0,5,5,delivered,sbp,none,5.0
O0002173,2025-05-24,C05053,P0106,R03,web,standard,2,1854.98,0.0077,149.0,3,4,delivered,card,none,4.0
O0002174,2024-03-27,C01899,P0065,R01,web,pickup,3,489.0,0.0477,0.0,0,0,delivered,card,none,4.0
O0002175,2025-11-13,C01940,P0111,R08,app,standard,1,7824.41,0.0183,99.0,4,5,delivered,card,none,4.0
O0002176,2024-05-03,C03023,P0013,R11,web,standard,2,3446.26,0.0331,0.0,4,3,delivered,card,none,5.0
O0002177,2025-12-01,C06268,P0106,R06,app,pickup,6,2033.29,0.0096,0.0,0,0,delivered,card,none,5.0
O0002178,2024-03-22,C01437,P0012,R06,app,express,2,6624.62,0.0861,249.0,2,2,delivered,card,loyalty,4.0
O0002179,2024-05-26,C06259,P0098,R02,marketplace,standard,2,411.18,0.0738,99.0,5,4,delivered,card,promo_code,5.0
O0002180,2024-02-23,C03460,P0077,R10,marketplace,express,2,1987.36,0.0336,199.0,1,1,delivered,cash_on_delivery,none,4.0
O0002181,2024-11-07,C00486,P0003,R10,marketplace,standard,2,22805.75,0.0132,149.0,5,4,delivered,card,none,5.0
O0002182,2025-03-21,C04707,P0098,R06,app,standard,1,399.59,0.0543,0.0,5,5,delivered,card,loyalty,4.0
O0002183,2025-04-18,C04694,P0114,R01,marketplace,standard,1,13970.39,0.0858,149.0,3,3,delivered,card,promo_code,4.0
O0002184,2025-09-23,C06737,P0098,R05,web,standard,1,429.28,0.0843,149.0,3,3,delivered,card,promo_code,3.0
O0002185,2025-01-27,C02238,P0041,R03,web,standard,1,3099.09,0.176,0.0,4,5,returned,card,promo_code,2.0
O0002186,2025-01-10,C00693,P0098,R02,marketplace,standard,2,400.39,0.0371,99.0,3,3,delivered,card,none,5.0
O0002187,2024-09-21,C03112,P0114,R04,web,standard,1,14741.89,0.0315,0.0,3,5,delivered,cash_on_delivery,none,3.0
O0002188,2025-05-09,C01953,P0078,R03,marketplace,standard,1,1089.45,0.1974,149.0,4,4,delivered,sbp,seasonal,4.0
O0002189,2025-11-13,C03820,P0102,R11,web,pickup,3,3572.83,0.0032,0.0,0,0,delivered,card,none,4.0
O0002190,2024-10-11,C03979,P0096,R05,web,pickup,3,1317.4,0.0449,0.0,0,0,delivered,card,loyalty,4.0
O0002191,2024-10-12,C02376,P0005,R04,marketplace,standard,1,15946.77,0.1808,99.0,5,5,delivered,card,promo_code,4.0
O0002192,2024-10-03,C06659,P0010,R01,web,pickup,3,2789.42,0.0578,0.0,0,0,delivered,card,promo_code,4.0
O0002193,2024-07-10,C01154,P0064,R08,marketplace,standard,4,693.39,0.0959,0.0,5,5,delivered,card,promo_code,5.0
O0002194,2025-03-02,C01437,P0043,R06,app,standard,1,1442.62,0.137,99.0,5,7,delivered,sbp,seasonal,4.0
O0002195,2024-04-02,C02672,P0118,R01,app,standard,3,1042.54,0.013,0.0,5,6,delivered,sbp,none,5.0
O0002196,2025-09-28,C03771,P0008,R08,app,pickup,2,6376.85,0.2134,0.0,0,0,delivered,card,promo_code,4.0
O0002197,2024-04-28,C03749,P0114,R11,app,express,3,13463.11,0.0621,249.0,1,0,delivered,sbp,promo_code,5.0
O0002198,2024-05-28,C04937,P0086,R12,web,standard,2,3981.16,0.1108,149.0,4,7,delivered,card,promo_code,4.0
O0002199,2024-03-03,C00610,P0114,R02,marketplace,express,3,14865.5,0.2208,249.0,1,0,delivered,sbp,seasonal,4.0
O0002200,2024-10-29,C06606,P0003,R06,web,standard,1,22724.55,0.2158,0.0,4,5,delivered,card,seasonal,4.0
O0002201,2025-08-03,C00425,P0049,R12,marketplace,express,2,2377.94,0.1667,199.0,2,2,delivered,card,seasonal,5.0
O0002202,2025-11-14,C04453,P0037,R05,app,standard,1,511.22,0.1495,149.0,4,6,delivered,card,welcome,4.0
O0002203,2024-11-27,C03695,P0114,R09,app,standard,2,14642.47,0.0983,99.0,4,6,delivered,sbp,promo_code,4.0
O0002204,2024-07-16,C01701,P0119,R11,app,standard,2,2930.05,0.1017,0.0,3,3,delivered,card,loyalty,5.0
O0002205,2025-07-09,C02618,P0098,R08,web,standard,2,390.54,0.1424,99.0,4,6,delivered,card,welcome,3.0
O0002206,2025-06-09,C03432,P0077,R03,marketplace,express,3,2064.31,0.0136,199.0,2,2,delivered,sbp,none,5.0
O0002207,2025-06-04,C00415,P0019,R01,web,standard,3,19165.27,0.1332,0.0,5,5,delivered,sbp,welcome,4.0
O0002208,2024-12-02,C02507,P0095,R04,marketplace,standard,2,766.78,0.0339,0.0,3,3,cancelled,sbp,none,
O0002209,2025-03-01,C02886,P0096,R05,web,standard,2,1274.7,0.0156,0.0,5,6,delivered,sbp,none,3.0
O0002210,2024-02-27,C03446,P0114,R01,app,standard,1,13965.67,0.1911,0.0,3,2,delivered,sbp,seasonal,5.0
O0002211,2024-07-27,C03375,P0030,R02,web,express,2,1704.57,0.0649,249.0,1,1,delivered,card,loyalty,5.0
O0002212,2025-11-23,C06812,P0098,R05,app,standard,2,365.4,0.1136,99.0,3,3,delivered,card,loyalty,4.0
O0002213,2024-02-09,C06187,P0036,R01,marketplace,standard,2,3597.14,0.04,0.0,3,2,delivered,card,none,4.0
O0002214,2024-09-04,C04905,P0118,R03,web,standard,1,1092.12,0.0071,99.0,4,4,delivered,cash_on_delivery,none,4.0
O0002215,2024-07-09,C06832,P0114,R02,app,express,3,13903.4,0.0825,199.0,2,2,delivered,card,welcome,5.0
O0002216,2024-04-22,C02297,P0050,R03,app,standard,2,2618.2,0.0567,99.0,4,4,delivered,sbp,promo_code,5.0
O0002217,2025-11-22,C02105,P0063,R02,app,express,2,840.15,0.1716,199.0,1,1,delivered,sbp,promo_code,4.0
O0002218,2024-04-18,C03238,P0075,R10,app,standard,2,2381.87,0.1004,99.0,4,5,delivered,card,promo_code,4.0
O0002219,2024-12-26,C04760,P0021,R05,marketplace,standard,3,3058.24,0.0185,99.0,3,5,delivered,sbp,none,2.0
O0002220,2025-10-01,C04937,P0045,R12,app,standard,2,3085.02,0.0103,149.0,5,4,delivered,card,none,5.0
O0002221,2024-01-04,C04536,P0092,R05,app,express,1,2558.02,0.0408,249.0,2,2,delivered,card,none,5.0
O0002222,2024-04-04,C01266,P0063,R08,app,express,3,969.27,0.0289,199.0,2,2,delivered,card,none,5.0
O0002223,2024-10-02,C01445,P0086,R07,app,standard,2,3836.3,0.0892,0.0,4,5,delivered,card,loyalty,2.0
O0002224,2024-05-06,C02188,P0098,R02,app,pickup,2,440.91,0.141,0.0,0,0,delivered,sbp,seasonal,4.0
O0002225,2024-06-04,C03035,P0043,R08,web,standard,2,1566.3,0.0458,99.0,3,3,delivered,sbp,none,5.0
O0002226,2025-03-22,C02507,P0098,R04,web,express,3,400.34,0.0158,199.0,2,2,delivered,card,none,5.0
O0002227,2024-05-25,C04656,P0098,R02,app,standard,1,398.71,0.0704,0.0,3,2,delivered,card,loyalty,5.0
O0002228,2025-04-29,C04659,P0027,R06,marketplace,standard,1,2220.47,0.1228,99.0,5,5,delivered,sbp,welcome,4.0
O0002229,2025-11-17,C02228,P0001,R02,marketplace,pickup,3,20814.62,0.1069,0.0,0,0,delivered,sbp,promo_code,5.0
O0002230,2024-07-11,C05192,P0106,R01,app,standard,2,1737.16,0.1146,0.0,5,5,delivered,card,loyalty,5.0
O0002231,2024-06-28,C02523,P0101,R05,app,pickup,2,9114.88,0.004,0.0,0,0,delivered,card,none,5.0
O0002232,2024-01-11,C00287,P0003,R01,app,express,1,23439.0,0.072,199.0,2,2,delivered,cash_on_delivery,loyalty,5.0
O0002233,2024-01-14,C04545,P0034,R08,app,standard,3,7747.19,0.0859,99.0,4,5,delivered,card,promo_code,4.0
O0002234,2024-11-07,C05529,P0055,R10,app,standard,1,1290.63,0.041,99.0,3,4,delivered,card,none,4.0
O0002235,2024-12-26,C04734,P0114,R03,app,express,1,14515.59,0.1354,249.0,2,2,delivered,card,welcome,4.0
O0002236,2024-06-04,C01222,P0003,R03,web,pickup,3,20640.02,0.0012,0.0,0,0,delivered,card,none,4.0
O0002237,2024-09-19,C02995,P0117,R05,app,standard,1,4671.4,0.1204,0.0,3,4,delivered,card,seasonal,4.0
O0002238,2024-04-30,C05618,P0041,R03,app,standard,2,2950.64,0.2096,99.0,3,3,returned,card,promo_code,4.0
O0002239,2025-06-03,C00502,P0063,R08,marketplace,pickup,4,1008.01,0.0262,0.0,0,0,delivered,sbp,none,4.0
O0002240,2024-11-05,C06606,P0001,R06,web,standard,5,21860.32,0.0185,99.0,4,5,returned,card,none,2.0
O0002241,2025-07-16,C00324,P0015,R04,app,standard,2,18657.35,0.1209,99.0,3,5,delivered,card,loyalty,4.0
O0002242,2025-02-16,C01215,P0030,R01,marketplace,standard,3,1666.77,0.0184,99.0,5,5,delivered,sbp,none,5.0
O0002243,2024-10-26,C04316,P0118,R01,app,express,1,1108.41,0.0453,299.0,1,1,delivered,card,none,4.0
O0002244,2025-04-19,C03305,P0118,R02,marketplace,pickup,1,1001.65,0.1183,0.0,0,0,delivered,card,promo_code,5.0
O0002245,2024-01-07,C04235,P0039,R02,marketplace,standard,1,644.96,0.0491,0.0,5,5,delivered,card,none,5.0
O0002246,2025-06-11,C03166,P0107,R04,marketplace,standard,3,1724.82,0.1984,0.0,5,5,delivered,card,seasonal,4.0
O0002247,2024-10-22,C05843,P0009,R05,app,standard,2,22670.93,0.0352,0.0,3,3,delivered,card,none,4.0
O0002248,2025-01-13,C06733,P0063,R09,app,pickup,2,929.93,0.0173,0.0,0,0,delivered,card,none,5.0
