customer_id,registration_date,home_region_id,customer_type,acquisition_channel,loyalty_level
C02336,2025-06-30,R02,B2C,referral,Silver
C02337,2022-01-26,R09,B2C,paid_search,Silver
C02338,2024-10-09,R01,B2C,referral,Silver
C02339,2024-05-18,R03,B2C,referral,Bronze
C02340,2022-11-12,R10,B2C,referral,New
C02341,2025-01-17,R07,B2C,referral,New
C02342,2022-06-02,R05,B2C,referral,New
C02343,2022-12-07,R03,B2C,organic,New
C02344,2025-07-23,R09,B2C,paid_search,New
C02345,2024-10-13,R08,B2C,organic,New
C02346,2022-06-03,R04,B2C,referral,Bronze
C02347,2022-07-17,R10,B2C,social,Gold
C02348,2022-12-18,R02,B2C,social,Bronze
C02349,2022-04-07,R02,B2C,organic,Bronze
C02350,2022-09-08,R07,B2C,social,Silver
C02351,2024-02-22,R12,B2C,paid_search,Bronze
C02352,2022-01-11,R02,B2C,partner,New
C02353,2023-01-29,R02,B2C,referral,Bronze
C02354,2023-03-07,R01,B2C,paid_search,Bronze
C02355,2025-08-22,R10,B2C,referral,Bronze
C02356,2025-08-26,R02,B2C,organic,New
C02357,2025-03-03,R05,B2B,organic,Bronze
C02358,2023-04-14,R12,B2C,social,New
C02359,2023-12-23,R01,B2C,social,Bronze
C02360,2023-11-22,R05,B2C,organic,Silver
C02361,2025-03-23,R05,B2B,organic,New
C02362,2024-10-18,R09,B2C,paid_search,Bronze
C02363,2025-05-26,R03,B2C,organic,New
C02364,2024-01-25,R04,B2C,paid_search,Silver
C02365,2025-06-12,R02,B2C,paid_search,Bronze
C02366,2024-10-14,R08,B2C,partner,Silver
C02367,2024-10-08,R09,B2C,paid_search,Bronze
C02368,2024-06-24,R01,B2C,organic,Gold
C02369,2023-04-05,R03,B2C,organic,New
C02370,2024-04-13,R10,B2C,organic,Silver
C02371,2023-05-04,R01,B2C,social,Bronze
C02372,2024-06-08,R03,B2C,paid_search,Bronze
C02373,2022-12-15,R05,B2C,organic,Silver
C02374,2024-12-30,R03,B2C,partner,Gold
C02375,2024-02-22,R02,B2C,referral,Silver
C02376,2024-08-30,R04,B2C,organic,Bronze
C02377,2022-10-31,R02,B2C,organic,Bronze
C02378,2024-12-19,R05,B2C,referral,New
C02379,2025-01-03,R07,B2C,social,Silver
C02380,2022-07-19,R06,B2C,partner,Bronze
C02381,2023-04-25,R01,B2C,organic,New
C02382,2024-07-16,R10,B2C,referral,New
C02383,2025-04-10,R02,B2C,organic,Gold
C02384,2023-10-08,R08,B2C,paid_search,New
C02385,2023-02-15,R03,B2C,social,Bronze
C02386,2025-05-30,R09,B2C,social,New
C02387,2025-04-12,R02,B2C,organic,Bronze
C02388,2025-05-12,R02,B2C,organic,New
C02389,2023-02-22,R05,B2C,referral,Silver
C02390,2023-08-21,R01,B2B,organic,New
C02391,2022-11-30,R02,B2C,paid_search,New
C02392,2025-07-30,R08,B2B,organic,New
C02393,2025-04-02,R09,B2C,organic,Bronze
C02394,2022-08-26,R01,B2C,referral,Silver
C02395,2022-12-05,R10,B2C,organic,New
C02396,2024-01-26,R09,B2C,paid_search,Silver
C02397,2023-07-23,R10,B2B,social,Bronze
C02398,2023-09-22,R07,B2C,organic,New
C02399,2024-07-11,R07,B2B,social,New
C02400,2025-05-14,R05,B2C,paid_search,Bronze
C02401,2025-06-09,R07,B2C,referral,Bronze
C02402,2023-09-16,R11,B2B,referral,Bronze
C02403,2025-02-07,R01,B2C,referral,Silver
C02404,2024-08-08,R03,B2B,paid_search,New
C02405,2022-09-27,R01,B2C,referral,Bronze
C02406,2024-12-23,R11,B2C,social,Bronze
C02407,2024-05-09,R04,B2C,paid_search,Bronze
C02408,2024-09-13,R07,B2C,organic,Bronze
C02409,2025-07-15,R10,B2C,organic,Bronze
C02410,2025-07-22,R12,B2C,organic,Silver
C02411,2025-01-03,R02,B2C,organic,Silver
C02412,2023-11-24,R09,B2C,partner,New
C02413,2023-07-02,R10,B2C,partner,Bronze
C02414,2023-08-28,R01,B2C,organic,Silver
C02415,2025-07-25,R08,B2C,partner,Bronze
C02416,2022-10-08,R03,B2C,social,Silver
C02417,2023-12-20,R07,B2B,paid_search,Silver
C02418,2024-07-19,R05,B2C,partner,Bronze
C02419,2022-01-31,R02,B2C,social,New
C02420,2024-05-19,R01,B2C,social,Silver
C02421,2022-12-22,R01,B2B,organic,Bronze
C02422,2023-01-20,R01,B2C,organic,New
C02423,2024-05-01,R06,B2C,partner,New
C02424,2022-01-13,R03,B2C,organic,New
C02425,2022-08-03,R02,B2C,organic,Bronze
C02426,2023-09-15,R07,B2C,organic,New
C02427,2024-03-10,R07,B2C,paid_search,Silver
C02428,2022-05-30,R05,B2C,paid_search,Gold
C02429,2023-05-11,R11,B2C,partner,Gold
C02430,2023-02-26,R03,B2C,paid_search,New
C02431,2024-01-02,R09,B2C,referral,Bronze
C02432,2023-02-16,R01,B2C,social,Gold
C02433,2022-01-03,R08,B2C,paid_search,Silver
C02434,2023-12-27,R12,B2C,organic,Bronze
C02435,2025-03-07,R10,B2C,organic,Silver
C02436,2024-03-11,R06,B2C,referral,Bronze
C02437,2023-05-11,R06,B2C,referral,Silver
C02438,2023-10-23,R03,B2B,paid_search,Gold
C02439,2022-07-11,R07,B2C,referral,Gold
C02440,2022-11-20,R08,B2C,referral,Bronze
C02441,2023-08-23,R12,B2C,organic,New
C02442,2024-03-21,R05,B2C,social,Silver
C02443,2023-10-28,R01,B2C,referral,Silver
C02444,2025-08-11,R06,B2C,referral,Bronze
C02445,2024-05-22,R01,B2C,organic,Bronze
C02446,2022-02-01,R02,B2C,organic,Silver
C02447,2023-12-20,R03,B2C,paid_search,Bronze
C02448,2024-03-08,R08,B2C,organic,Gold
C02449,2022-03-01,R02,B2C,organic,Silver
C02450,2023-06-12,R02,B2C,social,Bronze
C02451,2025-04-08,R01,B2C,paid_search,Bronze
C02452,2023-05-04,R10,B2C,organic,Bronze
C02453,2023-09-17,R07,B2C,social,Bronze
C02454,2022-10-30,R01,B2C,organic,New
C02455,2022-04-16,R01,B2C,paid_search,Silver
C02456,2023-03-12,R05,B2C,referral,Silver
C02457,2024-11-24,R02,B2C,referral,Bronze
C02458,2025-09-07,R06,B2C,organic,Gold
C02459,2024-06-22,R04,B2C,referral,Gold
C02460,2025-02-11,R11,B2C,referral,Silver
C02461,2024-06-08,R02,B2C,social,Gold
C02462,2024-06-20,R07,B2C,partner,Bronze
C02463,2023-08-08,R01,B2C,organic,Gold
C02464,2022-03-25,R12,B2C,organic,Gold
C02465,2023-07-16,R12,B2C,referral,Silver
C02466,2025-03-30,R08,B2C,paid_search,New
C02467,2024-01-05,R04,B2C,paid_search,New
C02468,2024-11-09,R02,B2C,organic,Bronze
C02469,2022-03-11,R09,B2C,organic,Silver
C02470,2022-10-03,R08,B2C,organic,Bronze
C02471,2023-02-14,R02,B2C,organic,Silver
C02472,2023-05-07,R04,B2C,partner,Silver
C02473,2025-09-14,R04,B2C,organic,New
C02474,2023-09-25,R09,B2C,referral,New
C02475,2024-06-25,R07,B2C,organic,Silver
C02476,2024-06-01,R07,B2C,paid_search,Bronze
C02477,2023-07-28,R07,B2C,referral,Gold
C02478,2025-08-15,R02,B2B,organic,Gold
C02479,2022-11-01,R03,B2C,organic,Bronze
C02480,2022-02-17,R01,B2C,referral,Silver
C02481,2024-10-17,R09,B2C,organic,Silver
C02482,2024-06-14,R04,B2C,organic,Gold
C02483,2022-12-23,R04,B2C,partner,Bronze
C02484,2025-04-03,R02,B2C,paid_search,Gold
C02485,2022-08-11,R02,B2C,social,Bronze
C02486,2022-12-10,R06,B2C,organic,New
C02487,2022-07-31,R02,B2C,organic,Bronze
C02488,2022-09-12,R01,B2C,paid_search,Silver
C02489,2024-09-25,R08,B2B,social,Gold
C02490,2024-08-21,R03,B2C,organic,New
C02491,2024-05-30,R03,B2C,referral,Bronze
C02492,2025-03-24,R04,B2C,referral,Silver
C02493,2022-04-06,R09,B2C,paid_search,Gold
C02494,2024-04-29,R03,B2C,paid_search,Silver
C02495,2022-06-07,R08,B2C,social,New
C02496,2025-08-01,R11,B2C,social,Silver
C02497,2024-05-17,R07,B2C,organic,Silver
C02498,2024-11-06,R04,B2C,referral,Gold
C02499,2024-02-21,R08,B2C,paid_search,Silver
C02500,2023-06-10,R04,B2C,partner,New
C02501,2024-07-28,R04,B2C,partner,Gold
C02502,2025-02-18,R05,B2C,organic,Bronze
C02503,2022-09-01,R03,B2C,paid_search,Gold
C02504,2025-04-08,R01,B2B,paid_search,New
C02505,2024-09-21,R04,B2C,paid_search,Silver
C02506,2022-04-28,R01,B2C,referral,Bronze
C02507,2025-07-05,R04,B2C,organic,New
C02508,2022-09-04,R05,B2C,social,Gold
C02509,2024-04-02,R11,B2C,partner,Bronze
C02510,2022-06-27,R01,B2C,partner,New
C02511,2022-09-26,R06,B2C,organic,Gold
C02512,2024-05-30,R04,B2C,partner,Bronze
C02513,2024-07-19,R01,B2C,organic,Bronze
C02514,2024-07-29,R02,B2C,paid_search,Gold
C02515,2023-04-15,R01,B2C,organic,Bronze
C02516,2025-01-27,R02,B2C,social,New
C02517,2022-03-09,R02,B2C,organic,Silver
C02518,2025-03-15,R03,B2C,organic,Silver
C02519,2023-02-18,R05,B2C,organic,New
C02520,2024-04-29,R01,B2C,partner,Bronze
C02521,2025-05-24,R02,B2C,social,Bronze
C02522,2022-12-16,R01,B2C,social,New
C02523,2023-07-17,R05,B2C,social,Bronze
C02524,2025-02-07,R03,B2C,paid_search,Gold
C02525,2025-03-29,R05,B2C,organic,Bronze
C02526,2022-11-19,R02,B2C,organic,New
C02527,2023-04-02,R01,B2C,paid_search,Gold
C02528,2023-12-09,R11,B2C,partner,Bronze
C02529,2023-06-04,R01,B2C,organic,Gold
C02530,2022-01-08,R01,B2C,social,Gold
C02531,2025-06-19,R01,B2C,referral,Bronze
C02532,2024-05-22,R12,B2C,referral,Bronze
C02533,2023-09-25,R06,B2C,organic,New
C02534,2022-05-28,R06,B2C,partner,New
C02535,2022-04-08,R12,B2C,social,New
C02536,2023-10-18,R01,B2C,paid_search,Bronze
C02537,2024-06-07,R12,B2B,referral,Bronze
C02538,2022-12-23,R02,B2C,organic,Silver
C02539,2024-10-16,R06,B2C,referral,Bronze
C02540,2023-06-22,R04,B2C,social,Bronze
C02541,2022-01-16,R03,B2B,referral,New
C02542,2024-01-06,R11,B2C,referral,Bronze
C02543,2022-09-05,R01,B2C,social,Silver
C02544,2022-01-20,R12,B2B,organic,Silver
C02545,2022-06-28,R03,B2B,organic,Bronze
C02546,2023-01-25,R07,B2C,referral,Bronze
C02547,2023-12-06,R12,B2C,social,Bronze
C02548,2025-09-16,R01,B2C,referral,Gold
C02549,2022-10-26,R11,B2C,paid_search,Bronze
C02550,2022-03-20,R06,B2C,paid_search,Silver
C02551,2022-09-19,R07,B2C,referral,New
C02552,2023-03-14,R01,B2C,referral,Bronze
C02553,2022-10-08,R05,B2C,paid_search,Bronze
C02554,2023-03-17,R07,B2C,organic,New
C02555,2025-08-19,R04,B2C,referral,Silver
C02556,2023-06-04,R01,B2C,referral,Bronze
C02557,2024-05-18,R02,B2C,paid_search,New
C02558,2024-07-26,R10,B2C,paid_search,Gold
C02559,2022-06-28,R01,B2C,organic,New
C02560,2022-12-06,R07,B2C,paid_search,Gold
C02561,2023-07-24,R12,B2B,organic,Bronze
C02562,2023-09-23,R01,B2C,organic,New
C02563,2022-01-19,R02,B2C,referral,New
C02564,2024-06-01,R07,B2C,paid_search,Silver
C02565,2023-02-16,R01,B2C,referral,Silver
C02566,2023-03-18,R06,B2C,paid_search,Silver
C02567,2024-04-05,R07,B2C,organic,Bronze
C02568,2025-07-22,R06,B2C,paid_search,New
C02569,2025-03-30,R03,B2C,organic,Silver
C02570,2025-09-03,R07,B2C,social,Gold
C02571,2023-07-21,R06,B2C,partner,Bronze
C02572,2022-06-13,R02,B2C,referral,Silver
C02573,2022-10-23,R06,B2C,referral,Silver
C02574,2023-04-16,R10,B2C,referral,Bronze
C02575,2023-02-16,R07,B2C,referral,Silver
C02576,2022-10-12,R04,B2C,paid_search,New
C02577,2022-07-26,R03,B2C,social,New
C02578,2022-09-13,R01,B2C,paid_search,Silver
C02579,2024-06-20,R02,B2C,organic,Gold
C02580,2023-11-04,R01,B2C,social,Bronze
C02581,2022-02-21,R12,B2C,social,New
C02582,2024-02-11,R02,B2C,organic,New
C02583,2025-02-27,R09,B2C,partner,Bronze
C02584,2023-08-06,R02,B2C,organic,Silver
C02585,2023-03-13,R02,B2C,social,New
C02586,2023-01-09,R04,B2C,partner,New
C02587,2023-06-04,R03,B2C,organic,Silver
C02588,2023-01-17,R09,B2C,partner,New
C02589,2025-06-19,R12,B2C,referral,Bronze
C02590,2025-09-20,R10,B2C,social,Silver
C02591,2023-04-15,R01,B2C,partner,New
C02592,2025-06-18,R08,B2C,social,Bronze
C02593,2025-03-14,R01,B2C,paid_search,New
C02594,2022-04-14,R11,B2B,social,Bronze
C02595,2023-11-03,R05,B2C,paid_search,Gold
C02596,2024-06-17,R03,B2C,paid_search,Silver
C02597,2023-08-01,R01,B2C,organic,New
C02598,2023-09-18,R01,B2C,paid_search,New
C02599,2023-11-08,R02,B2C,referral,Bronze
C02600,2024-07-31,R11,B2C,partner,Gold
C02601,2023-02-07,R09,B2C,partner,Silver
C02602,2024-03-28,R12,B2C,organic,Silver
C02603,2022-11-30,R01,B2C,paid_search,New
C02604,2025-05-02,R06,B2B,paid_search,Gold
C02605,2022-04-26,R02,B2C,organic,Silver
C02606,2022-04-02,R05,B2C,social,New
C02607,2022-02-21,R03,B2C,paid_search,Bronze
C02608,2023-04-24,R02,B2C,partner,Bronze
C02609,2024-04-09,R06,B2C,organic,Silver
C02610,2025-09-11,R02,B2C,referral,Bronze
C02611,2023-09-15,R04,B2C,referral,New
C02612,2022-09-07,R07,B2C,social,Silver
C02613,2023-05-20,R01,B2C,organic,Silver
C02614,2022-06-24,R11,B2C,organic,Bronze
C02615,2023-10-09,R05,B2C,partner,Bronze
C02616,2024-09-24,R09,B2C,organic,New
C02617,2022-02-18,R07,B2C,organic,Bronze
C02618,2024-11-30,R08,B2C,partner,Silver
C02619,2022-11-09,R08,B2C,referral,Silver
C02620,2024-07-09,R10,B2C,social,Gold
C02621,2025-01-21,R06,B2C,organic,Silver
C02622,2024-11-28,R02,B2C,paid_search,Silver
C02623,2024-07-06,R01,B2C,referral,Bronze
C02624,2024-08-07,R06,B2C,paid_search,New
C02625,2022-09-14,R01,B2C,organic,Gold
C02626,2022-07-05,R02,B2C,organic,Silver
C02627,2023-06-06,R01,B2C,social,Gold
C02628,2024-04-12,R05,B2C,organic,Silver
C02629,2024-04-26,R02,B2C,referral,Bronze
C02630,2024-11-29,R06,B2C,organic,New
C02631,2023-02-27,R09,B2C,organic,Bronze
C02632,2025-03-30,R09,B2C,partner,Silver
C02633,2023-09-07,R03,B2C,partner,Gold
C02634,2022-12-04,R05,B2C,social,Silver
C02635,2024-10-03,R06,B2C,partner,Bronze
C02636,2022-06-24,R04,B2C,organic,Bronze
C02637,2023-07-09,R07,B2C,paid_search,New
C02638,2024-12-05,R02,B2C,organic,Bronze
C02639,2024-11-21,R12,B2C,paid_search,Gold
C02640,2022-12-18,R01,B2C,referral,Silver
C02641,2022-08-17,R09,B2C,referral,Bronze
C02642,2022-02-13,R06,B2C,organic,Gold
C02643,2022-05-03,R02,B2C,paid_search,New
C02644,2025-02-03,R08,B2C,partner,Gold
C02645,2024-12-08,R01,B2C,social,Silver
C02646,2023-11-24,R08,B2C,organic,New
C02647,2024-02-20,R06,B2C,paid_search,Silver
C02648,2023-03-24,R01,B2C,paid_search,New
C02649,2022-09-20,R01,B2C,paid_search,Silver
C02650,2022-01-16,R08,B2C,paid_search,Bronze
C02651,2024-07-08,R02,B2C,paid_search,New
C02652,2022-02-18,R10,B2C,paid_search,Silver
C02653,2022-05-24,R08,B2C,paid_search,Bronze
C02654,2024-12-21,R07,B2C,organic,New
C02655,2024-03-08,R02,B2C,organic,Silver
C02656,2023-11-02,R07,B2B,paid_search,Bronze
C02657,2022-10-26,R11,B2C,referral,Silver
C02658,2022-07-24,R01,B2C,referral,Silver
C02659,2023-10-01,R03,B2C,organic,New
C02660,2023-05-06,R02,B2C,paid_search,Gold
C02661,2024-01-02,R03,B2B,social,Bronze
C02662,2022-08-15,R08,B2C,paid_search,New
C02663,2022-11-13,R04,B2C,social,Bronze
C02664,2022-06-04,R06,B2C,partner,Silver
C02665,2023-08-05,R03,B2C,organic,New
C02666,2023-01-14,R01,B2C,paid_search,Bronze
C02667,2022-11-02,R02,B2C,paid_search,Bronze
C02668,2024-01-23,R10,B2B,paid_search,Silver
C02669,2023-11-12,R06,B2C,organic,Bronze
C02670,2022-10-15,R03,B2C,social,Bronze
C02671,2024-08-14,R09,B2C,organic,New
C02672,2023-04-16,R01,B2B,social,Bronze
C02673,2023-04-13,R02,B2C,social,Silver
C02674,2023-10-17,R02,B2C,paid_search,Bronze
C02675,2022-07-10,R12,B2C,partner,Bronze
C02676,2023-07-30,R07,B2C,referral,Bronze
C02677,2024-03-08,R06,B2C,paid_search,Silver
C02678,2022-06-26,R01,B2C,partner,Bronze
C02679,2024-02-13,R02,B2C,referral,Bronze
C02680,2022-02-23,R06,B2C,organic,Silver
C02681,2024-04-06,R03,B2C,social,Silver
C02682,2022-02-18,R11,B2C,social,New
C02683,2022-08-28,R08,B2C,social,Bronze
C02684,2023-04-25,R04,B2C,partner,New
C02685,2024-04-21,R08,B2C,paid_search,Silver
C02686,2024-09-11,R12,B2C,organic,Bronze
C02687,2022-06-29,R04,B2B,paid_search,Bronze
C02688,2023-06-15,R07,B2C,referral,Bronze
C02689,2024-12-13,R11,B2C,paid_search,Bronze
C02690,2022-05-04,R02,B2C,organic,Silver
C02691,2024-09-06,R10,B2C,organic,Bronze
C02692,2023-06-13,R01,B2B,social,Bronze
C02693,2022-01-06,R07,B2C,organic,Silver
C02694,2024-08-08,R09,B2C,paid_search,Silver
C02695,2022-02-06,R06,B2C,organic,Gold
C02696,2023-05-22,R05,B2C,paid_search,Silver
C02697,2022-09-25,R06,B2C,organic,Bronze
C02698,2024-03-10,R01,B2C,organic,New
C02699,2022-03-18,R02,B2C,social,Gold
C02700,2022-05-05,R02,B2B,organic,Silver
C02701,2023-12-29,R06,B2C,organic,New
C02702,2025-09-22,R04,B2C,social,Bronze
C02703,2022-02-24,R02,B2C,organic,Bronze
C02704,2023-09-23,R10,B2C,organic,New
C02705,2025-01-03,R03,B2C,paid_search,Silver
C02706,2023-02-03,R04,B2C,paid_search,Silver
C02707,2023-11-06,R04,B2C,paid_search,New
C02708,2025-02-22,R02,B2C,partner,Gold
C02709,2024-09-23,R08,B2C,paid_search,Gold
C02710,2023-02-06,R04,B2C,paid_search,Bronze
C02711,2024-10-24,R01,B2C,partner,Bronze
C02712,2024-07-14,R12,B2C,paid_search,Gold
C02713,2023-11-25,R09,B2C,referral,Bronze
C02714,2023-08-27,R08,B2C,paid_search,Gold
C02715,2025-06-20,R10,B2C,social,New
C02716,2025-09-17,R11,B2C,partner,Silver
C02717,2024-07-13,R03,B2C,organic,Silver
C02718,2023-05-07,R06,B2C,referral,Bronze
C02719,2022-05-31,R06,B2C,paid_search,Silver
C02720,2022-06-22,R02,B2C,social,New
C02721,2025-07-26,R02,B2C,paid_search,New
C02722,2023-05-13,R01,B2B,organic,Bronze
C02723,2022-06-01,R07,B2C,organic,New
C02724,2022-11-02,R08,B2C,partner,New
C02725,2022-01-29,R08,B2C,social,Bronze
C02726,2023-12-28,R03,B2C,referral,New
C02727,2024-03-20,R02,B2C,organic,New
C02728,2023-06-03,R04,B2C,organic,New
C02729,2024-10-15,R05,B2C,paid_search,Silver
C02730,2023-10-20,R11,B2C,organic,New
C02731,2025-08-07,R10,B2C,paid_search,Silver
C02732,2024-11-10,R11,B2B,partner,New
C02733,2022-04-14,R10,B2C,referral,New
C02734,2023-01-11,R12,B2C,paid_search,Bronze
C02735,2024-10-29,R04,B2C,paid_search,Bronze
C02736,2024-01-06,R01,B2C,social,Bronze
C02737,2024-10-28,R01,B2C,social,Silver
C02738,2023-04-04,R03,B2B,social,Bronze
C02739,2022-02-22,R02,B2C,paid_search,New
C02740,2024-12-10,R02,B2C,organic,Silver
C02741,2024-12-10,R12,B2C,organic,New
C02742,2024-05-25,R02,B2C,partner,Silver
C02743,2023-07-08,R12,B2C,social,Silver
C02744,2022-01-12,R08,B2C,partner,Bronze
C02745,2024-09-23,R07,B2C,paid_search,Bronze
C02746,2024-06-22,R07,B2C,paid_search,Bronze
C02747,2024-07-03,R03,B2B,paid_search,Silver
C02748,2022-08-21,R07,B2C,referral,Gold
C02749,2024-09-28,R02,B2C,organic,Bronze
C02750,2024-09-18,R11,B2C,social,Gold
C02751,2025-03-19,R03,B2C,organic,New
C02752,2024-02-16,R02,B2C,organic,New
C02753,2024-09-28,R08,B2C,organic,Bronze
C02754,2023-07-04,R07,B2C,paid_search,Gold
C02755,2024-08-11,R04,B2C,referral,Bronze
C02756,2024-08-08,R06,B2C,partner,Silver
C02757,2024-12-03,R01,B2C,social,Bronze
C02758,2025-03-18,R07,B2C,paid_search,Silver
C02759,2022-01-05,R02,B2C,referral,Silver
C02760,2024-12-02,R02,B2C,organic,Silver
C02761,2024-12-20,R02,B2C,referral,Silver
C02762,2024-01-17,R03,B2C,social,Bronze
C02763,2023-12-13,R03,B2C,paid_search,Gold
C02764,2024-09-16,R04,B2C,organic,Bronze
C02765,2023-09-16,R02,B2C,organic,Bronze
C02766,2023-07-21,R02,B2C,paid_search,Gold
C02767,2025-01-04,R05,B2C,partner,Silver
C02768,2024-12-16,R01,B2C,social,Bronze
C02769,2022-10-11,R07,B2C,paid_search,Silver
C02770,2025-02-08,R11,B2C,paid_search,Bronze
C02771,2023-03-23,R04,B2B,referral,Bronze
C02772,2022-07-07,R11,B2C,paid_search,New
C02773,2025-04-17,R01,B2C,organic,Silver
C02774,2022-11-22,R01,B2C,social,Silver
C02775,2022-10-05,R08,B2C,paid_search,Silver
C02776,2023-01-05,R08,B2C,paid_search,Bronze
C02777,2023-11-04,R10,B2B,paid_search,Gold
C02778,2022-08-16,R01,B2C,organic,Bronze
C02779,2022-08-07,R08,B2C,partner,Bronze
C02780,2023-06-22,R03,B2C,referral,Gold
C02781,2022-10-26,R03,B2C,partner,Silver
C02782,2022-09-22,R02,B2C,partner,Gold
C02783,2025-06-02,R12,B2C,paid_search,Silver
C02784,2024-03-26,R01,B2C,paid_search,New
C02785,2022-01-19,R09,B2C,social,Bronze
C02786,2022-05-20,R07,B2C,organic,Silver
C02787,2025-01-19,R08,B2C,partner,Bronze
C02788,2023-01-05,R08,B2C,organic,Silver
C02789,2022-07-28,R10,B2C,paid_search,New
C02790,2024-06-30,R02,B2B,social,Bronze
C02791,2025-02-21,R01,B2C,partner,Silver
C02792,2023-06-30,R06,B2C,social,Gold
C02793,2024-10-13,R03,B2C,social,Bronze
C02794,2023-07-31,R01,B2C,organic,New
C02795,2022-05-29,R02,B2C,social,New
C02796,2024-12-28,R03,B2C,social,New
C02797,2025-06-12,R01,B2C,paid_search,Silver
C02798,2025-09-09,R01,B2C,referral,Bronze
C02799,2022-05-17,R11,B2C,organic,Bronze
C02800,2024-02-13,R03,B2C,paid_search,Silver
C02801,2024-05-03,R12,B2C,partner,Silver
C02802,2022-04-19,R12,B2C,paid_search,Bronze
C02803,2025-07-26,R01,B2C,social,Gold
C02804,2022-05-21,R08,B2C,paid_search,Bronze
C02805,2023-01-03,R06,B2C,partner,Bronze
C02806,2025-08-18,R07,B2C,organic,Gold
C02807,2024-02-01,R01,B2C,organic,New
C02808,2024-07-18,R02,B2C,referral,Gold
C02809,2023-11-07,R01,B2C,social,Silver
C02810,2024-10-27,R06,B2C,paid_search,Gold
C02811,2022-04-22,R12,B2C,paid_search,New
C02812,2024-07-14,R07,B2C,paid_search,Bronze
C02813,2022-04-02,R08,B2C,partner,Gold
C02814,2022-09-03,R12,B2C,social,Silver
C02815,2023-11-25,R07,B2C,partner,Gold
C02816,2023-09-06,R01,B2C,partner,Bronze
C02817,2022-07-28,R10,B2C,paid_search,Silver
C02818,2024-12-28,R03,B2C,social,Bronze
C02819,2023-02-18,R01,B2C,social,Bronze
C02820,2025-04-01,R05,B2C,referral,Bronze
C02821,2022-01-21,R11,B2C,social,Silver
C02822,2022-11-21,R02,B2C,organic,Bronze
C02823,2023-02-11,R05,B2B,partner,New
C02824,2024-03-26,R02,B2C,social,Silver
C02825,2023-07-04,R01,B2C,referral,Gold
C02826,2022-08-04,R01,B2C,paid_search,Bronze
C02827,2024-02-21,R08,B2B,paid_search,Silver
C02828,2025-08-04,R10,B2C,social,Gold
C02829,2022-07-02,R01,B2C,referral,Bronze
C02830,2022-12-12,R02,B2C,organic,Silver
C02831,2023-10-18,R02,B2C,paid_search,Gold
C02832,2024-09-21,R01,B2C,referral,Silver
C02833,2022-07-07,R05,B2C,partner,New
C02834,2022-11-13,R07,B2C,organic,Silver
C02835,2022-11-18,R07,B2C,organic,Silver
C02836,2024-04-23,R03,B2C,paid_search,Silver
C02837,2022-04-23,R05,B2C,organic,New
C02838,2024-06-21,R01,B2C,organic,New
C02839,2023-08-06,R01,B2C,paid_search,Silver
C02840,2023-03-26,R11,B2B,social,Bronze
C02841,2025-03-26,R08,B2C,paid_search,Gold
C02842,2025-01-25,R11,B2C,paid_search,Bronze
C02843,2025-01-04,R11,B2C,partner,Silver
C02844,2025-04-27,R07,B2C,paid_search,New
C02845,2022-11-17,R11,B2C,referral,Silver
C02846,2025-03-16,R04,B2C,organic,Silver
C02847,2022-08-29,R01,B2C,referral,Bronze
C02848,2023-03-29,R01,B2C,referral,Bronze
C02849,2024-01-31,R01,B2C,organic,Gold
C02850,2024-10-16,R01,B2C,social,Silver
C02851,2024-03-01,R03,B2C,social,Silver
C02852,2024-02-05,R07,B2C,paid_search,Bronze
C02853,2023-05-31,R09,B2B,referral,Gold
C02854,2024-03-22,R06,B2C,organic,Silver
C02855,2023-10-13,R01,B2C,paid_search,Bronze
C02856,2023-10-16,R08,B2C,partner,Bronze
C02857,2024-03-12,R03,B2C,organic,New
C02858,2024-04-01,R01,B2C,organic,Silver
C02859,2023-03-28,R02,B2C,organic,Silver
C02860,2022-07-05,R03,B2C,partner,Bronze
C02861,2023-02-15,R02,B2C,organic,Bronze
C02862,2023-07-14,R09,B2C,organic,Bronze
C02863,2022-08-09,R08,B2C,social,New
C02864,2022-09-01,R07,B2C,social,Gold
C02865,2025-07-25,R01,B2C,paid_search,Silver
C02866,2023-01-19,R09,B2C,partner,Bronze
C02867,2024-10-08,R07,B2C,organic,New
C02868,2022-06-24,R02,B2C,social,New
C02869,2025-08-24,R07,B2C,social,Silver
C02870,2022-10-18,R05,B2C,paid_search,New
C02871,2023-06-24,R04,B2B,referral,Bronze
C02872,2024-12-06,R01,B2C,paid_search,Gold
C02873,2022-10-03,R05,B2C,organic,Silver
C02874,2024-01-23,R01,B2C,organic,Silver
C02875,2024-12-11,R02,B2C,organic,New
C02876,2022-02-02,R01,B2C,referral,Bronze
C02877,2022-02-04,R12,B2C,organic,Gold
C02878,2024-12-15,R02,B2C,referral,Silver
C02879,2022-12-26,R03,B2C,organic,Silver
