line_id,order_id,order_datetime,customer_id,loyalty_member,customer_age_group,store_id,store_name,admin_district,district,latitude,longitude,sales_channel,product_id,product_name,product_category,size,quantity,unit_price_rub,discount_pct,promo_code,payment_method,gross_revenue_rub,discount_amount_rub,net_revenue_rub,unit_cost_rub,total_cost_rub,gross_profit_rub,customer_rating
L0001423,O000906,2025-07-02 08:05:19,C00764,Да,25–34,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,Наличные,240.0,0.0,240.0,73.0,73.0,167.0,
L0000157,O000098,2025-05-10 10:27:59,,Нет,,S018,КофеТочка Даниловская,ЮАО,Даниловский,55.7102,37.6234,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,Банковская карта,240.0,0.0,240.0,73.0,73.0,167.0,
L0000118,O000073,2025-11-06 15:19:50,,Нет,,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Доставка,P010,Какао,Чай и другие напитки,S,1,280.0,0,,Банковская карта,280.0,0.0,280.0,105.0,105.0,175.0,
L0001150,O000733,2025-07-06 19:49:14,C00654,Да,25–34,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Мобильное приложение,P010,Какао,Чай и другие напитки,M,1,320.0,15,LOYAL10,СБП,320.0,48.0,272.0,120.0,120.0,152.0,
L0009068,O005645,2025-04-28 16:48:44,C01853,Да,18–24,S008,КофеТочка Хорошёво,САО,Хорошёвский,55.7764,37.5014,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,Наличные,240.0,0.0,240.0,73.0,73.0,167.0,
L0003793,O002366,2025-02-06 08:17:35,,Нет,,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Мобильное приложение,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0001123,O000714,2025-03-29 08:41:52,C00953,Да,25–34,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Доставка,P012,Круассан с сыром,Выпечка,Не применимо,1,250.0,0,,Банковская карта,250.0,0.0,250.0,118.0,118.0,132.0,
L0000746,O000468,2025-01-02 11:50:45,,Нет,,S017,КофеТочка Кузьминки,ЮВАО,Кузьминки,55.7056,37.7656,Касса,P003,Капучино,Кофейные напитки,S,1,260.0,0,,Наличные,260.0,0.0,260.0,92.0,92.0,168.0,
L0000597,O000376,2025-08-27 07:13:01,C02465,Да,25–34,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,4.0
L0001003,O000636,2025-10-14 20:22:01,C01395,Да,25–34,S011,КофеТочка Бутырская,СВАО,Бутырский,55.8084,37.5811,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0006585,O004117,2025-04-30 17:54:58,C02385,Да,18–24,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0002006,O001269,2025-02-17 18:52:24,,Нет,,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Доставка,P002,Американо,Кофейные напитки,S,1,200.0,10,WELCOME5,Банковская карта,200.0,20.0,180.0,58.0,58.0,122.0,
L0000702,O000439,2025-05-10 07:04:19,,Нет,,S017,КофеТочка Кузьминки,ЮВАО,Кузьминки,55.7056,37.7656,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0009057,O005639,2025-10-04 13:53:59,,Нет,,S022,КофеТочка Академическая,ЮЗАО,Академический,55.6875,37.5724,Доставка,P014,Маффин шоколадный,Выпечка,Не применимо,1,200.0,0,,Банковская карта,200.0,0.0,200.0,92.0,92.0,108.0,5.0
L0005825,O003636,2025-08-12 08:48:49,,Нет,,S009,КофеТочка Останкино,СВАО,Останкинский,55.8211,37.6208,Касса,P004,Латте,Кофейные напитки,L,2,365.0,5,LOYAL10,Банковская карта,730.0,36.5,693.5,132.0,264.0,429.5,
L0004321,O002690,2025-05-30 12:37:43,C01687,Да,35–44,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,5.0
L0000644,O000405,2025-12-18 10:42:18,,Нет,,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Касса,P015,Чизкейк,Десерты,Не применимо,1,330.0,0,,Банковская карта,330.0,0.0,330.0,164.0,164.0,166.0,4.0
L0004940,O003086,2025-11-01 07:13:29,C01456,Да,25–34,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Касса,P002,Американо,Кофейные напитки,L,1,265.0,0,,СБП,265.0,0.0,265.0,86.0,86.0,179.0,
L0004217,O002621,2025-05-01 12:28:56,,Нет,,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Доставка,P002,Американо,Кофейные напитки,S,1,200.0,0,,Банковская карта,200.0,0.0,200.0,58.0,58.0,142.0,
L0007468,O004651,2025-02-19 11:42:41,,Нет,,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Мобильное приложение,P007,Фильтр-кофе,Кофейные напитки,M,1,270.0,10,WELCOME5,СБП,270.0,27.0,243.0,85.0,85.0,158.0,
L0006309,O003944,2025-08-08 10:23:40,,Нет,,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Касса,P001,Эспрессо,Кофейные напитки,S,1,160.0,0,,СБП,160.0,0.0,160.0,48.0,48.0,112.0,
L0000639,O000402,2025-03-24 17:58:25,C01479,Да,25–34,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Доставка,P004,Латте,Кофейные напитки,M,1,330.0,0,,СБП,330.0,0.0,330.0,119.0,119.0,211.0,
L0000494,O000313,2025-07-15 16:07:56,C02465,Да,35–44,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Мобильное приложение,P005,Флэт уайт,Кофейные напитки,S,1,290.0,0,,СБП,290.0,0.0,290.0,108.0,108.0,182.0,5.0
L0006884,O004294,2025-03-08 10:41:51,C02016,Да,45–54,S027,КофеТочка Щукино,СЗАО,Щукино,55.8071,37.4648,Касса,P003,Капучино,Кофейные напитки,L,1,335.0,0,,Банковская карта,335.0,0.0,335.0,120.0,120.0,215.0,
L0008867,O005525,2025-02-04 14:15:55,C01068,Да,35–44,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Касса,P006,Раф,Кофейные напитки,M,1,380.0,0,,СБП,380.0,0.0,380.0,147.0,147.0,233.0,
L0008274,O005163,2025-06-03 11:07:02,C00054,Да,25–34,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Касса,P010,Какао,Чай и другие напитки,L,1,355.0,0,,Банковская карта,355.0,0.0,355.0,133.0,133.0,222.0,
L0001433,O000912,2025-08-09 11:45:25,C00775,Да,55+,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Мобильное приложение,P014,Маффин шоколадный,Выпечка,Не применимо,1,210.0,0,,Банковская карта,210.0,0.0,210.0,92.0,92.0,118.0,
L0008791,O005478,2025-10-15 17:46:30,,Нет,,S028,КофеТочка Строгино,СЗАО,Строгино,55.8037,37.4026,Касса,P016,Морковный торт,Десерты,Не применимо,2,300.0,0,,СБП,600.0,0.0,600.0,148.0,296.0,304.0,
L0001000,O000634,2025-07-29 13:12:57,,Нет,,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0003121,O001945,2025-05-07 14:58:16,C01638,Да,25–34,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P010,Какао,Чай и другие напитки,M,1,320.0,0,,Банковская карта,320.0,0.0,320.0,120.0,120.0,200.0,
L0008378,O005227,2025-12-25 22:06:06,,Нет,,S005,КофеТочка Пресня,ЦАО,Пресненский,55.7608,37.5574,Касса,P002,Американо,Кофейные напитки,M,1,240.0,0,,Банковская карта,240.0,0.0,240.0,73.0,73.0,167.0,
L0008997,O005603,2025-01-31 13:48:53,C02277,Да,55+,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Доставка,P005,Флэт уайт,Кофейные напитки,S,1,300.0,0,,Банковская карта,300.0,0.0,300.0,108.0,108.0,192.0,
L0004307,O002680,2025-03-04 18:36:22,C02105,Да,55+,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Мобильное приложение,P011,Круассан классический,Выпечка,Не применимо,1,190.0,0,,Банковская карта,190.0,0.0,190.0,86.0,86.0,104.0,
L0002295,O001439,2025-08-12 16:49:04,C02533,Да,25–34,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Касса,P004,Латте,Кофейные напитки,M,1,330.0,0,,СБП,330.0,0.0,330.0,119.0,119.0,211.0,5.0
L0007769,O004841,2025-03-07 18:56:10,C01367,Да,25–34,S030,КофеТочка Зеленоград,ЗелАО,Матушкино,55.9964,37.1904,Касса,P005,Флэт уайт,Кофейные напитки,M,1,340.0,0,,Банковская карта,340.0,0.0,340.0,123.0,123.0,217.0,5.0
L0000755,O000472,2025-01-04 14:51:58,,Нет,,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0000693,O000435,2025-06-06 18:25:43,C00065,Да,25–34,S010,КофеТочка Марьина Роща,СВАО,Марьина Роща,55.795,37.6165,Касса,P010,Какао,Чай и другие напитки,L,1,355.0,0,,Наличные,355.0,0.0,355.0,133.0,133.0,222.0,
L0007138,O004448,2025-06-11 18:59:51,C02007,Да,35–44,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Касса,P013,Булочка с корицей,Выпечка,Не применимо,1,210.0,0,,Банковская карта,210.0,0.0,210.0,96.0,96.0,114.0,
L0000728,O000457,2025-05-22 10:27:50,,Нет,,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Касса,P003,Капучино,Кофейные напитки,L,1,335.0,0,,Банковская карта,335.0,0.0,335.0,120.0,120.0,215.0,
L0009379,O005846,2025-12-14 08:16:03,,Нет,,S002,КофеТочка Тверская,ЦАО,Тверской,55.7653,37.6059,Касса,P011,Круассан классический,Выпечка,Не применимо,1,200.0,0,,Банковская карта,200.0,0.0,200.0,86.0,86.0,114.0,
L0003018,O001881,2025-07-04 14:55:54,C02323,Да,25–34,S019,КофеТочка Нагатино,ЮАО,Нагатино-Садовники,55.6788,37.6537,Доставка,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,СБП,390.0,0.0,390.0,205.0,205.0,185.0,
L0008548,O005326,2025-03-12 09:44:38,C00654,Да,25–34,S001,КофеТочка Арбат,ЦАО,Арбат,55.7522,37.5902,Касса,P005,Флэт уайт,Кофейные напитки,M,1,340.0,0,,Банковская карта,340.0,0.0,340.0,123.0,123.0,217.0,
L0004398,O002737,2025-06-13 10:23:27,,Нет,,S026,КофеТочка Кунцево,ЗАО,Кунцево,55.7301,37.4457,Касса,P001,Эспрессо,Кофейные напитки,M,1,200.0,0,,Банковская карта,200.0,0.0,200.0,63.0,63.0,137.0,
L0001639,O001032,2025-04-12 09:16:44,,Нет,,S003,КофеТочка Хамовники,ЦАО,Хамовники,55.7339,37.5747,Мобильное приложение,P006,Раф,Кофейные напитки,M,2,380.0,0,,Банковская карта,760.0,0.0,760.0,147.0,294.0,466.0,4.0
L0002204,O001384,2025-03-19 15:14:18,,Нет,,S025,КофеТочка Раменки,ЗАО,Раменки,55.705,37.51,Мобильное приложение,P004,Латте,кофейные напитки,L,1,365.0,0,,СБП,365.0,0.0,365.0,132.0,132.0,233.0,
L0000298,O000188,2025-11-09 11:55:28,,Нет,,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Доставка,P005,Флэт уайт,Кофейные напитки,L,1,375.0,0,,Банковская карта,375.0,0.0,375.0,136.0,136.0,239.0,
L0005806,O003624,2025-04-10 04:25:44,,Нет,,S007,КофеТочка Беговая,САО,Беговой,55.7818,37.5597,Касса,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,
L0005788,O003610,2025-12-04 16:10:09,,Нет,,S004,КофеТочка Басманная,ЦАО,Басманный,55.7667,37.6749,Мобильное приложение,P006,Раф,Кофейные напитки,L,1,415.0,15,DELIVERY20,Банковская карта,415.0,62.25,352.75,160.0,160.0,192.75,
L0002066,O001301,2025-08-29 12:02:56,,Нет,,S024,КофеТочка Дорогомилово,ЗАО,Дорогомилово,55.7436,37.5657,Касса,P017,Брауни,Десерты,Не применимо,2,250.0,0,,Банковская карта,500.0,0.0,500.0,118.0,236.0,264.0,
L0007627,O004753,2025-07-19 13:19:28,C02130,Да,35–44,S017,КофеТочка Кузьминки,ЮВАО,Кузьминки,55.7056,37.7656,Мобильное приложение,P018,Сэндвич с индейкой,Сэндвичи,Не применимо,1,390.0,0,,Банковская карта,390.0,0.0,390.0,205.0,205.0,185.0,5.0
L0004636,O002891,2025-01-17 13:20:38,,Нет,,S029,КофеТочка Митино,СЗАО,Митино,55.8452,37.3618,Мобильное приложение,P019,Сэндвич овощной,Сэндвичи,Не применимо,1,360.0,0,,СБП,360.0,0.0,360.0,184.0,184.0,176.0,5.0
L0002002,O001268,2025-03-12 08:05:10,C01869,Да,45–54,S014,КофеТочка Перово,ВАО,Перово,55.7513,37.785,Мобильное приложение,P003,Капучино,Кофейные напитки,M,1,300.0,0,,Банковская карта,300.0,0.0,300.0,107.0,107.0,193.0,4.0
L0009658,O006023,2025-12-25 09:58:31,C01413,Да,35–44,S015,КофеТочка Лефортово,ЮВАО,Лефортово,55.7556,37.7047,Мобильное приложение,P004,Латте,Кофейные напитки,M,1,330.0,0,,Банковская карта,330.0,0.0,330.0,119.0,119.0,211.0,
L0001204,O000767,2025-10-28 10:59:28,C01649,Да,35–44,S021,КофеТочка Гагаринская,ЮЗАО,Гагаринский,55.7046,37.5503,Мобильное приложение,P006,Раф,Кофейные напитки,L,1,415.0,0,,СБП,415.0,0.0,415.0,160.0,160.0,255.0,
