client_id,client_segment,loyalty_level,registration_date
CL-04188,new,silver,2024-06-24
CL-04189,new,none,2025-02-05
CL-04190,regular,silver,2026-01-26
CL-04191,new,silver,2024-12-08
CL-04192,regular,none,2024-04-13
CL-04193,regular,none,2025-09-16
CL-04194,vip,none,2024-08-26
CL-04195,new,none,2024-11-18
CL-04196,regular,gold,2025-10-07
CL-04197,new,silver,2024-03-25
CL-04198,sleeping,none,2024-04-10
CL-04199,new,none,2024-06-02
CL-04200,new,gold,2024-10-12
CL-04201,new,gold,2025-10-13
CL-04202,vip,gold,2025-04-26
CL-04203,new,none,2025-08-12
CL-04204,regular,silver,2024-09-13
CL-04205,regular,none,2024-11-09
CL-04206,regular,gold,2024-11-06
CL-04207,new,silver,2024-03-27
CL-04208,new,silver,2025-02-22
CL-04209,regular,none,2024-09-09
CL-04210,new,gold,2025-12-25
CL-04211,regular,none,2025-06-09
CL-04212,regular,gold,2025-10-23
CL-04213,regular,none,2024-05-28
CL-04214,new,gold,2024-03-26
CL-04215,regular,none,2024-11-27
CL-04216,new,silver,2025-03-08
CL-04217,regular,gold,2025-03-01
CL-04218,new,none,2025-05-11
CL-04219,sleeping,none,2025-09-24
CL-04220,regular,none,2024-09-04
CL-04221,new,none,2024-08-09
CL-04222,new,silver,2024-07-19
CL-04223,new,none,2024-10-02
CL-04224,new,none,2025-03-30
CL-04225,new,none,2025-09-02
CL-04226,vip,none,2024-11-11
CL-04227,regular,none,2024-11-13
CL-04228,new,silver,2025-11-18
CL-04229,regular,none,2024-09-17
CL-04230,new,gold,2024-05-04
CL-04231,sleeping,gold,2024-09-19
CL-04232,new,silver,2024-02-01
CL-04233,regular,gold,2024-10-05
CL-04234,regular,silver,2025-11-14
CL-04235,new,silver,2025-09-07
CL-04236,new,none,2025-11-12
CL-04237,regular,silver,2024-08-16
CL-04238,vip,none,2024-11-12
CL-04239,regular,silver,2025-10-06
CL-04240,regular,none,2025-07-26
CL-04241,regular,silver,2024-05-20
CL-04242,vip,silver,2025-10-04
CL-04243,regular,none,2024-03-19
CL-04244,regular,none,2024-07-12
CL-04245,regular,gold,2025-02-08
CL-04246,new,none,2025-05-12
CL-04247,vip,none,2025-08-29
CL-04248,new,none,2025-07-14
CL-04249,new,platinum,2024-08-04
CL-04250,vip,silver,2024-09-28
CL-04251,new,silver,2025-07-02
CL-04252,new,gold,2025-12-19
CL-04253,new,silver,2025-10-21
CL-04254,regular,gold,2026-01-05
CL-04255,vip,silver,2025-05-28
CL-04256,new,gold,2025-01-04
CL-04257,new,silver,2025-08-05
CL-04258,regular,none,2024-02-27
CL-04259,sleeping,none,2025-12-12
CL-04260,new,none,2025-11-29
CL-04261,sleeping,silver,2025-01-18
CL-04262,sleeping,platinum,2025-02-01
CL-04263,new,gold,2025-02-06
CL-04264,vip,gold,2024-04-15
CL-04265,regular,silver,2024-06-05
CL-04266,regular,gold,2025-07-10
CL-04267,regular,silver,2024-01-25
CL-04268,vip,none,2025-06-06
CL-04269,regular,silver,2024-08-19
CL-04270,regular,silver,2024-04-16
CL-04271,sleeping,none,2025-03-29
CL-04272,regular,none,2024-07-27
CL-04273,vip,none,2024-12-05
CL-04274,vip,none,2025-10-18
CL-04275,new,none,2025-06-14
CL-04276,new,gold,2026-01-06
CL-04277,regular,none,2024-10-28
CL-04278,vip,gold,2024-11-03
CL-04279,new,none,2025-06-06
CL-04280,regular,platinum,2024-04-12
CL-04281,new,gold,2025-10-13
CL-04282,regular,gold,2024-09-24
CL-04283,regular,silver,2024-12-23
CL-04284,new,silver,2025-01-20
CL-04285,sleeping,none,2024-02-20
CL-04286,new,silver,2024-08-16
CL-04287,sleeping,gold,2024-04-16
CL-04288,new,none,2025-04-09
CL-04289,sleeping,none,2025-06-20
CL-04290,regular,gold,2024-01-07
CL-04291,new,none,2024-01-07
CL-04292,new,silver,2025-09-12
CL-04293,new,none,2024-09-11
CL-04294,regular,none,2025-10-03
CL-04295,vip,none,2025-05-15
CL-04296,regular,silver,2025-08-18
CL-04297,regular,gold,2024-10-19
CL-04298,regular,gold,2024-08-18
CL-04299,regular,none,2025-07-03
CL-04300,regular,none,2025-04-25
CL-04301,regular,gold,2025-03-09
CL-04302,regular,none,2024-10-04
CL-04303,sleeping,none,2025-04-11
CL-04304,regular,silver,2024-10-22
CL-04305,new,gold,2025-11-07
CL-04306,new,none,2025-06-22
CL-04307,regular,none,2024-10-28
CL-04308,new,platinum,2025-10-03
CL-04309,sleeping,platinum,2024-02-24
CL-04310,regular,silver,2025-09-23
CL-04311,regular,silver,2024-11-11
CL-04312,regular,platinum,2024-06-24
CL-04313,new,silver,2025-09-23
CL-04314,vip,gold,2025-05-15
CL-04315,new,silver,2024-02-26
CL-04316,regular,none,2024-07-21
CL-04317,sleeping,gold,2024-12-08
CL-04318,regular,silver,2025-04-22
CL-04319,vip,none,2025-09-04
CL-04320,regular,silver,2024-10-06
CL-04321,vip,gold,2025-09-06
CL-04322,regular,none,2025-08-23
CL-04323,regular,gold,2024-10-14
CL-04324,new,none,2025-12-13
CL-04325,new,silver,2025-12-18
CL-04326,regular,platinum,2024-08-08
CL-04327,new,gold,2025-02-26
CL-04328,regular,gold,2025-10-22
CL-04329,vip,silver,2025-02-13
CL-04330,sleeping,silver,2025-07-16
CL-04331,new,silver,2025-08-30
CL-04332,sleeping,none,2025-03-06
CL-04333,new,silver,2024-09-30
CL-04334,regular,silver,2025-02-02
CL-04335,vip,silver,2025-09-24
CL-04336,new,silver,2024-08-30
CL-04337,new,none,2025-10-03
CL-04338,new,none,2024-06-03
CL-04339,regular,none,2024-12-17
CL-04340,vip,silver,2024-03-04
CL-04341,new,none,2025-10-11
CL-04342,new,gold,2025-06-25
CL-04343,regular,none,2024-03-30
CL-04344,new,gold,2024-06-18
CL-04345,regular,none,2025-02-05
CL-04346,sleeping,gold,2025-01-11
CL-04347,regular,silver,2024-03-26
CL-04348,vip,gold,2025-11-07
CL-04349,regular,gold,2024-12-16
CL-04350,vip,silver,2025-05-25
CL-04351,new,none,2025-07-25
CL-04352,new,silver,2024-05-08
CL-04353,regular,none,2024-09-10
CL-04354,new,gold,2025-07-12
CL-04355,sleeping,gold,2025-08-11
CL-04356,regular,none,2024-06-12
CL-04357,sleeping,silver,2024-08-30
CL-04358,new,none,2025-08-15
CL-04359,regular,silver,2024-09-18
CL-04360,regular,silver,2024-02-29
CL-04361,new,silver,2025-01-13
CL-04362,regular,gold,2024-04-17
CL-04363,regular,none,2025-03-27
CL-04364,sleeping,gold,2025-12-10
CL-04365,regular,silver,2024-03-17
CL-04366,new,none,2024-08-01
CL-04367,regular,silver,2025-03-06
CL-04368,regular,none,2024-04-24
CL-04369,new,silver,2025-02-10
CL-04370,regular,gold,2024-06-12
CL-04371,new,none,2025-04-28
CL-04372,new,none,2024-10-01
CL-04373,regular,silver,2025-12-04
CL-04374,new,none,2025-09-28
CL-04375,regular,none,2026-01-25
CL-04376,new,silver,2024-04-25
CL-04377,regular,silver,2025-12-21
CL-04378,new,gold,2024-01-12
CL-04379,sleeping,silver,2024-06-15
CL-04380,new,silver,2025-10-19
CL-04381,regular,none,2025-10-17
CL-04382,new,none,2024-08-15
CL-04383,new,silver,2025-10-01
CL-04384,regular,silver,2024-02-28
CL-04385,vip,platinum,2024-09-12
CL-04386,sleeping,none,2024-01-22
CL-04387,new,silver,2025-01-28
CL-04388,new,silver,2025-11-14
CL-04389,regular,none,2025-04-11
CL-04390,regular,gold,2025-02-01
CL-04391,new,none,2024-05-30
CL-04392,regular,gold,2025-04-08
CL-04393,regular,silver,2024-09-03
CL-04394,regular,none,2025-04-13
CL-04395,regular,silver,2024-04-09
CL-04396,regular,none,2025-01-31
CL-04397,new,silver,2025-01-13
CL-04398,regular,gold,2025-08-07
CL-04399,new,silver,2025-11-21
CL-04400,regular,none,2025-11-19
CL-04401,regular,silver,2024-09-16
CL-04402,regular,silver,2025-05-02
CL-04403,new,silver,2025-05-11
CL-04404,new,silver,2025-10-03
CL-04405,regular,silver,2025-09-05
CL-04406,regular,gold,2024-01-08
CL-04407,sleeping,gold,2025-08-31
CL-04408,regular,silver,2024-12-30
CL-04409,vip,none,2025-12-23
CL-04410,new,silver,2025-04-04
CL-04411,regular,silver,2024-10-21
CL-04412,new,gold,2024-06-01
CL-04413,regular,gold,2025-12-22
CL-04414,new,gold,2024-05-01
CL-04415,new,none,2024-03-09
CL-04416,regular,silver,2024-04-13
CL-04417,regular,gold,2025-02-23
CL-04418,new,none,2024-08-04
CL-04419,new,none,2025-03-17
CL-04420,regular,none,2025-09-17
CL-04421,new,silver,2024-08-09
CL-04422,new,silver,2024-01-22
CL-04423,regular,none,2024-09-29
CL-04424,new,silver,2025-04-02
CL-04425,regular,gold,2025-07-07
CL-04426,regular,gold,2024-02-21
CL-04427,new,gold,2025-10-29
CL-04428,new,gold,2025-03-26
CL-04429,new,silver,2025-01-01
CL-04430,new,gold,2024-07-10
CL-04431,new,silver,2025-12-29
CL-04432,sleeping,gold,2024-04-29
CL-04433,vip,gold,2024-12-07
CL-04434,regular,silver,2024-12-20
CL-04435,regular,silver,2025-02-19
CL-04436,regular,none,2024-06-24
CL-04437,vip,none,2025-12-18
CL-04438,new,none,2024-10-14
CL-04439,new,none,2025-06-25
CL-04440,new,silver,2025-04-26
CL-04441,new,none,2024-06-03
CL-04442,new,gold,2025-12-12
CL-04443,vip,silver,2024-12-15
CL-04444,sleeping,gold,2025-04-14
CL-04445,new,silver,2025-05-05
CL-04446,regular,none,2025-01-20
CL-04447,regular,none,2025-04-29
CL-04448,regular,gold,2025-02-27
CL-04449,regular,none,2025-07-16
CL-04450,new,silver,2024-12-24
CL-04451,vip,none,2025-09-09
CL-04452,sleeping,none,2025-03-03
CL-04453,regular,none,2026-01-28
CL-04454,regular,silver,2025-03-09
CL-04455,regular,none,2025-03-24
CL-04456,new,gold,2025-01-09
CL-04457,new,none,2024-10-28
CL-04458,regular,none,2025-08-22
CL-04459,new,none,2025-04-27
CL-04460,vip,platinum,2024-10-23
CL-04461,regular,silver,2025-09-05
CL-04462,regular,silver,2024-03-23
CL-04463,new,silver,2024-02-17
CL-04464,sleeping,gold,2025-05-03
CL-04465,new,none,2024-12-14
CL-04466,new,gold,2025-08-28
CL-04467,new,gold,2025-05-19
CL-04468,regular,none,2025-08-15
CL-04469,sleeping,none,2024-07-20
CL-04470,new,silver,2024-07-10
CL-04471,sleeping,none,2024-07-10
CL-04472,new,none,2025-05-06
CL-04473,regular,silver,2025-05-27
CL-04474,new,none,2026-01-28
CL-04475,regular,silver,2024-06-13
CL-04476,regular,silver,2024-03-20
CL-04477,regular,silver,2025-12-29
CL-04478,new,silver,2025-02-01
CL-04479,vip,silver,2024-10-05
CL-04480,sleeping,silver,2024-08-20
CL-04481,regular,gold,2025-11-02
CL-04482,regular,none,2025-08-24
CL-04483,regular,silver,2024-05-12
CL-04484,new,gold,2024-09-03
CL-04485,vip,silver,2025-10-23
CL-04486,new,none,2025-07-11
CL-04487,regular,none,2025-09-11
CL-04488,new,silver,2024-05-01
CL-04489,new,silver,2025-03-16
CL-04490,regular,gold,2024-02-20
CL-04491,regular,silver,2024-12-08
CL-04492,vip,none,2024-03-20
CL-04493,sleeping,gold,2024-07-22
CL-04494,new,silver,2024-07-16
CL-04495,new,platinum,2024-05-23
CL-04496,regular,gold,2025-10-07
CL-04497,regular,silver,2024-10-09
CL-04498,regular,silver,2024-04-24
CL-04499,vip,silver,2026-01-21
CL-04500,regular,none,2024-01-26
CL-04501,new,silver,2024-04-22
CL-04502,regular,none,2025-10-10
CL-04503,regular,none,2024-12-08
CL-04504,regular,silver,2024-10-11
CL-04505,new,none,2024-08-19
CL-04506,regular,gold,2025-03-23
CL-04507,regular,silver,2024-09-29
CL-04508,new,gold,2024-03-04
CL-04509,regular,silver,2026-01-02
CL-04510,new,gold,2025-11-20
CL-04511,regular,silver,2024-05-13
CL-04512,regular,platinum,2025-01-18
CL-04513,vip,silver,2024-12-10
CL-04514,new,gold,2024-03-09
CL-04515,new,silver,2024-10-30
CL-04516,new,none,2025-04-26
CL-04517,regular,silver,2024-03-20
CL-04518,new,silver,2024-10-04
CL-04519,regular,none,2024-07-10
CL-04520,new,none,2024-09-25
CL-04521,new,none,2025-04-23
CL-04522,regular,platinum,2024-11-06
CL-04523,regular,silver,2025-08-06
CL-04524,vip,none,2025-01-21
CL-04525,regular,gold,2025-06-09
CL-04526,regular,silver,2025-04-15
CL-04527,regular,silver,2025-09-12
CL-04528,regular,silver,2024-04-21
CL-04529,new,none,2026-01-23
CL-04530,regular,none,2025-07-27
CL-04531,regular,gold,2024-05-30
CL-04532,new,gold,2024-01-21
CL-04533,regular,gold,2024-01-20
CL-04534,regular,none,2025-06-15
CL-04535,regular,gold,2024-11-17
CL-04536,new,silver,2024-05-19
CL-04537,regular,silver,2024-08-29
CL-04538,vip,none,2024-12-05
CL-04539,new,gold,2024-02-01
CL-04540,regular,platinum,2025-03-02
CL-04541,new,none,2024-01-28
CL-04542,new,gold,2025-05-07
CL-04543,sleeping,silver,2024-02-16
CL-04544,regular,none,2025-08-24
CL-04545,regular,none,2024-07-11
CL-04546,new,silver,2025-01-27
CL-04547,sleeping,none,2024-10-20
CL-04548,new,none,2025-10-30
CL-04549,regular,gold,2025-08-26
CL-04550,new,silver,2025-12-26
CL-04551,new,gold,2025-06-27
CL-04552,regular,silver,2026-01-11
CL-04553,new,silver,2024-06-20
CL-04554,regular,gold,2024-08-30
CL-04555,new,none,2025-09-07
CL-04556,regular,none,2024-01-25
CL-04557,regular,silver,2024-05-15
CL-04558,regular,platinum,2025-06-28
CL-04559,new,none,2024-10-30
CL-04560,regular,platinum,2024-07-10
CL-04561,sleeping,gold,2024-08-18
CL-04562,new,silver,2025-08-06
CL-04563,new,silver,2024-12-30
CL-04564,vip,none,2024-01-04
CL-04565,new,silver,2025-01-27
CL-04566,regular,none,2025-08-13
CL-04567,regular,silver,2024-05-06
CL-04568,new,none,2024-02-23
CL-04569,regular,platinum,2025-04-22
CL-04570,regular,none,2025-10-30
CL-04571,new,silver,2024-02-23
CL-04572,vip,none,2025-05-09
CL-04573,new,none,2025-08-14
CL-04574,regular,none,2024-05-02
CL-04575,vip,gold,2024-07-16
CL-04576,new,silver,2025-01-20
CL-04577,vip,silver,2025-04-09
CL-04578,new,gold,2025-01-18
CL-04579,regular,none,2024-05-19
CL-04580,new,gold,2025-10-30
CL-04581,regular,none,2024-11-15
CL-04582,regular,gold,2025-02-08
CL-04583,vip,platinum,2025-02-11
CL-04584,sleeping,gold,2025-02-22
CL-04585,regular,none,2024-08-08
CL-04586,regular,silver,2024-08-30
CL-04587,regular,gold,2024-04-15
CL-04588,sleeping,silver,2025-07-07
CL-04589,regular,none,2024-08-26
CL-04590,sleeping,silver,2024-02-08
CL-04591,new,none,2024-02-05
CL-04592,regular,silver,2026-01-05
CL-04593,regular,none,2024-11-21
CL-04594,new,silver,2025-04-05
CL-04595,new,none,2025-02-09
CL-04596,sleeping,none,2025-10-04
CL-04597,regular,none,2025-11-05
CL-04598,new,gold,2025-08-16
CL-04599,new,silver,2026-01-16
CL-04600,regular,silver,2024-06-14
CL-04601,regular,gold,2024-12-07
CL-04602,sleeping,silver,2024-08-07
CL-04603,sleeping,silver,2025-09-25
CL-04604,regular,silver,2024-07-30
CL-04605,regular,none,2025-08-26
CL-04606,new,silver,2024-06-20
CL-04607,vip,none,2025-06-10
CL-04608,new,gold,2024-01-13
CL-04609,new,silver,2025-08-22
CL-04610,sleeping,none,2025-09-20
CL-04611,vip,silver,2025-03-03
CL-04612,new,none,2025-02-12
CL-04613,regular,silver,2024-12-15
CL-04614,regular,gold,2025-03-25
CL-04615,new,gold,2025-03-05
CL-04616,new,silver,2025-01-08
CL-04617,new,silver,2025-01-30
CL-04618,regular,silver,2024-04-04
CL-04619,regular,none,2024-12-20
CL-04620,regular,silver,2024-11-27
CL-04621,new,silver,2025-11-11
CL-04622,sleeping,none,2024-08-11
CL-04623,regular,none,2026-01-05
CL-04624,sleeping,none,2025-11-08
CL-04625,new,none,2025-08-18
CL-04626,regular,none,2025-06-16
CL-04627,vip,silver,2024-08-28
CL-04628,new,silver,2024-05-03
CL-04629,new,silver,2025-08-23
CL-04630,new,none,2025-06-17
CL-04631,new,silver,2025-09-24
CL-04632,regular,gold,2025-02-20
CL-04633,new,none,2025-11-13
CL-04634,new,none,2024-03-03
CL-04635,regular,silver,2024-03-24
CL-04636,new,none,2024-02-22
CL-04637,new,none,2024-09-01
CL-04638,regular,silver,2024-04-22
CL-04639,new,none,2024-01-31
CL-04640,new,gold,2025-09-07
CL-04641,new,gold,2024-04-28
CL-04642,new,silver,2025-09-22
CL-04643,regular,silver,2025-05-03
CL-04644,new,platinum,2025-04-07
CL-04645,new,silver,2024-03-29
CL-04646,sleeping,platinum,2024-01-12
CL-04647,sleeping,gold,2024-04-16
CL-04648,new,none,2024-08-29
CL-04649,new,none,2025-12-27
CL-04650,regular,none,2024-10-31
CL-04651,vip,gold,2024-06-26
CL-04652,vip,none,2024-08-04
CL-04653,new,silver,2024-09-11
CL-04654,new,silver,2025-03-17
CL-04655,regular,gold,2025-09-04
CL-04656,vip,gold,2024-02-17
CL-04657,sleeping,none,2025-08-11
CL-04658,new,none,2024-01-16
CL-04659,regular,silver,2024-09-01
CL-04660,new,gold,2025-03-22
CL-04661,regular,silver,2024-03-20
CL-04662,sleeping,silver,2024-07-20
CL-04663,regular,gold,2025-04-30
CL-04664,new,silver,2025-06-05
CL-04665,regular,none,2024-03-03
CL-04666,regular,gold,2025-08-13
CL-04667,vip,silver,2024-11-06
CL-04668,new,gold,2025-04-09
CL-04669,vip,none,2024-06-10
CL-04670,new,silver,2026-01-22
CL-04671,new,none,2025-08-01
CL-04672,new,silver,2025-05-03
CL-04673,new,none,2024-05-21
CL-04674,new,silver,2025-08-10
CL-04675,regular,none,2024-10-13
CL-04676,new,none,2025-05-02
CL-04677,new,none,2025-05-09
CL-04678,new,silver,2025-09-04
CL-04679,new,silver,2025-09-27
CL-04680,vip,silver,2024-10-23
CL-04681,sleeping,silver,2024-03-02
CL-04682,new,silver,2024-11-26
CL-04683,regular,silver,2024-10-31
CL-04684,regular,none,2024-09-11
CL-04685,sleeping,silver,2025-01-06
CL-04686,new,gold,2025-03-14
CL-04687,new,silver,2025-04-18
CL-04688,regular,platinum,2024-10-11
CL-04689,vip,none,2025-04-13
CL-04690,regular,silver,2026-01-20
CL-04691,regular,silver,2025-05-09
CL-04692,new,silver,2025-04-03
CL-04693,regular,silver,2024-08-05
CL-04694,vip,none,2024-09-12
CL-04695,regular,silver,2024-02-09
CL-04696,regular,silver,2025-01-21
CL-04697,regular,silver,2024-02-26
CL-04698,regular,none,2025-08-16
CL-04699,regular,none,2025-12-28
CL-04700,regular,gold,2025-09-04
CL-04701,sleeping,none,2024-04-29
CL-04702,regular,none,2025-04-29
CL-04703,new,none,2024-11-23
CL-04704,regular,silver,2024-01-02
CL-04705,new,silver,2025-06-28
CL-04706,new,gold,2025-10-22
CL-04707,new,silver,2024-12-16
CL-04708,regular,none,2025-11-22
CL-04709,new,none,2024-02-12
CL-04710,new,none,2025-10-24
CL-04711,regular,silver,2025-06-01
CL-04712,new,platinum,2025-05-25
CL-04713,regular,none,2025-01-17
CL-04714,sleeping,none,2024-01-21
CL-04715,regular,silver,2024-12-09
CL-04716,new,silver,2025-12-23
CL-04717,new,silver,2024-12-17
CL-04718,regular,silver,2024-02-21
CL-04719,regular,none,2025-01-10
CL-04720,new,silver,2024-04-23
CL-04721,regular,none,2024-11-16
CL-04722,regular,silver,2025-04-22
CL-04723,new,none,2024-02-20
CL-04724,regular,silver,2024-12-16
CL-04725,new,platinum,2025-01-19
CL-04726,new,silver,2025-07-27
CL-04727,vip,none,2024-02-21
CL-04728,new,platinum,2025-04-26
CL-04729,regular,none,2025-04-17
CL-04730,regular,gold,2024-01-04
CL-04731,new,none,2024-03-31
CL-04732,sleeping,gold,2025-05-03
CL-04733,new,none,2025-10-15
CL-04734,new,none,2025-10-14
CL-04735,sleeping,platinum,2025-08-07
CL-04736,regular,silver,2025-10-09
CL-04737,regular,none,2025-04-06
CL-04738,new,none,2024-04-29
CL-04739,new,none,2025-02-07
CL-04740,regular,none,2024-09-20
CL-04741,new,silver,2024-07-12
CL-04742,new,silver,2024-03-31
CL-04743,regular,gold,2024-01-16
CL-04744,new,gold,2025-07-25
CL-04745,new,gold,2024-05-09
CL-04746,new,silver,2025-04-21
CL-04747,regular,silver,2024-08-17
CL-04748,regular,silver,2025-01-03
CL-04749,vip,none,2024-10-29
CL-04750,new,none,2024-08-15
CL-04751,new,gold,2024-12-31
CL-04752,regular,silver,2025-08-21
CL-04753,regular,none,2025-01-18
CL-04754,regular,silver,2025-08-24
CL-04755,sleeping,none,2025-11-23
CL-04756,regular,silver,2025-01-08
CL-04757,regular,none,2025-09-02
CL-04758,sleeping,gold,2024-04-04
CL-04759,new,silver,2025-03-06
CL-04760,sleeping,silver,2024-12-19
CL-04761,regular,silver,2024-01-05
CL-04762,regular,gold,2025-11-12
CL-04763,sleeping,gold,2025-07-17
CL-04764,regular,silver,2025-03-19
CL-04765,regular,none,2025-06-12
CL-04766,new,silver,2025-07-27
CL-04767,regular,gold,2025-08-14
CL-04768,regular,platinum,2024-08-11
CL-04769,new,silver,2024-11-13
CL-04770,regular,silver,2024-09-17
CL-04771,regular,none,2025-11-23
CL-04772,regular,none,2024-03-30
CL-04773,new,none,2025-11-20
CL-04774,regular,none,2024-09-17
CL-04775,new,silver,2025-08-14
CL-04776,new,none,2024-05-08
CL-04777,regular,silver,2025-10-03
CL-04778,new,silver,2025-02-13
CL-04779,new,none,2026-01-18
CL-04780,regular,silver,2024-10-26
CL-04781,new,none,2026-01-25
CL-04782,sleeping,none,2025-09-27
CL-04783,sleeping,platinum,2024-01-07
CL-04784,regular,none,2024-10-17
CL-04785,sleeping,none,2024-11-04
CL-04786,vip,silver,2024-06-10
CL-04787,new,none,2025-10-29
CL-04788,regular,none,2024-03-05
CL-04789,new,silver,2024-07-15
CL-04790,regular,silver,2024-07-10
CL-04791,regular,silver,2024-11-14
CL-04792,new,gold,2025-06-13
CL-04793,new,none,2024-01-06
CL-04794,sleeping,silver,2025-04-20
CL-04795,new,none,2024-11-03
CL-04796,new,none,2025-04-16
CL-04797,new,platinum,2024-02-16
CL-04798,regular,silver,2025-10-14
CL-04799,vip,none,2025-03-14
CL-04800,regular,silver,2024-07-11
CL-04801,regular,none,2025-08-23
CL-04802,new,silver,2024-12-23
CL-04803,new,none,2024-10-23
CL-04804,regular,gold,2024-05-07
CL-04805,vip,none,2025-01-07
CL-04806,regular,none,2024-06-15
CL-04807,regular,platinum,2025-07-11
CL-04808,regular,gold,2024-10-08
CL-04809,regular,none,2024-03-30
CL-04810,regular,silver,2025-06-21
CL-04811,regular,gold,2025-10-04
CL-04812,regular,silver,2025-09-25
CL-04813,regular,silver,2025-01-03
CL-04814,sleeping,silver,2024-08-21
CL-04815,regular,gold,2024-06-17
CL-04816,new,silver,2024-10-29
CL-04817,new,none,2024-03-18
CL-04818,regular,silver,2025-11-05
CL-04819,regular,silver,2024-07-08
CL-04820,regular,silver,2025-08-15
CL-04821,regular,none,2024-10-19
CL-04822,new,silver,2025-06-08
CL-04823,regular,silver,2025-11-23
CL-04824,regular,platinum,2024-11-05
CL-04825,regular,none,2026-01-03
CL-04826,regular,silver,2024-09-16
CL-04827,new,silver,2024-07-12
CL-04828,regular,none,2025-07-03
CL-04829,regular,silver,2024-04-16
CL-04830,sleeping,none,2024-03-11
