order_id,order_date,client_id,product_id,region,channel,quantity,discount,delivery_days,unit_price,revenue,rating,is_returned,category
ORD-0031060,2026-03-21,CL-04175,PR-0628,,online,5,0.15,3,10527.27,44633.59,4.3,0,Бытовая техника
ORD-0031061,2026-02-17,CL-17780,PR-0093,Нижний Новгород,marketplace,2,0.18,2,3418.5,5611.27,4.8,0,Товары для дома
ORD-0031062,2026-06-22,CL-01969,PR-0052,Санкт-Петербург,online,5,0.22,5,2799.08,10942.74,4.2,0,Одежда
ORD-0031063,2026-05-27,CL-05566,PR-0198,Новосибирск,marketplace,3,0.04,2,2875.49,8301.58,,0,Косметика
ORD-0031064,2026-01-17,CL-06161,PR-0525,Санкт-Петербург,online,2,0.12,3,10932.43,19344.68,4.6,0,Электроника
ORD-0031065,2026-06-23,CL-04633,PR-0557,Екатеринбург,online,3,0.02,6,4332.31,12762.48,,0,Электроника
ORD-0031066,2026-02-17,CL-11822,PR-0021,Екатеринбург,marketplace,5,0.27,3,4483.68,16307.5,4.7,0,Спорт
ORD-0031067,2026-01-30,CL-05193,PR-0183,Самара,mobile_app,3,0.21,7,4256.99,10128.3,4.7,0,Электроника
ORD-0031068,2026-01-28,CL-14714,PR-0074,Санкт-Петербург,online,3,0.13,3,3405.71,8861.34,4.2,0,Спорт
ORD-0031069,2026-03-10,CL-04653,PR-0351,Москва,online,3,0.1,4,3117.02,8462.66,4.6,1,Товары для дома
ORD-0031070,2026-03-18,CL-05147,PR-0189,Самара,online,1,0.16,4,4298.79,3619.16,4.6,0,Одежда
ORD-0031071,2026-06-12,CL-13233,PR-0062,Екатеринбург,offline,3,0.1,5,7561.2,20524.26,4.9,0,Бытовая техника
ORD-0031072,2026-03-01,CL-08893,PR-0350,Москва,offline,2,0.06,6,8592.19,16113.12,4.9,0,Электроника
ORD-0031073,2026-05-04,CL-04588,PR-0584,Екатеринбург,online,2,0.23,2,4045.16,6223.61,4.3,0,Одежда
ORD-0031074,2026-01-17,CL-10499,PR-0610,Казань,mobile_app,5,0.23,3,2060.47,7884.19,4.6,0,Одежда
ORD-0031075,2026-05-28,CL-08800,PR-0523,Новосибирск,online,3,0.06,7,5715.14,16133.78,3.9,0,Электроника
ORD-0031076,2026-03-28,CL-09236,PR-0460,Санкт-Петербург,marketplace,1,0.22,3,488.22,382.17,4.9,0,Бытовая техника
ORD-0031077,2026-04-15,CL-00380,PR-0631,Нижний Новгород,mobile_app,6,0.1,2,3557.28,19147.16,4.6,0,Одежда
ORD-0031078,2026-03-29,CL-16421,PR-0526,Воронеж,offline,1,0.11,8,6889.66,6108.09,4.3,0,Электроника
ORD-0031079,2026-05-14,CL-07199,PR-0415,Ростов-на-Дону,online,4,0.18,5,7434.17,24348.72,4.3,0,Спорт
ORD-0031080,2026-04-24,CL-11148,PR-0122,Санкт-Петербург,marketplace,1,0.05,2,5110.44,4857.98,4.7,0,Спорт
ORD-0031081,2026-03-07,CL-10116,PR-0210,Новосибирск,online,3,0.04,6,1588.12,4574.67,4.3,0,Товары для дома
ORD-0031082,2026-06-01,CL-16816,PR-0193,Санкт-Петербург,mobile_app,3,0.06,7,3218.69,9085.57,4.1,0,Одежда
ORD-0031083,2026-01-20,CL-16838,PR-0155,Москва,online,3,0.16,1,2811.44,7052.47,4.4,0,Косметика
ORD-0031084,2026-06-25,CL-13515,PR-0633,Санкт-Петербург,online,3,0.11,4,1918.72,5147.39,4.2,0,Косметика
ORD-0031085,2026-04-23,CL-17591,PR-0216,Самара,online,3,0.14,2,5883.53,15183.29,4.5,0,Электроника
ORD-0031086,2026-01-19,CL-02547,PR-0589,Новосибирск,online,4,0.03,4,2113.31,8218.39,4.5,0,Косметика
ORD-0031087,2026-03-31,CL-07631,PR-0489,Нижний Новгород,online,3,0.04,8,1052.82,3045.17,3.8,1,Косметика
ORD-0031088,2026-03-02,CL-02541,PR-0264,Санкт-Петербург,online,2,0.16,2,15265.19,25518.98,4.5,0,Электроника
ORD-0031089,2026-01-10,CL-17518,PR-0226,Екатеринбург,online,1,0.0,2,5260.91,5260.91,4.3,0,Спорт
ORD-0031090,2026-06-25,CL-14364,PR-0449,Самара,online,1,0.05,9,7806.01,7396.59,4.0,0,Электроника
ORD-0031091,2026-06-07,CL-10960,PR-0171,Санкт-Петербург,online,3,0.03,3,4095.72,11891.23,4.0,0,Одежда
ORD-0031092,2026-04-13,CL-15929,PR-0281,Казань,offline,3,0.11,4,4815.61,12785.51,4.8,0,Электроника
ORD-0031093,2026-01-23,CL-00200,PR-0427,Москва,marketplace,5,0.2,3,7396.95,29667.64,3.6,0,Электроника
ORD-0031094,2026-03-13,CL-13381,PR-0325,Екатеринбург,online,5,0.17,5,2577.78,10734.0,4.6,0,Товары для дома
ORD-0031095,2026-05-10,CL-07995,PR-0553,Москва,online,2,0.05,4,2184.97,4139.23,3.7,1,Одежда
ORD-0031096,2026-03-20,CL-04556,PR-0267,Воронеж,offline,5,0.0,3,3695.61,18478.05,4.6,0,Товары для дома
ORD-0031097,2026-04-08,CL-14311,PR-0452,Самара,online,3,0.14,5,4940.05,12715.31,4.6,0,Электроника
ORD-0031098,2026-06-01,CL-08543,PR-0515,Екатеринбург,online,1,0.21,9,1766.9,1392.16,3.4,0,Косметика
ORD-0031099,2026-02-02,CL-11646,PR-0573,Ростов-на-Дону,online,3,0.11,6,1616.91,4309.55,3.8,0,Одежда
ORD-0031100,2026-06-05,CL-04543,PR-0455,Санкт-Петербург,mobile_app,3,0.3,4,4980.92,10472.27,4.0,0,Одежда
ORD-0031101,2026-06-26,CL-00027,PR-0422,Казань,marketplace,2,0.11,5,4462.5,7903.78,4.3,0,Одежда
ORD-0031102,2026-02-23,CL-04624,PR-0090,Новосибирск,online,5,0.11,6,3558.71,15893.92,3.9,0,Одежда
ORD-0031103,2026-06-17,CL-02586,PR-0127,Казань,marketplace,3,0.2,2,1336.41,3223.72,4.7,0,Одежда
ORD-0031104,2026-02-25,CL-15318,PR-0014,Ростов-на-Дону,mobile_app,5,0.09,7,5013.82,22918.29,3.9,0,Спорт
ORD-0031105,2026-05-07,CL-02085,PR-0419,Воронеж,marketplace,2,0.09,3,11280.77,20543.0,4.5,0,Бытовая техника
ORD-0031106,2026-05-06,CL-17270,PR-0247,Москва,online,2,0.12,2,1180.67,2072.32,4.9,0,Одежда
ORD-0031107,2026-06-18,CL-08422,PR-0353,Москва,marketplace,2,0.25,5,8807.7,13175.07,4.1,0,Электроника
ORD-0031108,2026-01-13,CL-06023,PR-0501,Санкт-Петербург,offline,5,0.07,3,2176.9,10151.99,4.3,0,Одежда
ORD-0031109,2026-04-18,CL-00757,PR-0042,Самара,mobile_app,3,0.19,1,8326.91,20116.57,3.8,0,Электроника
ORD-0031110,2026-06-02,CL-03080,PR-0436,Самара,online,3,0.1,3,9213.59,24998.41,4.7,0,Электроника
ORD-0031111,2026-01-17,CL-10010,PR-0393,Казань,marketplace,3,0.13,6,3829.38,9995.92,3.6,1,Одежда
ORD-0031112,2026-01-02,CL-01862,PR-0267,Москва,mobile_app,6,0.2,4,3186.57,15341.96,4.2,0,Товары для дома
ORD-0031113,2026-01-12,CL-01855,PR-0110,Санкт-Петербург,offline,4,0.0,5,11258.26,45033.06,4.3,0,Бытовая техника
ORD-0031114,2026-03-24,CL-05490,PR-0035,Новосибирск,marketplace,1,0.07,4,2659.83,2469.35,4.9,0,Товары для дома
ORD-0031115,2026-04-11,CL-15468,PR-0159,Нижний Новгород,offline,3,0.13,6,10465.29,27467.15,4.3,0,Бытовая техника
ORD-0031116,2026-05-23,CL-11332,PR-0031,Краснодар,offline,1,0.18,5,2336.05,1914.71,3.9,0,Косметика
ORD-0031117,2026-03-17,CL-13755,PR-0535,Самара,mobile_app,3,0.04,1,1828.22,5244.25,5.0,0,Косметика
ORD-0031118,2026-06-14,CL-06203,PR-0619,Новосибирск,mobile_app,3,0.12,4,2878.19,7598.63,3.8,0,Косметика
ORD-0031119,2026-01-21,CL-13834,PR-0039,Москва,offline,2,0.08,4,3455.6,6383.14,3.8,0,Товары для дома
ORD-0031120,2026-04-23,CL-17010,PR-0172,Москва,offline,2,0.03,5,3053.4,5941.74,3.9,0,Одежда
ORD-0031121,2026-03-25,CL-05042,PR-0001,Воронеж,marketplace,5,0.12,5,1407.02,6168.92,3.8,0,Косметика
ORD-0031122,2026-04-06,CL-02084,PR-0346,Екатеринбург,online,3,0.03,4,11818.06,34449.8,4.1,0,Бытовая техника
ORD-0031123,2026-04-01,CL-01264,PR-0424,Новосибирск,online,4,0.12,3,4583.58,16206.81,4.4,0,Бытовая техника
ORD-0031124,2026-05-06,CL-08096,PR-0077,Санкт-Петербург,online,4,0.18,3,11480.14,37464.31,4.7,0,Бытовая техника
ORD-0031125,2026-05-09,CL-16981,PR-0619,Санкт-Петербург,online,3,0.08,2,2290.21,6307.23,4.4,0,Косметика
ORD-0031126,2026-06-01,CL-12185,PR-0398,Нижний Новгород,mobile_app,1,0.22,6,10790.29,8387.86,3.7,0,Электроника
ORD-0031127,2026-03-08,CL-01795,PR-0005,Москва,online,1,0.19,4,10185.96,8214.5,4.1,0,Электроника
ORD-0031128,2026-01-03,CL-07155,PR-0414,Санкт-Петербург,offline,1,0.05,2,2021.38,1926.42,4.2,0,Косметика
ORD-0031129,2026-01-29,CL-12929,PR-0140,Нижний Новгород,mobile_app,3,0.0,1,573.13,1719.39,4.8,0,Одежда
ORD-0031130,2026-04-20,CL-12795,PR-0208,Нижний Новгород,online,1,0.23,4,1489.62,1141.2,4.4,0,Электроника
ORD-0031131,2026-01-29,CL-04293,PR-0339,Воронеж,online,5,0.08,3,3419.42,15719.43,5.0,0,Одежда
ORD-0031132,2026-05-19,CL-08132,PR-0003,Воронеж,marketplace,4,0.2,5,10216.01,32878.8,4.7,0,Бытовая техника
ORD-0031133,2026-01-01,CL-09660,PR-0644,Москва,online,4,0.13,3,8870.72,31013.81,4.6,0,Электроника
ORD-0031134,2026-06-16,CL-13891,PR-0406,Ростов-на-Дону,marketplace,1,0.09,5,2667.95,2434.55,4.9,0,Одежда
ORD-0031135,2026-06-28,CL-09974,PR-0327,Ростов-на-Дону,mobile_app,6,0.07,3,8860.18,49358.99,4.1,0,Электроника
ORD-0031136,2026-03-13,CL-04952,PR-0025,Санкт-Петербург,offline,2,0.2,2,5628.26,9018.36,4.3,0,Спорт
ORD-0031137,2026-06-04,CL-13181,PR-0366,Москва,marketplace,1,0.12,3,12579.59,11086.06,4.3,0,Электроника
ORD-0031138,2026-06-12,CL-15656,PR-0223,Санкт-Петербург,online,2,0.08,3,1679.94,3099.26,4.3,0,Товары для дома
ORD-0031139,2026-05-26,CL-00678,PR-0393,Санкт-Петербург,online,4,0.09,4,4219.54,15369.56,4.4,0,Одежда
ORD-0031140,2026-04-24,CL-03183,PR-0221,Москва,marketplace,6,0.04,3,9748.84,56365.66,4.2,0,Электроника
ORD-0031141,2026-02-07,CL-12422,PR-0066,Ростов-на-Дону,online,4,0.22,2,4024.42,12569.63,4.6,0,Спорт
ORD-0031142,2026-03-02,CL-04267,PR-0072,Казань,online,2,0.11,3,7856.66,13984.86,4.4,0,Спорт
ORD-0031143,2026-03-06,CL-11582,PR-0603,Ростов-на-Дону,mobile_app,2,0.15,2,9774.08,16642.97,4.3,0,Электроника
ORD-0031144,2026-06-27,CL-04422,PR-0371,Нижний Новгород,online,2,0.09,6,8226.51,14900.04,4.3,0,Электроника
ORD-0031145,2026-04-26,CL-17039,PR-0423,Краснодар,mobile_app,2,0.13,4,4704.18,8154.79,4.9,0,Спорт
ORD-0031146,2026-01-11,CL-01357,PR-0363,Москва,mobile_app,3,0.23,6,1657.11,3841.51,3.3,0,Косметика
ORD-0031147,2026-01-29,CL-17496,PR-0128,Воронеж,offline,4,0.12,3,2162.09,7638.08,5.0,0,Товары для дома
ORD-0031148,2026-06-06,CL-06418,PR-0053,Москва,marketplace,2,0.02,3,2942.61,5749.77,4.2,0,Одежда
ORD-0031149,2026-03-29,CL-01032,PR-0070,Санкт-Петербург,online,5,0.0,3,3124.16,15620.82,4.5,0,Одежда
ORD-0031150,2026-04-06,CL-14465,PR-0042,Москва,mobile_app,5,0.24,4,9941.9,37619.64,3.9,0,Электроника
ORD-0031151,2026-06-15,CL-12799,PR-0441,Москва,mobile_app,4,0.06,3,3304.49,12362.19,4.6,0,Одежда
ORD-0031152,2026-04-16,CL-12538,PR-0099,Екатеринбург,offline,4,0.16,7,2720.74,9092.06,3.9,0,Косметика
ORD-0031153,2026-03-16,CL-02439,PR-0594,Москва,online,2,0.13,6,3477.06,6041.27,3.8,0,Одежда
ORD-0031154,2026-05-30,CL-17207,PR-0589,,marketplace,1,0.26,3,1809.9,1337.94,5.0,0,Косметика
ORD-0031155,2026-03-02,CL-17211,PR-0275,Санкт-Петербург,mobile_app,2,0.12,5,12181.67,21408.35,3.5,1,Электроника
ORD-0031156,2026-06-16,CL-08180,PR-0456,Нижний Новгород,online,4,0.06,4,11167.71,42052.42,4.3,0,Электроника
ORD-0031157,2026-01-13,CL-12869,PR-0016,Ростов-на-Дону,online,3,0.05,2,3008.69,8568.29,4.6,0,Товары для дома
ORD-0031158,2026-06-11,CL-09159,PR-0611,Санкт-Петербург,mobile_app,8,0.0,4,922.2,7377.56,3.8,0,Косметика
ORD-0031159,2026-01-23,CL-03603,PR-0516,Новосибирск,online,3,0.0,8,887.24,2661.73,4.1,0,Одежда
ORD-0031160,2026-03-25,CL-02658,PR-0599,Новосибирск,online,1,0.1,3,296.06,265.3,4.5,0,Товары для дома
ORD-0031161,2026-02-08,CL-15472,PR-0473,Ростов-на-Дону,marketplace,3,0.13,2,1641.72,4269.89,4.4,0,Товары для дома
ORD-0031162,2026-05-09,CL-04143,PR-0418,Казань,online,3,0.22,4,5509.11,12970.35,4.3,0,Электроника
ORD-0031163,2026-03-25,CL-02103,PR-0198,Екатеринбург,marketplace,3,0.06,3,3113.45,8752.49,4.2,0,Косметика
ORD-0031164,2026-05-16,CL-16464,PR-0432,Нижний Новгород,marketplace,1,0.06,4,6890.82,6491.69,4.8,0,Спорт
ORD-0031165,2026-04-12,CL-17074,PR-0162,Москва,mobile_app,4,0.07,5,735.46,2743.25,,0,Одежда
ORD-0031166,2026-03-04,CL-17965,PR-0007,Екатеринбург,online,4,0.07,4,1888.62,7043.17,4.5,0,Косметика
ORD-0031167,2026-05-12,CL-03361,PR-0373,Москва,marketplace,6,0.03,4,830.66,4840.51,4.6,0,Косметика
ORD-0031168,2026-02-24,CL-12442,PR-0571,Новосибирск,offline,3,0.19,4,2416.5,5872.22,4.2,0,Одежда
ORD-0031169,2026-02-10,CL-17264,PR-0506,Санкт-Петербург,online,2,0.21,7,11205.52,17762.11,4.4,0,Бытовая техника
ORD-0031170,2026-05-28,CL-05704,PR-0491,Краснодар,mobile_app,2,0.27,4,1419.85,2080.46,4.3,1,Косметика
ORD-0031171,2026-06-29,CL-08488,PR-0614,Москва,marketplace,2,0.05,2,2716.73,5165.29,,0,Одежда
ORD-0031172,2026-04-07,CL-15613,PR-0307,Новосибирск,online,1,0.17,1,3139.53,2618.97,4.3,0,Товары для дома
ORD-0031173,2026-06-22,CL-11890,PR-0200,Москва,marketplace,2,0.05,5,2884.72,5509.72,,0,Одежда
ORD-0031174,2026-02-10,CL-12012,PR-0628,Нижний Новгород,online,4,0.0,2,9574.66,38298.63,4.8,0,Бытовая техника
ORD-0031175,2026-01-01,CL-13301,PR-0459,Воронеж,marketplace,1,0.09,2,9159.49,8350.82,4.4,0,Электроника
ORD-0031176,2026-06-08,CL-04404,PR-0307,Москва,online,3,0.15,4,3681.26,9429.79,,1,Товары для дома
ORD-0031177,2026-05-30,CL-07677,PR-0560,Москва,marketplace,3,0.14,3,1871.84,4836.76,4.9,0,Косметика
ORD-0031178,2026-03-31,CL-08507,PR-0215,Москва,offline,3,0.13,3,4695.62,12323.19,4.6,0,Спорт
ORD-0031179,2026-06-03,CL-17543,PR-0404,,online,6,0.04,5,4234.41,24305.15,3.9,0,Товары для дома
ORD-0031180,2026-06-06,CL-08736,PR-0153,Новосибирск,online,2,0.05,1,3579.66,6823.15,4.8,0,Электроника
ORD-0031181,2026-03-06,CL-09041,PR-0625,Санкт-Петербург,online,3,0.1,4,3723.06,10105.35,5.0,0,Электроника
ORD-0031182,2026-01-30,CL-17165,PR-0590,Москва,marketplace,3,0.07,2,1947.13,5403.99,5.0,0,Косметика
ORD-0031183,2026-04-21,CL-16448,PR-0309,Нижний Новгород,online,6,0.16,5,12612.86,63522.65,3.8,0,Бытовая техника
ORD-0031184,2026-06-10,CL-00040,PR-0128,Казань,online,3,0.19,3,2346.64,5726.35,3.8,0,Товары для дома
ORD-0031185,2026-04-15,CL-00114,PR-0020,Ростов-на-Дону,marketplace,2,0.24,3,8955.29,13633.46,4.2,0,Электроника
ORD-0031186,2026-03-14,CL-00705,PR-0634,Москва,ONLINE ,1,0.08,7,9455.53,8654.63,4.4,0,Электроника
ORD-0031187,2026-02-12,CL-09743,PR-0289,Екатеринбург,online,3,0.2,5,1379.49,3323.19,4.6,0,Косметика
ORD-0031188,2026-02-22,CL-01664,PR-0431,Казань,marketplace,4,0.2,3,11271.66,35848.37,4.9,0,Бытовая техника
ORD-0031189,2026-05-18,CL-11403,PR-0062,Москва,online,4,0.06,3,6940.67,26166.9,4.1,0,Бытовая техника
ORD-0031190,2026-03-08,CL-15166,PR-0400,Самара,online,7,0.13,5,3618.17,22060.37,4.8,0,Одежда
ORD-0031191,2026-04-02,CL-12447,PR-0049,Казань,mobile_app,2,0.1,6,3968.7,7145.46,4.8,0,Товары для дома
ORD-0031192,2026-04-19,CL-02819,PR-0626,Казань,mobile_app,2,0.11,4,6769.21,11989.74,4.4,0,Электроника
ORD-0031193,2026-02-24,CL-14782,PR-0480,Краснодар,online,5,0.08,5,5734.19,26322.12,,0,Электроника
ORD-0031194,2026-02-24,CL-03926,PR-0322,Екатеринбург,online,4,0.27,4,13245.04,38436.08,3.9,0,Бытовая техника
ORD-0031195,2026-05-10,CL-08931,PR-0173,Самара,mobile_app,1,0.32,3,3506.38,2377.25,4.2,0,Одежда
ORD-0031196,2026-04-26,CL-05562,PR-0007,Воронеж,online,2,0.07,3,1763.74,3281.89,3.8,0,Косметика
ORD-0031197,2026-05-20,CL-11603,PR-0466,Москва,online,6,0.03,1,3435.3,19931.49,3.9,0,Товары для дома
ORD-0031198,2026-04-01,CL-04366,PR-0482,Санкт-Петербург,online,2,0.16,5,2436.99,4097.31,4.0,0,Одежда
ORD-0031199,2026-01-02,CL-12987,PR-0110,Казань,online,2,0.18,6,10112.65,16517.26,4.5,0,Бытовая техника
ORD-0031200,2026-04-28,CL-16325,PR-0280,Санкт-Петербург,online,5,0.21,6,2930.16,11520.98,3.7,0,Одежда
ORD-0031201,2026-01-03,CL-03807,PR-0441,Москва,online,4,0.04,5,3551.74,13706.65,4.5,0,Одежда
ORD-0031202,2026-03-02,CL-17488,PR-0197,Казань,marketplace,3,0.19,4,3709.52,9033.71,4.5,0,Электроника
ORD-0031203,2026-05-14,CL-08864,PR-0288,Москва,offline,3,0.12,5,9973.97,26212.38,4.4,0,Бытовая техника
ORD-0031204,2026-02-16,CL-06487,PR-0377,Москва,offline,3,0.11,2,2767.51,7372.54,4.2,0,Спорт
ORD-0031205,2026-06-06,CL-06033,PR-0063,Нижний Новгород,online,3,0.21,4,1128.92,2675.33,4.4,0,Косметика
ORD-0031206,2026-05-02,CL-10240,PR-0584,Москва,mobile_app,3,0.09,4,3962.94,10813.08,4.2,0,Одежда
ORD-0031207,2026-06-12,CL-13904,PR-0403,Санкт-Петербург,marketplace,2,0.0,6,5132.52,10265.04,4.1,0,Одежда
ORD-0031208,2026-04-06,CL-05296,PR-0267,Москва,mobile_app,4,0.03,3,3006.24,11652.31,4.4,0,Товары для дома
ORD-0031209,2026-03-24,CL-10780,PR-0177,Новосибирск,online,3,0.05,5,2934.28,8399.41,4.5,0,Товары для дома
ORD-0031210,2026-01-26,CL-17233,PR-0415,Новосибирск,online,5,0.07,3,7722.57,36041.59,4.2,0,Спорт
ORD-0031211,2026-06-11,CL-12428,PR-0254,Москва,mobile_app,2,0.02,5,3448.1,6727.76,4.5,1,Одежда
ORD-0031212,2026-04-28,CL-06358,PR-0211,Москва,mobile_app,4,0.08,4,2897.91,10668.87,4.0,0,Товары для дома
ORD-0031213,2026-05-27,CL-01308,PR-0645,Москва,offline,2,0.15,4,6972.68,11824.62,4.9,1,Бытовая техника
ORD-0031214,2026-02-19,CL-16929,PR-0368,Екатеринбург,online,2,0.05,2,1959.0,3720.79,4.0,0,Косметика
ORD-0031215,2026-02-07,CL-02549,PR-0470,Москва,offline,3,0.01,5,8294.29,24695.02,4.4,0,Спорт
ORD-0031216,2026-03-07,CL-02805,PR-0295,Нижний Новгород,online,4,0.03,5,10207.19,39720.02,4.2,1,Бытовая техника
ORD-0031217,2026-03-27,CL-10251,PR-0536,Краснодар,mobile_app,3,0.23,3,2326.25,5386.05,4.7,0,Товары для дома
ORD-0031218,2026-06-03,CL-05636,PR-0062,Екатеринбург,online,3,0.16,5,7520.62,18905.78,4.7,0,Бытовая техника
ORD-0031219,2026-02-18,CL-02347,PR-0071,Воронеж,online,5,0.11,4,13315.73,58957.8,4.4,0,Бытовая техника
ORD-0031220,2026-02-06,CL-00740,PR-0258,Санкт-Петербург,mobile_app,2,0.0,2,2046.56,4093.13,4.7,0,Товары для дома
ORD-0031221,2026-01-22,CL-02343,PR-0368,Москва,mobile_app,3,0.13,5,1672.57,4342.61,4.6,0,Косметика
ORD-0031222,2026-03-19,CL-08457,PR-0408,Москва,online,4,0.0,7,2412.34,9649.36,4.0,0,Одежда
ORD-0031223,2026-01-19,CL-08395,PR-0006,Казань,online,2,0.28,7,3295.91,4754.19,4.5,0,Одежда
